IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20080205_PRI_ALL_ALL_REG,USA_CA_20080205_PRI_ALL_ALL_VOTED,USA_CA_20080205_PRI_PROP98_YES,USA_CA_20080205_PRI_PROP98_NO,USA_CA_20080205_PRI_PROP99_YES,USA_CA_20080205_PRI_PROP99_NO
0,_Orange,_060590032398,_0032398,693,72,33,36,34,34
0,_Orange,_060590032399,_0032399,375,86,33,51,46,37
0,_Orange,_060590032400,_0032400,998,179,61,112,124,48
0,_Orange,_060590032401,_0032401,832,203,109,92,106,95
0,_Orange,_060590032408,_0032408,798,51,24,26,27,21
0,_Orange,_060590032411,_0032411,585,193,97,95,97,94
0,_Orange,_060590032412,_0032412,998,366,177,178,188,169
0,_Orange,_060590032413,_0032413,980,174,87,84,72,99
0,_Orange,_060590032414,_0032414,553,130,59,66,71,54
0,_Orange,_060590032415,_0032415,638,189,100,87,83,104
0,_Orange,_060590032416,_0032416,941,141,92,47,63,76
0,_Orange,_060590032418,_0032418,628,59,25,33,33,25
0,_Orange,_060590032419,_0032419,773,104,40,61,60,42
0,_Orange,_060590033117,_0033117,969,250,127,121,146,99
0,_Orange,_060590033118,_0033118,899,170,58,111,111,59
0,_Orange,_060590033121,_0033121,886,180,91,87,99,78
0,_Orange,_060590033122,_0033122,1027,132,41,89,83,47
0,_Orange,_060590033123,_0033123,930,242,123,114,119,115
0,_Orange,_060590033124,_0033124,0,0,0,0,0,0
0,_Orange,_060590033126,_0033126,953,197,94,99,101,90
0,_Orange,_060590033128,_0033128,1031,133,47,84,78,52
0,_Orange,_060590033130,_0033130,0,0,0,0,0,0
0,_Orange,_060590033134,_0033134,145,63,24,38,38,22
0,_Orange,_060590034092,_0034092,312,76,24,47,52,18
0,_Orange,_060590034093,_0034093,1023,242,78,156,167,65
0,_Orange,_060590034095,_0034095,278,57,33,23,30,27
0,_Orange,_060590034097,_0034097,1078,301,140,133,162,114
0,_Orange,_060590034098,_0034098,302,57,28,26,33,22
0,_Orange,_060590034337,_0034337,844,208,115,79,121,72
0,_Orange,_060590035125,_0035125,1003,238,119,112,114,112
0,_Orange,_060590035126,_0035126,839,214,118,89,106,101
0,_Orange,_060590035127,_0035127,824,228,105,114,108,108
0,_Orange,_060590035129,_0035129,581,155,70,81,78,74
0,_Orange,_060590035134,_0035134,836,226,100,120,113,111
0,_Orange,_060590035135,_0035135,864,263,135,124,125,134
0,_Orange,_060590035137,_0035137,1042,235,100,133,126,103
0,_Orange,_060590035140,_0035140,902,259,128,131,128,127
0,_Orange,_060590035146,_0035146,678,215,106,105,101,110
0,_Orange,_060590036001,_0036001,427,196,65,129,139,52
0,_Orange,_060590036002,_0036002,795,346,140,195,221,114
0,_Orange,_060590036003,_0036003,562,229,72,146,163,61
0,_Orange,_060590036004,_0036004,654,308,94,204,198,99
0,_Orange,_060590036005,_0036005,465,203,80,120,128,69
0,_Orange,_060590036006,_0036006,431,175,56,112,117,54
0,_Orange,_060590036007,_0036007,711,295,112,173,205,77
0,_Orange,_060590036008,_0036008,545,261,103,149,176,72
0,_Orange,_060590036009,_0036009,710,325,135,178,204,110
0,_Orange,_060590036010,_0036010,666,272,104,159,172,89
0,_Orange,_060590036011,_0036011,693,260,91,164,168,82
0,_Orange,_060590036012,_0036012,510,220,81,134,149,66
0,_Orange,_060590036105,_0036105,654,233,99,127,129,99
0,_Orange,_060590036258,_0036258,952,182,89,90,93,87
0,_Orange,_060590036264,_0036264,919,153,70,80,79,68
0,_Orange,_060590036266,_0036266,956,189,74,113,110,77
0,_Orange,_060590036267,_0036267,925,308,141,164,147,152
0,_Orange,_060590036268,_0036268,834,265,114,144,143,116
0,_Orange,_060590036272,_0036272,0,0,0,0,0,0
0,_Orange,_060590036279,_0036279,580,146,63,80,80,58
0,_Orange,_060590036315,_0036315,0,0,0,0,0,0
0,_Orange,_060590036316,_0036316,833,257,106,148,156,97
0,_Orange,_060590036317,_0036317,606,107,38,66,78,27
0,_Orange,_060590036318,_0036318,1039,320,142,171,177,139
0,_Orange,_060590036327,_0036327,833,136,79,52,65,62
0,_Orange,_060590036328,_0036328,349,99,56,43,52,45
0,_Orange,_060590036329,_0036329,989,245,131,112,135,105
0,_Orange,_060590036331,_0036331,0,0,0,0,0,0
0,_Orange,_060590036334,_0036334,542,156,76,79,79,70
0,_Orange,_060590036339,_0036339,954,174,71,103,93,76
0,_Orange,_060590036340,_0036340,672,208,98,104,107,93
0,_Orange,_060590036342,_0036342,19,6,2,4,1,5
0,_Orange,_060590037202,_0037202,0,0,0,0,0,0
0,_Orange,_060590037203,_0037203,831,180,107,72,86,88
0,_Orange,_060590038082,_0038082,1042,180,90,87,83,92
0,_Orange,_060590038083,_0038083,479,114,66,48,48,65
0,_Orange,_060590038084,_0038084,586,126,64,60,62,62
0,_Orange,_060590038091,_0038091,516,94,48,44,40,50
0,_Orange,_060590038104,_0038104,1082,222,111,106,100,116
0,_Orange,_060590038236,_0038236,709,168,66,90,94,56
0,_Orange,_060590038292,_0038292,348,24,14,10,20,4
0,_Orange,_060590038293,_0038293,1106,211,95,113,117,90
0,_Orange,_060590038301,_0038301,443,97,24,73,60,37
0,_Orange,_060590038302,_0038302,874,148,64,79,79,63
0,_Orange,_060590038303,_0038303,153,96,32,64,54,42
0,_Orange,_060590038304,_0038304,801,179,88,89,88,91
0,_Orange,_060590038305,_0038305,970,134,52,81,83,49
0,_Orange,_060590038310,_0038310,670,180,104,72,85,94
0,_Orange,_060590038311,_0038311,1210,256,134,115,129,121
0,_Orange,_060590038312,_0038312,1210,152,58,89,96,47
0,_Orange,_060590038313,_0038313,1158,284,162,115,116,157
0,_Orange,_060590038314,_0038314,943,188,107,79,80,104
0,_Orange,_060590038317,_0038317,1070,222,125,92,103,113
0,_Orange,_060590038374,_0038374,899,176,82,91,89,83
0,_Orange,_060590038375,_0038375,648,122,70,52,60,62
0,_Orange,_060590038376,_0038376,707,162,83,77,86,74
0,_Orange,_060590038377,_0038377,633,169,85,83,81,87
0,_Orange,_060590038384,_0038384,960,248,136,110,134,110
0,_Orange,_060590039200,_0039200,990,357,187,165,174,174
0,_Orange,_060590039201,_0039201,1058,269,116,125,147,95
0,_Orange,_060590039203,_0039203,901,188,103,77,100,81
0,_Orange,_060590039204,_0039204,991,210,114,88,90,114
0,_Orange,_060590039205,_0039205,585,162,75,73,85,59
0,_Orange,_060590039206,_0039206,772,219,81,115,121,68
0,_Orange,_060590039207,_0039207,728,226,135,80,106,108
0,_Orange,_060590039208,_0039208,333,101,50,48,48,48
0,_Orange,_060590039209,_0039209,844,209,88,112,120,83
0,_Orange,_060590039213,_0039213,745,183,76,89,110,56
0,_Orange,_060590039214,_0039214,1153,286,126,142,158,106
0,_Orange,_060590039215,_0039215,999,211,92,112,112,92
0,_Orange,_060590039216,_0039216,1007,261,125,119,128,118
0,_Orange,_060590039217,_0039217,623,228,117,104,102,118
0,_Orange,_060590039219,_0039219,703,208,65,105,125,49
0,_Orange,_060590039220,_0039220,1021,336,117,194,200,106
0,_Orange,_060590039221,_0039221,1033,207,95,102,115,86
0,_Orange,_060590039222,_0039222,653,164,80,61,96,43
0,_Orange,_060590039223,_0039223,624,193,88,91,109,69
0,_Orange,_060590039224,_0039224,559,94,36,56,52,40
0,_Orange,_060590039226,_0039226,659,175,91,60,93,60
0,_Orange,_060590039231,_0039231,1093,262,132,113,162,84
0,_Orange,_060590039234,_0039234,1055,311,125,160,162,115
0,_Orange,_060590039236,_0039236,1069,260,117,110,119,107
0,_Orange,_060590039237,_0039237,1134,408,184,180,224,138
0,_Orange,_060590039239,_0039239,695,207,81,98,114,65
0,_Orange,_060590039242,_0039242,833,273,146,117,131,130
0,_Orange,_060590039244,_0039244,409,128,59,63,66,54
0,_Orange,_060590039274,_0039274,346,123,30,85,79,37
0,_Orange,_060590039275,_0039275,868,256,142,99,148,95
0,_Orange,_060590039281,_0039281,719,215,127,82,96,112
0,_Orange,_060590039283,_0039283,775,151,47,100,84,60
0,_Orange,_060590039284,_0039284,39,10,4,6,5,4
0,_Orange,_060590039313,_0039313,611,172,81,74,73,80
0,_Orange,_060590039314,_0039314,652,245,91,119,128,78
0,_Orange,_060590039315,_0039315,0,0,0,0,0,0
0,_Orange,_060590039317,_0039317,836,263,134,100,133,89
0,_Orange,_060590039318,_0039318,874,259,130,122,142,104
0,_Orange,_060590039332,_0039332,1102,357,163,168,180,142
0,_Orange,_060590039334,_0039334,35,8,6,2,2,6
0,_Orange,_060590039340,_0039340,550,150,72,65,88,49
0,_Orange,_060590039341,_0039341,455,128,46,76,66,53
0,_Orange,_060590039344,_0039344,1309,303,151,130,177,105
0,_Orange,_060590039346,_0039346,593,109,48,57,62,43
0,_Orange,_060590039348,_0039348,242,81,38,43,46,31
0,_Orange,_060590039350,_0039350,948,248,114,121,133,110
0,_Orange,_060590039352,_0039352,83,23,18,5,16,7
0,_Orange,_060590039354,_0039354,541,119,46,72,67,49
0,_Orange,_060590039357,_0039357,792,227,88,112,122,77
0,_Orange,_060590039358,_0039358,1248,379,181,164,211,137
0,_Orange,_060590039359,_0039359,829,276,139,122,135,123
0,_Orange,_060590039361,_0039361,644,258,86,161,179,63
0,_Orange,_060590039364,_0039364,1058,272,128,118,131,111
0,_Orange,_060590039365,_0039365,733,320,105,184,200,85
0,_Orange,_060590039366,_0039366,763,253,80,138,165,57
0,_Orange,_060590039367,_0039367,333,102,30,64,51,41
0,_Orange,_060590039368,_0039368,75,24,11,12,16,7
0,_Orange,_060590039369,_0039369,855,180,70,105,96,79
0,_Orange,_060590039373,_0039373,1055,342,151,154,157,146
0,_Orange,_060590039375,_0039375,605,182,102,73,88,85
0,_Orange,_060590039376,_0039376,900,245,136,90,141,77
0,_Orange,_060590039377,_0039377,816,224,114,107,127,93
0,_Orange,_060590039378,_0039378,1067,288,118,147,172,88
0,_Orange,_060590040159,_0040159,0,0,0,0,0,0
0,_Orange,_060590041100,_0041100,698,165,83,80,87,77
0,_Orange,_060590041119,_0041119,707,250,132,110,115,128
0,_Orange,_060590041121,_0041121,540,128,58,65,61,62
0,_Orange,_060590041122,_0041122,539,107,54,45,57,45
0,_Orange,_060590041123,_0041123,896,164,90,71,90,72
0,_Orange,_060590041124,_0041124,873,249,120,118,135,100
0,_Orange,_060590041154,_0041154,672,169,95,71,95,69
0,_Orange,_060590041155,_0041155,764,104,42,62,52,48
0,_Orange,_060590041156,_0041156,619,124,50,70,71,52
0,_Orange,_060590041158,_0041158,589,171,96,68,83,81
0,_Orange,_060590041161,_0041161,913,205,95,106,112,88
0,_Orange,_060590041162,_0041162,675,172,109,59,59,109
0,_Orange,_060590041169,_0041169,590,142,75,66,78,61
0,_Orange,_060590041224,_0041224,660,172,85,84,96,73
0,_Orange,_060590041291,_0041291,598,163,84,76,86,68
0,_Orange,_060590041292,_0041292,602,183,128,52,78,100
0,_Orange,_060590041293,_0041293,858,241,118,115,133,98
0,_Orange,_060590041294,_0041294,678,156,70,80,86,65
0,_Orange,_060590041296,_0041296,1040,132,62,68,68,61
0,_Orange,_060590041298,_0041298,929,234,106,118,132,91
0,_Orange,_060590041299,_0041299,1149,234,117,113,136,91
0,_Orange,_060590041300,_0041300,790,86,41,44,52,31
0,_Orange,_060590041301,_0041301,910,189,109,74,87,96
0,_Orange,_060590041302,_0041302,806,213,97,108,106,99
0,_Orange,_060590041304,_0041304,641,151,78,69,86,60
0,_Orange,_060590041305,_0041305,505,150,54,93,97,50
0,_Orange,_060590041313,_0041313,990,205,116,84,91,108
0,_Orange,_060590041375,_0041375,1015,241,135,100,117,115
0,_Orange,_060590041377,_0041377,906,363,165,191,206,145
0,_Orange,_060590041378,_0041378,1184,234,109,119,123,105
0,_Orange,_060590041379,_0041379,608,218,111,101,99,111
0,_Orange,_060590042101,_0042101,0,0,0,0,0,0
0,_Orange,_060590042109,_0042109,0,0,0,0,0,0
0,_Orange,_060590042110,_0042110,0,0,0,0,0,0
0,_Orange,_060590042113,_0042113,0,0,0,0,0,0
0,_Orange,_060590043120,_0043120,896,270,177,87,108,155
0,_Orange,_060590043123,_0043123,30,3,3,0,0,1
0,_Orange,_060590043125,_0043125,0,0,0,0,0,0
0,_Orange,_060590044111,_0044111,696,149,52,94,99,46
0,_Orange,_060590044112,_0044112,589,179,91,85,94,79
0,_Orange,_060590044113,_0044113,864,240,153,84,93,140
0,_Orange,_060590044114,_0044114,0,0,0,0,0,0
0,_Orange,_060590044116,_0044116,770,208,79,124,126,73
0,_Orange,_060590044123,_0044123,3,2,0,2,0,2
0,_Orange,_060590044124,_0044124,885,104,35,69,59,42
0,_Orange,_060590044125,_0044125,874,232,104,118,129,90
0,_Orange,_060590044126,_0044126,949,130,42,86,82,45
0,_Orange,_060590044128,_0044128,909,268,153,106,134,123
0,_Orange,_060590044129,_0044129,658,184,72,104,104,73
0,_Orange,_060590044130,_0044130,940,249,89,159,142,100
0,_Orange,_060590044131,_0044131,931,196,80,113,117,76
0,_Orange,_060590044133,_0044133,533,136,56,75,75,56
0,_Orange,_060590044135,_0044135,743,192,81,108,101,86
0,_Orange,_060590044136,_0044136,756,195,81,109,112,78
0,_Orange,_060590044138,_0044138,940,167,73,90,101,64
0,_Orange,_060590044139,_0044139,911,176,58,113,111,60
0,_Orange,_060590044140,_0044140,690,174,71,101,90,80
0,_Orange,_060590044142,_0044142,1047,237,110,118,136,91
0,_Orange,_060590044144,_0044144,529,98,37,60,59,38
0,_Orange,_060590044145,_0044145,676,175,76,99,106,67
0,_Orange,_060590044148,_0044148,768,179,78,101,108,67
0,_Orange,_060590044149,_0044149,697,194,73,116,113,76
0,_Orange,_060590044150,_0044150,827,173,73,98,98,72
0,_Orange,_060590044321,_0044321,427,66,31,34,45,20
0,_Orange,_060590045102,_0045102,788,96,39,56,54,40
0,_Orange,_060590045103,_0045103,838,117,52,64,81,31
0,_Orange,_060590045104,_0045104,986,115,56,57,71,41
0,_Orange,_060590045105,_0045105,940,148,68,76,85,56
0,_Orange,_060590045109,_0045109,538,98,41,56,57,40
0,_Orange,_060590045112,_0045112,1033,168,71,94,99,65
0,_Orange,_060590045113,_0045113,1258,157,73,82,78,77
0,_Orange,_060590045114,_0045114,865,58,18,39,31,27
0,_Orange,_060590045115,_0045115,1222,158,68,86,92,64
0,_Orange,_060590045116,_0045116,666,94,43,51,51,41
0,_Orange,_060590045117,_0045117,746,106,49,54,61,40
0,_Orange,_060590045118,_0045118,1191,181,81,97,80,97
0,_Orange,_060590045119,_0045119,1093,84,30,53,53,30
0,_Orange,_060590045120,_0045120,698,135,59,70,73,56
0,_Orange,_060590045121,_0045121,997,250,127,118,134,108
0,_Orange,_060590045122,_0045122,1021,139,68,69,80,56
0,_Orange,_060590045123,_0045123,885,117,62,53,52,62
0,_Orange,_060590045125,_0045125,1019,155,67,87,82,72
0,_Orange,_060590045126,_0045126,583,58,25,33,36,21
0,_Orange,_060590045127,_0045127,632,97,63,34,44,51
0,_Orange,_060590045128,_0045128,784,84,41,43,47,36
0,_Orange,_060590045129,_0045129,1000,133,67,59,65,62
0,_Orange,_060590045130,_0045130,0,0,0,0,0,0
0,_Orange,_060590045131,_0045131,620,84,46,35,47,35
0,_Orange,_060590045132,_0045132,832,118,51,64,61,55
0,_Orange,_060590045133,_0045133,700,66,32,30,40,22
0,_Orange,_060590045239,_0045239,621,101,47,50,55,45
0,_Orange,_060590045240,_0045240,1189,185,91,91,91,90
0,_Orange,_060590045352,_0045352,1069,134,53,77,78,51
0,_Orange,_060590045353,_0045353,968,98,34,58,61,34
0,_Orange,_060590045371,_0045371,804,163,56,96,101,48
0,_Orange,_060590047201,_0047201,875,176,77,94,84,87
0,_Orange,_060590047202,_0047202,879,168,102,64,75,91
0,_Orange,_060590047203,_0047203,609,171,92,75,68,99
0,_Orange,_060590047204,_0047204,847,201,112,89,86,111
0,_Orange,_060590047205,_0047205,790,157,91,64,61,92
0,_Orange,_060590047248,_0047248,843,134,59,69,70,57
0,_Orange,_060590047249,_0047249,925,149,67,80,85,63
0,_Orange,_060590047250,_0047250,719,79,43,36,40,39
0,_Orange,_060590047251,_0047251,746,425,186,224,251,157
0,_Orange,_060590047252,_0047252,1098,209,121,83,101,100
0,_Orange,_060590047253,_0047253,1170,192,102,87,97,95
0,_Orange,_060590047254,_0047254,1129,198,99,94,87,104
0,_Orange,_060590047255,_0047255,669,389,140,239,229,147
0,_Orange,_060590047256,_0047256,1047,196,123,70,97,93
0,_Orange,_060590047258,_0047258,861,155,73,79,82,69
0,_Orange,_060590047259,_0047259,911,261,167,89,113,140
0,_Orange,_060590047260,_0047260,659,162,84,74,82,77
0,_Orange,_060590047262,_0047262,939,193,116,75,82,104
0,_Orange,_060590047263,_0047263,942,144,66,72,88,54
0,_Orange,_060590047264,_0047264,1094,207,87,115,102,103
0,_Orange,_060590047265,_0047265,806,157,67,88,93,62
0,_Orange,_060590047267,_0047267,866,149,79,66,60,86
0,_Orange,_060590047268,_0047268,1234,160,67,91,93,66
0,_Orange,_060590047269,_0047269,1219,216,106,103,95,116
0,_Orange,_060590047271,_0047271,687,170,86,82,94,73
0,_Orange,_060590047272,_0047272,849,188,87,98,94,86
0,_Orange,_060590047273,_0047273,958,147,67,78,79,66
0,_Orange,_060590047274,_0047274,847,171,81,86,79,89
0,_Orange,_060590047275,_0047275,1004,176,92,84,85,91
0,_Orange,_060590047276,_0047276,1000,233,135,95,92,135
0,_Orange,_060590047277,_0047277,1083,204,103,97,99,98
0,_Orange,_060590047278,_0047278,864,152,76,71,71,77
0,_Orange,_060590047279,_0047279,824,205,111,90,98,100
0,_Orange,_060590047280,_0047280,915,160,91,67,71,87
0,_Orange,_060590047281,_0047281,974,201,102,93,91,104
0,_Orange,_060590047283,_0047283,866,210,104,101,96,106
0,_Orange,_060590047284,_0047284,774,103,39,58,49,49
0,_Orange,_060590047285,_0047285,789,376,173,187,213,146
0,_Orange,_060590047287,_0047287,891,152,79,72,74,75
0,_Orange,_060590047288,_0047288,773,185,69,107,109,66
0,_Orange,_060590047289,_0047289,796,237,123,110,110,121
0,_Orange,_060590047290,_0047290,1034,213,102,105,109,97
0,_Orange,_060590047292,_0047292,865,207,97,104,93,100
0,_Orange,_060590047293,_0047293,1063,261,165,93,98,160
0,_Orange,_060590047294,_0047294,983,182,86,92,80,94
0,_Orange,_060590047295,_0047295,900,188,94,91,95,87
0,_Orange,_060590047296,_0047296,741,173,78,87,79,82
0,_Orange,_060590047298,_0047298,740,369,168,198,198,169
0,_Orange,_060590047299,_0047299,844,239,128,108,99,130
0,_Orange,_060590047301,_0047301,1008,146,81,64,68,75
0,_Orange,_060590047302,_0047302,909,100,44,54,52,47
0,_Orange,_060590047303,_0047303,720,402,203,190,218,168
0,_Orange,_060590047304,_0047304,646,315,135,166,187,114
0,_Orange,_060590047305,_0047305,839,209,112,92,93,113
0,_Orange,_060590047308,_0047308,0,0,0,0,0,0
0,_Orange,_060590047309,_0047309,974,235,125,103,128,102
0,_Orange,_060590047311,_0047311,802,192,108,81,72,115
0,_Orange,_060590047312,_0047312,667,195,93,101,98,94
0,_Orange,_060590047313,_0047313,657,142,72,64,55,84
0,_Orange,_060590047316,_0047316,931,172,73,97,98,71
0,_Orange,_060590047317,_0047317,680,189,107,78,84,98
0,_Orange,_060590047321,_0047321,792,203,107,89,95,101
0,_Orange,_060590047331,_0047331,813,219,113,105,92,120
0,_Orange,_060590047332,_0047332,621,127,67,59,54,71
0,_Orange,_060590047333,_0047333,1060,118,49,68,61,56
0,_Orange,_060590047336,_0047336,810,105,39,57,71,24
0,_Orange,_060590047337,_0047337,629,174,95,77,66,101
0,_Orange,_060590047339,_0047339,968,251,139,104,113,130
0,_Orange,_060590047344,_0047344,1009,156,81,73,85,69
0,_Orange,_060590047345,_0047345,891,168,87,78,75,86
0,_Orange,_060590047346,_0047346,1055,192,111,79,89,100
0,_Orange,_060590047348,_0047348,0,0,0,0,0,0
0,_Orange,_060590048140,_0048140,564,198,128,62,98,92
0,_Orange,_060590048141,_0048141,1009,333,200,123,148,169
0,_Orange,_060590048142,_0048142,677,268,137,113,142,106
0,_Orange,_060590048143,_0048143,697,130,66,62,77,51
0,_Orange,_060590048144,_0048144,662,254,138,97,111,131
0,_Orange,_060590048146,_0048146,988,257,147,96,134,100
0,_Orange,_060590048147,_0048147,593,456,199,211,251,163
0,_Orange,_060590048148,_0048148,763,261,134,121,162,90
0,_Orange,_060590048149,_0048149,789,141,63,66,79,50
0,_Orange,_060590048151,_0048151,1113,371,216,137,188,161
0,_Orange,_060590048152,_0048152,1050,211,115,84,104,98
0,_Orange,_060590048153,_0048153,954,154,87,62,80,68
0,_Orange,_060590048155,_0048155,1118,409,200,177,217,161
0,_Orange,_060590048156,_0048156,998,140,70,67,82,55
0,_Orange,_060590048157,_0048157,1273,286,155,113,148,120
0,_Orange,_060590048158,_0048158,936,315,165,137,176,123
0,_Orange,_060590048159,_0048159,516,179,102,70,106,65
0,_Orange,_060590048160,_0048160,751,297,145,142,186,103
0,_Orange,_060590048161,_0048161,538,157,64,82,94,56
0,_Orange,_060590048162,_0048162,1066,424,224,183,225,177
0,_Orange,_060590048164,_0048164,910,274,131,118,155,97
0,_Orange,_060590048165,_0048165,1049,237,133,95,116,111
0,_Orange,_060590048166,_0048166,976,252,120,116,138,104
0,_Orange,_060590048167,_0048167,1100,321,172,133,165,145
0,_Orange,_060590048168,_0048168,1017,267,131,128,151,107
0,_Orange,_060590048169,_0048169,1189,289,168,111,156,120
0,_Orange,_060590048170,_0048170,640,192,100,81,107,79
0,_Orange,_060590048171,_0048171,683,221,120,95,123,93
0,_Orange,_060590048172,_0048172,739,203,100,96,118,75
0,_Orange,_060590048173,_0048173,1652,340,158,163,179,146
0,_Orange,_060590048174,_0048174,540,155,94,53,82,66
0,_Orange,_060590048175,_0048175,122,22,15,7,8,14
0,_Orange,_060590048237,_0048237,625,211,115,86,110,90
0,_Orange,_060590048238,_0048238,584,130,63,62,77,48
0,_Orange,_060590048239,_0048239,803,288,154,123,146,134
0,_Orange,_060590048240,_0048240,627,206,113,90,126,77
0,_Orange,_060590048241,_0048241,1210,215,117,89,97,107
0,_Orange,_060590048242,_0048242,853,100,32,62,54,38
0,_Orange,_060590048245,_0048245,654,234,118,105,124,93
0,_Orange,_060590048247,_0048247,711,259,149,95,140,106
0,_Orange,_060590048249,_0048249,993,227,114,103,119,96
0,_Orange,_060590048250,_0048250,567,201,81,107,139,49
0,_Orange,_060590048251,_0048251,1021,338,194,133,165,159
0,_Orange,_060590048252,_0048252,1254,371,198,159,196,167
0,_Orange,_060590048254,_0048254,756,300,183,108,172,122
