IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20121106_GEN_REGVOTED_ALL,USA_CA_20121106_GEN_REGVOTED_AFF_DEM,USA_CA_20121106_GEN_REGVOTED_AFF_REP,USA_CA_20121106_GEN_REGVOTED_AFF_OTH,USA_CA_20121106_GEN_REGVOTED_AFF_DCL,USA_CA_20121106_GEN_REGVOTED_SEX_MALE,USA_CA_20121106_GEN_REGVOTED_SEX_FEMALE,USA_CA_20121106_GEN_REGVOTED_NAT_HISP,USA_CA_20121106_GEN_REGVOTED_NAT_JEW,USA_CA_20121106_GEN_REGVOTED_NAT_ASI,USA_CA_20121106_GEN_REGVOTED_NAT_OTH,USA_CA_20121106_GEN_REGVOTED_AGE_1824,USA_CA_20121106_GEN_REGVOTED_AGE_2534,USA_CA_20121106_GEN_REGVOTED_AGE_3544,USA_CA_20121106_GEN_REGVOTED_AGE_4554,USA_CA_20121106_GEN_REGVOTED_AGE_5564,USA_CA_20121106_GEN_REGVOTED_AGE_65PL,USA_CA_20121106_GEN_REGVOTED_REG_CYC1_G10,USA_CA_20121106_GEN_REGVOTED_REG_CYC2_G08,USA_CA_20121106_GEN_REGVOTED_REG_CYC3_G06,USA_CA_20121106_GEN_REGVOTED_REG_CYC4_G04,USA_CA_20121106_GEN_REGVOTED_REG_CYC5_G02,USA_CA_20121106_GEN_REGVOTED_REG_CYC6_G00,USA_CA_20121106_GEN_REGVOTED_REG_CYC7_G98,USA_CA_20121106_GEN_REGVOTED_REG_CYC8_G96,USA_CA_20121106_GEN_REGVOTED_REG_CYCN_NON
0,_Riverside,_0606511407,_11407,931,308,490,26,107,415,516,123,47,24,737,69,74,104,150,222,312,118,81,85,50,95,45,78,42,337
0,_Riverside,_0606511410,_11410,1449,445,811,40,153,690,759,174,68,28,1179,109,115,143,270,391,420,184,99,130,92,149,88,89,77,541
0,_Riverside,_0606511412,_11412,1023,353,498,33,139,508,515,103,33,37,850,80,83,122,208,254,276,168,81,96,62,130,42,69,44,331
0,_Riverside,_0606511414,_11414,1512,402,872,59,179,749,763,181,57,90,1184,137,123,145,372,434,301,222,123,177,114,137,91,102,64,482
0,_Riverside,_0606511419,_11419,1279,451,616,43,169,623,656,163,48,43,1025,91,126,150,287,324,301,170,104,154,67,109,74,102,47,452
0,_Riverside,_0606511421,_11421,1242,383,651,46,162,594,648,166,44,50,982,120,142,138,322,365,155,191,114,151,80,136,58,84,54,374
0,_Riverside,_0606511422,_11422,1243,395,620,56,172,600,643,188,50,85,920,119,139,150,287,326,222,215,100,143,67,129,72,74,72,371
0,_Riverside,_0606511423,_11423,1224,353,652,56,163,585,639,176,33,56,959,128,122,194,390,243,147,248,133,147,78,199,96,77,42,204
0,_Riverside,_0606511425,_11425,551,193,226,23,109,254,297,127,22,13,389,69,82,140,142,82,36,136,59,86,37,64,33,80,14,42
0,_Riverside,_0606511427,_11427,638,195,314,10,119,290,348,106,8,35,489,80,83,165,187,72,51,131,67,81,49,105,71,44,20,70
0,_Riverside,_0606511428,_11428,723,213,349,28,133,353,370,111,26,55,531,79,65,174,215,130,60,119,57,88,46,174,87,33,22,97
0,_Riverside,_0606511429,_11429,772,269,361,24,118,376,396,159,25,42,546,73,90,227,218,111,53,135,78,118,70,130,100,45,17,79
0,_Riverside,_0606511430,_11430,691,249,309,35,98,331,360,147,7,35,502,65,87,123,189,142,85,126,60,109,70,83,31,34,32,146
0,_Riverside,_0606511431,_11431,641,218,315,26,82,318,323,108,20,28,485,60,79,148,194,100,60,103,65,101,65,82,34,76,35,80
0,_Riverside,_0606511433,_11433,772,259,337,39,137,349,423,136,25,22,589,70,90,174,203,147,88,130,69,100,53,149,46,34,33,158
0,_Riverside,_0606511434,_11434,1080,372,497,34,177,508,572,247,29,51,753,146,133,187,296,190,128,209,102,141,71,130,67,65,35,260
0,_Riverside,_0606511436,_11436,733,227,381,18,107,357,376,120,19,25,569,98,68,135,213,146,73,131,58,98,55,82,50,112,42,105
0,_Riverside,_0606511439,_11439,640,216,254,29,141,313,327,140,27,63,410,58,114,184,148,79,57,146,89,150,60,77,27,27,14,50
0,_Riverside,_0606511442,_11442,1234,399,597,53,185,603,631,233,27,36,938,145,147,223,331,257,131,209,118,155,105,153,81,75,46,292
0,_Riverside,_0606511444,_11444,632,256,235,26,115,327,305,163,14,48,407,67,90,181,133,87,74,161,81,136,47,51,28,25,19,84
0,_Riverside,_0606511500,_11500,590,270,201,20,99,264,326,178,11,11,390,59,77,76,95,124,159,166,59,94,34,62,20,26,19,110
0,_Riverside,_0606511501,_11501,1172,491,409,69,203,515,657,314,35,18,805,100,139,151,211,248,323,345,99,145,53,119,38,69,38,266
0,_Riverside,_0606511503,_11503,927,364,390,37,136,398,529,269,28,28,602,78,106,134,195,164,250,203,90,127,55,107,29,54,35,227
0,_Riverside,_0606511507,_11507,620,297,227,17,79,283,337,200,15,15,390,73,83,107,115,102,140,167,63,79,27,51,21,33,20,159
0,_Riverside,_0606511509,_11509,972,412,367,45,148,430,542,343,20,17,592,118,138,118,168,171,259,247,110,136,51,75,32,54,43,224
0,_Riverside,_0606511512,_11512,866,373,303,32,158,375,491,334,18,31,483,102,140,132,158,140,194,266,87,117,49,82,30,47,22,166
0,_Riverside,_0606511518,_11518,361,74,220,22,45,152,209,57,10,21,273,221,32,21,30,24,33,267,11,24,11,9,4,8,5,22
0,_Riverside,_0606511519,_11519,801,275,351,41,134,370,431,243,25,22,511,75,120,103,180,188,135,150,65,109,40,94,38,58,19,228
0,_Riverside,_0606511527,_11527,1076,392,494,50,140,462,614,274,32,30,740,75,140,126,173,242,320,187,106,142,59,121,51,71,41,298
0,_Riverside,_0606511528,_11528,666,206,325,30,105,324,342,131,28,21,486,66,110,86,123,149,132,130,51,68,43,86,34,33,25,196
0,_Riverside,_0606511530,_11530,534,202,228,21,83,238,296,168,27,28,311,54,84,88,111,108,89,117,46,78,33,45,22,27,18,148
0,_Riverside,_0606511532,_11532,698,363,205,27,103,322,376,332,6,23,337,107,118,114,119,117,123,222,87,98,37,56,26,36,23,113
0,_Riverside,_0606511533,_11533,900,318,431,35,116,408,492,161,20,42,677,84,94,116,178,212,216,169,78,99,59,94,42,60,32,267
0,_Riverside,_0606511601,_11601,799,434,215,25,125,336,463,512,7,21,259,162,142,118,141,102,134,277,85,113,36,60,20,45,18,145
0,_Riverside,_0606511602,_11602,437,242,129,15,51,194,243,226,7,18,186,82,69,74,79,82,51,178,36,60,21,28,14,22,16,62
0,_Riverside,_0606511603,_11603,864,378,298,33,155,389,475,410,12,43,399,123,148,115,171,166,141,257,71,135,43,88,27,51,22,170
0,_Riverside,_0606511606,_11606,1000,490,305,53,152,441,559,486,20,52,442,120,157,150,187,184,202,276,104,142,65,90,47,57,30,189
0,_Riverside,_0606511609,_11609,531,213,206,28,84,226,305,179,8,11,333,61,79,75,102,144,70,119,49,73,35,57,16,35,18,129
0,_Riverside,_0606511610,_11610,574,272,192,23,87,246,328,253,14,19,288,82,81,76,119,95,120,159,69,64,26,44,20,24,14,154
0,_Riverside,_0606511611,_11611,540,251,180,29,80,236,304,173,12,15,340,41,84,72,88,100,155,142,65,93,31,43,22,29,21,94
0,_Riverside,_0606511615,_11615,461,185,164,22,90,210,251,158,15,9,279,54,77,83,100,77,70,133,51,70,31,58,17,27,14,60
0,_Riverside,_0606511616,_11616,111,54,29,7,21,56,55,34,2,5,70,15,25,20,25,12,14,52,11,14,9,9,1,4,1,10
0,_Riverside,_0606511624,_11624,958,383,374,46,155,425,533,283,19,19,637,73,91,108,140,198,348,169,95,165,62,124,34,58,50,201
0,_Riverside,_0606511625,_11625,618,249,258,26,85,280,338,188,16,35,379,72,63,105,161,119,98,135,50,76,39,60,35,28,31,164
0,_Riverside,_0606511626,_11626,547,212,223,28,84,255,292,178,14,20,335,64,79,80,128,110,86,106,62,75,32,60,23,35,21,133
0,_Riverside,_0606511700,_11700,1077,428,455,46,148,532,545,395,20,48,614,113,138,144,247,235,199,217,108,138,72,103,35,87,40,277
0,_Riverside,_0606511701,_11701,910,415,302,47,146,424,486,507,7,22,374,148,159,135,166,150,152,273,100,127,44,80,28,50,18,190
0,_Riverside,_0606511709,_11709,1006,358,452,36,160,478,528,326,21,39,620,98,105,118,215,197,272,180,83,140,44,117,38,87,27,290
0,_Riverside,_0606511711,_11711,889,409,299,27,154,407,482,498,17,16,358,133,117,134,186,159,160,209,88,137,43,96,37,60,26,193
0,_Riverside,_0606511712,_11712,1087,434,410,67,176,455,632,269,35,31,752,91,151,124,149,207,365,342,105,149,69,116,35,59,39,173
0,_Riverside,_0606511713,_11713,1046,378,413,51,204,504,542,367,20,92,567,100,184,200,232,190,140,245,108,156,99,178,34,53,24,149
0,_Riverside,_0606511717,_11717,752,336,242,36,138,363,389,210,10,58,474,74,130,142,176,154,76,229,69,115,45,131,27,25,9,102
0,_Riverside,_0606511803,_11803,10,3,4,0,3,6,4,0,0,0,10,1,0,1,2,4,2,0,0,3,2,1,0,1,0,3
0,_Riverside,_0606511806,_11806,108,38,54,8,8,46,62,29,1,1,77,12,9,10,13,28,36,17,19,12,7,12,3,4,4,30
0,_Riverside,_0606511809,_11809,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,_Riverside,_0606511820,_11820,128,46,58,9,15,54,74,18,2,0,108,6,14,11,21,30,46,20,8,22,10,14,7,6,2,39
0,_Riverside,_0606511821,_11821,44,15,24,0,5,20,24,9,0,0,35,2,4,4,12,16,6,5,2,5,1,6,1,5,5,14
0,_Riverside,_0606511861,_11861,951,320,457,33,141,474,477,205,24,71,651,89,109,116,266,215,155,153,87,163,77,140,37,60,19,215
0,_Riverside,_0606511862,_11862,673,219,280,26,148,323,350,133,23,54,463,60,79,137,166,144,87,141,71,125,37,68,37,65,24,105
0,_Riverside,_0606511863,_11863,3,2,0,1,0,1,2,3,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0
0,_Riverside,_0606511870,_11870,1163,260,680,46,177,596,567,212,46,35,870,95,115,151,265,296,241,206,109,121,66,131,79,77,51,323
0,_Riverside,_0606511872,_11872,798,215,426,36,121,361,437,116,31,25,626,58,43,81,179,226,211,156,71,78,38,124,48,53,21,209
0,_Riverside,_0606511900,_11900,817,250,423,34,110,404,413,135,23,50,609,70,86,105,200,212,144,160,94,116,49,104,45,48,31,170
0,_Riverside,_0606511901,_11901,713,225,328,22,138,364,349,115,8,62,528,54,105,202,161,134,57,136,69,125,57,180,25,38,11,72
0,_Riverside,_0606511902,_11902,747,257,333,29,128,349,398,162,30,54,501,66,86,205,191,114,85,117,87,102,66,198,75,31,13,58
0,_Riverside,_0606511904,_11904,17,9,6,0,2,9,8,5,1,0,11,2,1,0,7,1,6,4,3,4,1,1,0,0,0,4
0,_Riverside,_0606511907,_11907,793,186,491,21,95,391,402,94,29,17,653,67,68,88,188,198,184,116,82,99,50,132,53,50,19,192
0,_Riverside,_0606511908,_11908,5,2,2,0,1,2,3,0,0,0,5,0,1,1,0,1,2,1,0,0,0,1,0,0,0,3
0,_Riverside,_0606511911,_11911,14,0,10,0,4,6,8,0,0,0,14,1,2,0,3,4,4,3,0,0,1,8,0,0,0,2
0,_Riverside,_0606511914,_11914,172,32,96,9,35,84,88,17,8,2,145,10,12,10,37,58,45,28,18,25,10,20,10,11,5,45
0,_Riverside,_0606511915,_11915,632,130,375,35,92,315,317,109,26,15,482,59,48,57,135,185,148,88,54,67,37,93,30,48,33,182
0,_Riverside,_0606511929,_11929,1488,431,811,58,188,710,778,217,52,24,1195,117,126,137,327,339,442,216,120,150,83,174,88,94,75,488
0,_Riverside,_0606511930,_11930,1146,336,598,46,166,580,566,228,38,70,810,105,105,196,318,229,193,230,112,169,86,149,59,74,39,228
0,_Riverside,_0606511932,_11932,713,233,351,33,96,343,370,158,23,10,522,65,71,86,148,165,178,111,71,75,33,78,32,39,40,234
0,_Riverside,_0606511943,_11943,306,121,121,17,47,144,162,71,4,10,221,31,40,49,67,61,57,53,32,46,19,36,13,19,18,70
0,_Riverside,_0606511945,_11945,278,89,124,15,50,131,147,60,8,8,202,32,34,32,75,51,54,58,32,35,23,32,10,15,12,61
0,_Riverside,_0606511948,_11948,616,183,320,28,85,303,313,138,11,7,460,50,69,65,122,155,155,116,61,78,39,54,32,46,23,167
0,_Riverside,_0606511949,_11949,905,372,341,42,150,403,502,331,17,16,541,81,136,117,202,181,188,185,105,164,76,98,40,47,33,157
0,_Riverside,_0606511954,_11954,716,360,214,22,120,330,386,409,5,14,288,130,95,84,135,130,142,217,77,134,43,69,29,38,23,86
0,_Riverside,_0606511959,_11959,652,361,181,28,82,292,360,394,0,12,246,106,88,103,126,119,110,190,69,103,36,59,28,44,26,97
0,_Riverside,_0606511961,_11961,517,249,166,20,82,234,283,198,1,2,316,63,61,58,114,108,113,144,49,66,30,46,17,40,20,105
0,_Riverside,_0606511964,_11964,36,11,21,1,3,13,23,6,0,0,30,0,2,7,4,8,15,7,3,5,5,2,1,2,0,11
0,_Riverside,_0606511967,_11967,44,18,20,1,5,21,23,16,2,0,26,5,2,6,8,11,12,10,7,5,2,4,2,3,2,9
0,_Riverside,_0606511968,_11968,7,1,6,0,0,5,2,0,3,0,4,0,0,0,2,2,3,2,0,1,0,0,0,1,1,2
0,_Riverside,_0606511971,_11971,4,1,3,0,0,4,0,0,0,0,4,0,0,1,2,0,1,3,0,1,0,0,0,0,0,0
0,_Riverside,_0606511980,_11980,325,43,236,10,36,135,190,2,17,8,298,0,0,0,3,3,319,68,39,66,38,26,14,10,12,52
0,_Riverside,_0606512004,_12004,202,60,89,10,43,108,94,57,2,16,127,16,35,50,53,34,14,64,51,36,16,13,6,5,5,6
0,_Riverside,_0606512010,_12010,1382,455,578,76,273,673,709,320,29,38,995,139,182,253,338,268,202,323,237,231,87,135,33,75,58,203
0,_Riverside,_0606512012,_12012,698,237,305,28,128,327,371,192,19,16,471,81,121,112,180,131,73,153,106,87,47,103,22,24,23,133
0,_Riverside,_0606512014,_12014,840,299,360,37,144,406,434,222,29,7,582,84,96,178,215,160,107,188,112,96,43,123,49,66,55,108
0,_Riverside,_0606512016,_12016,1008,336,388,70,214,462,546,290,22,16,680,88,139,161,176,234,210,244,142,153,60,97,23,49,40,200
0,_Riverside,_0606512018,_12018,881,331,332,51,167,396,485,310,28,14,529,104,140,145,194,193,105,212,129,128,55,99,38,51,28,141
0,_Riverside,_0606512024,_12024,913,367,321,42,183,422,491,265,18,21,609,97,112,126,208,185,185,231,122,134,62,118,36,56,24,130
0,_Riverside,_0606512026,_12026,688,306,191,42,149,308,380,264,13,8,403,78,115,109,137,130,119,209,89,108,40,65,34,39,20,84
0,_Riverside,_0606512028,_12028,616,187,262,40,127,298,318,143,8,26,439,52,91,117,151,110,95,150,87,96,41,95,32,44,23,48
0,_Riverside,_0606512035,_12035,889,356,311,34,188,437,452,303,12,62,512,81,203,239,166,118,82,353,194,184,33,48,7,16,18,36
0,_Riverside,_0606512044,_12044,1223,356,567,56,244,612,611,207,53,57,906,105,95,209,299,243,272,321,156,202,82,149,61,87,54,111
0,_Riverside,_0606512045,_12045,469,180,192,21,76,210,259,101,13,24,331,36,72,87,114,100,60,139,54,72,25,66,55,32,3,23
0,_Riverside,_0606512049,_12049,1335,367,617,76,275,658,677,240,34,37,1024,105,243,392,311,154,130,433,189,277,109,207,35,29,10,46
0,_Riverside,_0606512055,_12055,395,111,175,25,84,197,198,68,22,11,294,16,118,94,61,59,47,182,92,83,10,12,6,6,0,4
0,_Riverside,_0606512057,_12057,199,64,93,13,29,92,107,51,7,3,138,16,30,23,53,46,31,50,27,31,12,22,6,11,9,31
0,_Riverside,_0606512601,_12601,721,210,368,27,116,355,366,127,16,47,531,54,83,166,200,141,77,196,89,138,46,82,33,82,16,39
0,_Riverside,_0606512602,_12602,1095,388,476,55,176,503,592,258,21,27,789,111,152,226,274,197,135,230,97,173,68,139,52,102,60,174
0,_Riverside,_0606512603,_12603,542,137,297,18,90,268,274,103,22,26,391,47,55,123,136,124,57,112,49,80,42,145,20,39,18,37
0,_Riverside,_0606512650,_12650,78,15,49,2,12,43,35,4,2,8,64,8,10,18,19,17,6,33,11,10,6,4,1,2,4,7
0,_Riverside,_0606512651,_12651,817,184,496,29,108,362,455,76,39,29,673,3,4,12,16,177,605,130,109,96,133,250,57,9,7,26
0,_Riverside,_0606512653,_12653,1459,409,768,54,228,665,794,236,56,39,1128,60,86,128,159,350,676,341,185,328,158,244,40,41,34,88
0,_Riverside,_0606512655,_12655,1052,373,419,50,210,509,543,260,34,77,681,75,187,385,183,141,81,370,194,281,80,52,21,19,5,30
0,_Riverside,_0606512658,_12658,110,40,51,6,13,53,57,2,3,1,104,1,2,1,13,41,52,22,12,18,15,15,4,9,2,13
0,_Riverside,_0606512703,_12703,3,1,1,1,0,3,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
0,_Riverside,_0606512705,_12705,1200,390,543,55,212,591,609,265,58,22,855,116,167,220,372,211,114,258,139,173,68,153,65,109,65,170
0,_Riverside,_0606512710,_12710,1015,282,516,51,166,493,522,195,36,31,753,69,134,311,282,137,82,193,156,145,71,181,102,107,25,35
0,_Riverside,_0606512757,_12757,248,42,148,8,50,123,125,21,10,0,217,20,14,15,69,61,69,51,34,33,22,27,14,15,12,40
0,_Riverside,_0606512851,_12851,661,219,301,18,123,343,318,142,5,25,489,56,77,105,196,155,72,125,91,98,36,73,35,52,48,103
0,_Riverside,_0606512900,_12900,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,_Riverside,_0606512901,_12901,217,94,79,12,32,104,113,48,8,10,151,20,32,21,40,48,56,38,23,29,33,22,8,10,7,47
0,_Riverside,_0606513005,_13005,1558,309,954,66,229,730,828,109,60,16,1373,108,134,171,371,345,429,282,152,157,93,222,88,105,93,366
0,_Riverside,_0606513007,_13007,421,89,251,17,64,204,217,27,14,3,377,19,36,60,102,89,115,86,51,61,21,51,9,23,16,103
0,_Riverside,_0606513014,_13014,1082,225,668,66,123,523,559,48,39,16,979,49,75,124,212,285,337,191,105,113,82,145,70,74,48,254
0,_Riverside,_0606513021,_13021,1428,277,884,72,195,671,757,96,47,17,1268,60,91,155,271,320,531,194,126,149,112,189,89,113,92,364
0,_Riverside,_0606514000,_14000,607,213,235,35,124,263,344,194,17,4,392,58,74,73,125,128,149,117,73,96,36,79,28,29,24,125
0,_Riverside,_0606514003,_14003,641,172,319,45,105,305,336,123,18,14,486,45,70,83,136,141,166,117,76,98,45,74,32,41,20,138
0,_Riverside,_0606514007,_14007,639,186,315,37,101,301,338,90,25,11,513,50,53,75,164,163,134,118,63,81,56,76,28,47,21,149
0,_Riverside,_0606514008,_14008,525,133,256,36,100,248,277,84,27,10,404,42,58,62,125,111,127,89,48,86,36,64,17,37,20,128
0,_Riverside,_0606514009,_14009,748,214,360,43,131,344,404,157,12,6,573,62,102,111,158,170,145,157,114,94,50,103,29,41,19,141
0,_Riverside,_0606514012,_14012,759,190,394,39,136,361,398,136,24,8,591,66,87,116,181,185,124,135,85,84,56,95,28,62,29,185
0,_Riverside,_0606514013,_14013,760,213,364,54,129,398,362,168,24,24,544,63,98,171,203,129,96,198,89,143,61,88,56,42,15,68
0,_Riverside,_0606514014,_14014,957,270,477,35,175,442,515,203,28,23,703,79,105,132,217,182,242,198,120,161,48,142,66,62,31,129
0,_Riverside,_0606514018,_14018,143,44,59,11,29,74,69,34,2,1,106,17,23,9,29,35,30,25,22,24,2,17,8,9,8,28
0,_Riverside,_0606514020,_14020,963,260,486,44,173,440,523,210,24,13,716,78,129,137,238,213,168,202,104,105,55,143,50,58,43,203
0,_Riverside,_0606514026,_14026,1160,307,592,66,195,525,635,125,52,20,963,58,121,136,208,247,390,226,144,168,89,136,42,79,47,229
0,_Riverside,_0606514028,_14028,429,87,229,35,78,204,225,71,14,10,334,35,57,62,96,77,102,81,49,63,27,47,17,30,31,84
0,_Riverside,_0606514030,_14030,1095,265,562,57,211,540,555,176,41,47,831,72,127,221,288,195,192,277,143,185,65,207,92,19,18,89
0,_Riverside,_0606514033,_14033,602,161,296,33,112,272,330,114,30,19,439,44,78,131,155,109,85,184,94,132,59,59,17,22,5,30
0,_Riverside,_0606514401,_14401,82,14,40,8,20,45,37,1,0,0,81,2,8,7,19,17,29,13,10,12,7,10,4,2,3,21
0,_Riverside,_0606514500,_14500,11,6,4,0,1,4,7,0,0,2,9,2,0,0,1,4,4,4,2,1,0,0,0,0,0,4
0,_Riverside,_0606514509,_14509,402,133,178,21,70,190,212,107,12,3,280,25,43,41,84,106,103,72,42,50,12,47,19,32,22,106
0,_Riverside,_0606514510,_14510,85,27,43,4,11,44,41,19,1,0,65,6,10,9,20,21,19,16,12,14,3,13,2,7,5,13
0,_Riverside,_0606514512,_14512,84,37,33,5,9,42,42,17,1,3,63,8,4,9,17,21,25,16,12,11,10,6,5,4,4,16
0,_Riverside,_0606514513,_14513,123,44,49,13,17,55,68,37,2,0,84,10,9,15,33,28,28,26,11,20,12,16,1,11,2,24
0,_Riverside,_0606514514,_14514,23,9,11,2,1,12,11,8,0,0,15,2,3,1,5,3,9,3,6,1,1,1,2,0,2,7
0,_Riverside,_0606514516,_14516,832,251,417,31,133,407,425,151,36,13,632,64,76,85,221,208,178,124,78,118,65,97,31,45,40,234
0,_Riverside,_0606514799,_14799,264,107,84,23,50,110,154,83,10,3,168,30,42,29,58,69,36,53,37,35,20,26,12,15,13,53
0,_Riverside,_0606514803,_14803,973,301,410,79,183,489,484,192,29,14,738,73,94,117,216,260,213,232,103,153,71,105,51,59,31,168
0,_Riverside,_0606514807,_14807,110,42,43,6,19,55,55,43,2,0,65,7,17,35,24,16,11,45,13,28,6,8,3,3,1,3
0,_Riverside,_0606514809,_14809,340,103,139,12,86,153,187,100,9,7,224,31,54,43,74,79,59,66,50,51,16,39,17,18,14,69
0,_Riverside,_0606515810,_15810,463,113,287,19,44,229,234,47,19,8,389,19,25,41,118,129,131,68,35,58,35,90,33,32,19,93
0,_Riverside,_0606515814,_15814,57,18,30,1,8,30,27,3,3,3,48,1,3,9,10,14,20,19,8,4,0,10,2,0,2,12
0,_Riverside,_0606515852,_15852,303,72,167,12,52,155,148,53,13,10,227,30,18,26,64,87,78,51,37,53,19,38,18,25,8,54
0,_Riverside,_0606515855,_15855,47,27,14,0,6,19,28,23,0,0,24,5,7,8,6,7,14,16,7,6,3,3,1,1,0,10
0,_Riverside,_0606515856,_15856,37,19,11,2,5,16,21,28,0,1,8,3,5,5,10,5,9,12,6,3,3,4,1,2,0,6
0,_Riverside,_0606515858,_15858,4,3,1,0,0,2,2,4,0,0,0,1,0,1,0,0,2,2,0,1,1,0,0,0,0,0
0,_Riverside,_0606515860,_15860,524,284,140,25,75,213,311,284,6,6,228,86,69,66,87,99,117,146,53,90,38,44,14,40,19,80
0,_Riverside,_0606515865,_15865,612,337,161,20,94,273,339,297,8,11,296,89,87,75,114,104,142,170,60,107,38,42,26,33,19,117
0,_Riverside,_0606515871,_15871,188,44,90,16,38,90,98,41,4,6,137,27,8,11,16,35,91,44,17,23,7,31,10,15,7,34
0,_Riverside,_0606515877,_15877,242,92,88,17,45,130,112,81,8,3,150,26,23,18,50,59,66,57,24,43,16,13,3,17,5,64
0,_Riverside,_0606518600,_18600,80,12,53,6,9,35,45,6,3,1,70,2,7,4,16,24,27,10,10,9,7,11,4,4,2,23
0,_Riverside,_0606518603,_18603,1340,179,912,56,193,671,669,95,49,21,1175,91,74,105,347,394,329,224,131,193,103,196,76,94,60,263
0,_Riverside,_0606518612,_18612,927,172,558,33,164,458,469,55,30,24,818,52,53,68,193,267,294,164,88,118,62,117,73,76,41,188
0,_Riverside,_0606518613,_18613,13,0,10,2,1,7,6,1,0,0,12,1,0,0,3,5,4,4,0,1,0,3,2,0,3,0
0,_Riverside,_0606518614,_18614,71,12,47,2,10,37,34,6,5,0,60,4,3,4,9,23,28,15,8,5,6,11,1,6,3,16
0,_Riverside,_0606520001,_20001,90,45,21,4,20,41,49,56,2,0,32,12,19,10,24,13,12,26,19,10,3,5,1,6,3,17
0,_Riverside,_0606520005,_20005,1222,646,359,45,172,507,715,366,34,23,799,71,87,107,188,297,472,422,140,212,83,96,45,43,34,147
0,_Riverside,_0606520007,_20007,154,82,43,4,25,70,84,85,0,5,64,19,18,20,35,29,33,43,20,19,13,18,7,3,2,29
0,_Riverside,_0606520011,_20011,16,5,8,0,3,9,7,5,0,0,11,1,4,2,3,5,1,4,2,4,1,0,0,2,0,3
0,_Riverside,_0606520012,_20012,70,40,14,0,16,32,38,41,0,0,29,16,8,10,9,13,14,19,11,15,4,2,2,4,1,12
0,_Riverside,_0606520014,_20014,810,363,288,42,117,357,453,362,20,10,418,108,106,89,143,177,187,243,87,119,52,82,20,45,33,129
0,_Riverside,_0606520018,_20018,216,96,74,9,37,103,113,110,6,10,90,29,34,41,41,50,21,45,23,27,19,21,16,13,11,41
0,_Riverside,_0606520020,_20020,860,330,332,31,167,376,484,378,10,22,450,113,141,128,152,174,152,190,96,102,54,104,38,50,32,194
0,_Riverside,_0606520023,_20023,1140,510,393,41,196,501,639,592,21,27,500,147,152,170,239,248,184,272,122,140,72,120,43,76,39,256
0,_Riverside,_0606520027,_20027,92,29,38,8,17,44,48,33,4,0,55,9,11,9,31,11,21,26,6,12,2,9,3,5,3,26
0,_Riverside,_0606520033,_20033,334,254,52,5,23,149,185,184,1,3,146,68,43,41,75,57,50,115,35,44,22,23,5,15,5,70
0,_Riverside,_0606520034,_20034,4,1,2,1,0,2,2,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4
0,_Riverside,_0606520037,_20037,295,153,75,10,57,160,135,70,7,45,173,33,45,70,63,53,31,118,35,69,42,17,2,4,5,3
0,_Riverside,_0606520039,_20039,953,310,466,34,143,464,489,262,36,18,637,89,121,106,210,274,153,161,84,122,52,97,44,68,38,287
0,_Riverside,_0606520042,_20042,818,288,367,31,132,372,446,274,12,13,519,71,111,120,142,212,162,138,78,102,54,101,27,61,20,237
0,_Riverside,_0606520044,_20044,341,149,132,13,47,158,183,153,5,4,179,39,41,45,71,62,83,74,31,51,21,39,9,15,15,86
0,_Riverside,_0606520048,_20048,977,418,339,42,178,421,556,502,11,9,455,138,127,123,201,187,201,198,120,146,54,90,42,58,30,239
0,_Riverside,_0606520051,_20051,584,238,228,18,100,279,305,245,10,17,312,72,80,69,127,129,107,121,62,80,41,62,26,28,21,143
0,_Riverside,_0606520052,_20052,619,246,253,31,89,284,335,250,18,9,342,73,86,82,128,151,99,125,56,80,45,85,28,41,17,142
0,_Riverside,_0606520054,_20054,714,288,280,27,119,350,364,280,15,7,412,71,81,97,128,187,150,152,71,85,42,64,35,38,27,200
0,_Riverside,_0606520055,_20055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606520056,_20056,1091,374,493,55,169,520,571,295,33,25,738,111,134,118,233,267,228,182,98,132,57,128,45,77,62,310
0,_Riverside,_0606520057,_20057,1139,493,418,45,183,552,587,487,23,41,588,148,137,148,237,268,201,211,135,168,79,96,59,69,48,274
0,_Riverside,_0606520061,_20061,463,150,224,14,75,218,245,132,15,10,306,41,58,56,87,130,91,83,47,50,26,52,24,26,16,139
0,_Riverside,_0606520062,_20062,1136,393,507,61,175,530,606,243,38,39,816,83,148,135,245,252,273,186,127,137,79,102,55,110,37,303
0,_Riverside,_0606520064,_20064,315,114,135,13,53,141,174,84,9,15,207,32,49,32,67,71,64,45,31,35,32,49,14,27,15,67
