IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20120605_PRI_ALL_ALL_REG,USA_CA_20120605_PRI_ALL_ALL_VOTED,USA_CA_20120605_PRI_PRE_DEM_OBAMA,USA_CA_20120605_PRI_PRE_REP_KARGER,USA_CA_20120605_PRI_PRE_REP_GINGRICH,USA_CA_20120605_PRI_PRE_REP_ROMNEY,USA_CA_20120605_PRI_PRE_REP_ROEMERIII,USA_CA_20120605_PRI_PRE_REP_SANTORUM,USA_CA_20120605_PRI_PRE_REP_PAUL,USA_CA_20120605_PRI_PRE_OTH_ALL,USA_CA_20120605_PRI_USS_DEM_FERNALD,USA_CA_20120605_PRI_USS_DEM_FEINSTEIN,USA_CA_20120605_PRI_USS_DEM_LEVITT,USA_CA_20120605_PRI_USS_DEM_SHAH,USA_CA_20120605_PRI_USS_DEM_STEWART,USA_CA_20120605_PRI_USS_DEM_STRIMLING,USA_CA_20120605_PRI_USS_REP_LAUTEN,USA_CA_20120605_PRI_USS_REP_TAITZ,USA_CA_20120605_PRI_USS_REP_KRAMPE,USA_CA_20120605_PRI_USS_REP_WILLIAMS,USA_CA_20120605_PRI_USS_REP_BRAUN,USA_CA_20120605_PRI_USS_REP_KONOPIK,USA_CA_20120605_PRI_USS_REP_SHIFREN,USA_CA_20120605_PRI_USS_REP_CONLON,USA_CA_20120605_PRI_USS_REP_RAMIREZ,USA_CA_20120605_PRI_USS_REP_GLORIA,USA_CA_20120605_PRI_USS_REP_EMKEN,USA_CA_20120605_PRI_USS_REP_BORUFF,USA_CA_20120605_PRI_USS_REP_HUGHES,USA_CA_20120605_PRI_USS_REP_JACKSON,USA_CA_20120605_PRI_USS_OTH_ALL,USA_CA_20120605_PRI_PROP28_NO,USA_CA_20120605_PRI_PROP28_YES,USA_CA_20120605_PRI_PROP29_NO,USA_CA_20120605_PRI_PROP29_YES
0,_Los Angeles,_060379002237A,_9002237A,1088,173,106,1,0,17,0,1,2,3,1,120,4,0,3,1,0,5,0,7,0,0,0,1,3,0,10,0,1,3,6,50,108,68,97
0,_Los Angeles,_060379002238A,_9002238A,1018,226,138,2,0,24,0,0,2,0,0,153,5,0,3,7,2,8,0,2,1,0,3,4,3,0,11,0,1,0,11,73,133,79,130
0,_Los Angeles,_060379002247B,_9002247B,1086,242,156,1,4,11,2,0,7,0,2,184,3,1,2,1,1,7,0,5,0,1,5,2,1,0,5,0,7,2,5,72,152,83,141
0,_Los Angeles,_060379002248A,_9002248A,1104,257,125,0,1,36,3,10,7,5,4,154,1,1,5,2,0,5,2,8,1,1,2,5,11,1,17,0,5,1,17,80,168,101,139
0,_Los Angeles,_060379002250A,_9002250A,906,159,97,1,1,12,0,0,3,2,1,111,2,1,2,2,0,7,1,4,0,1,0,1,1,1,10,0,0,1,4,34,110,56,91
0,_Los Angeles,_060379002252A,_9002252A,1087,197,110,0,0,27,0,1,5,1,1,131,1,1,1,1,2,1,0,3,0,1,1,1,2,0,14,0,3,2,11,55,120,78,104
0,_Los Angeles,_060379002256A,_9002256A,693,208,66,1,1,66,2,2,15,0,3,87,1,0,3,2,2,13,0,7,4,4,1,7,3,0,30,1,8,10,7,93,95,122,71
0,_Los Angeles,_060379002259A,_9002259A,308,93,29,0,1,31,0,0,5,1,0,56,0,0,0,0,2,1,0,4,1,2,0,4,1,0,3,0,7,0,3,24,59,37,52
0,_Los Angeles,_060379002262B,_9002262B,1129,155,101,0,0,11,0,1,3,4,1,112,4,2,1,5,2,1,1,4,0,0,0,1,0,0,3,0,1,1,2,44,92,50,90
0,_Los Angeles,_060379002264B,_9002264B,482,128,42,1,1,39,1,0,6,2,0,51,2,0,3,4,0,2,0,0,6,0,2,1,1,0,15,2,9,6,9,46,71,55,70
0,_Los Angeles,_060379002265B,_9002265B,1053,253,157,0,0,27,1,1,5,3,2,188,7,0,2,5,0,3,0,5,0,0,2,2,0,0,10,0,5,3,5,73,154,91,146
0,_Los Angeles,_060379002267A,_9002267A,1220,365,149,2,2,70,0,4,16,6,4,205,4,1,2,1,3,15,0,12,2,2,1,4,2,2,40,2,10,4,13,118,204,173,163
0,_Los Angeles,_060379002269A,_9002269A,1067,169,80,0,2,25,0,0,10,5,0,101,1,0,1,4,1,7,2,2,2,1,0,3,1,2,13,1,3,2,12,65,92,68,89
0,_Los Angeles,_060379002270A,_9002270A,1030,197,122,0,1,18,0,0,3,4,0,140,3,0,2,5,0,1,1,2,0,1,0,0,4,1,13,0,1,0,10,68,117,73,114
0,_Los Angeles,_060379002271A,_9002271A,954,222,134,1,0,24,1,0,2,4,1,164,2,1,2,5,1,5,1,4,0,0,3,2,3,0,5,0,1,3,6,60,142,73,131
0,_Los Angeles,_060379002273A,_9002273A,1300,294,152,0,2,40,0,1,6,3,3,181,5,0,3,0,1,12,1,7,3,0,13,0,6,0,12,2,4,4,9,91,170,120,156
0,_Los Angeles,_060379002279A,_9002279A,1166,280,143,1,0,33,1,2,3,0,1,194,4,2,6,3,2,11,0,5,1,1,2,0,1,0,11,0,5,1,9,69,185,82,170
0,_Los Angeles,_060379002280A,_9002280A,1291,262,165,0,3,17,0,1,9,1,1,199,4,3,3,1,1,6,0,4,0,2,4,2,3,0,5,0,4,1,8,80,153,75,172
0,_Los Angeles,_060379002281A,_9002281A,1044,157,76,0,2,19,0,3,1,2,3,95,0,1,5,3,1,2,0,1,1,1,5,3,1,1,8,2,5,5,3,41,95,73,67
0,_Los Angeles,_060379002283A,_9002283A,1232,356,238,0,1,20,0,0,2,5,2,270,4,1,4,2,2,10,0,6,0,1,8,3,3,0,13,0,0,0,10,89,232,122,208
0,_Los Angeles,_060379002285A,_9002285A,859,282,152,0,2,68,1,0,2,1,0,193,2,3,1,0,3,12,0,3,5,2,3,5,4,0,14,0,8,4,4,91,172,107,162
0,_Los Angeles,_060379002287A,_9002287A,1265,343,234,1,1,29,1,2,2,3,1,269,4,0,6,3,2,6,1,7,0,0,6,3,1,0,13,0,3,0,6,93,229,118,204
0,_Los Angeles,_060379002288A,_9002288A,746,146,66,1,2,27,1,3,1,1,2,82,1,0,4,1,1,4,0,6,0,0,1,1,2,2,9,0,8,8,6,55,83,72,70
0,_Los Angeles,_060379002297B,_9002297B,1034,279,209,0,0,12,1,0,4,3,2,204,3,0,1,11,1,5,0,1,0,0,5,0,1,0,5,0,0,7,9,50,187,81,176
0,_Los Angeles,_060379002298A,_9002298A,1263,272,206,0,3,10,0,0,4,2,1,208,4,0,4,3,0,2,0,2,0,0,1,0,0,0,9,0,4,1,12,63,182,94,160
0,_Los Angeles,_060379002299A,_9002299A,1165,202,149,0,0,9,0,0,3,1,3,143,7,1,3,5,0,5,3,0,0,0,3,0,1,0,5,1,2,0,5,52,128,64,124
0,_Los Angeles,_060379002302A,_9002302A,915,153,123,0,1,5,0,0,1,1,0,121,4,1,2,3,0,1,2,1,0,0,0,0,0,1,2,0,1,1,2,37,103,71,67
0,_Los Angeles,_060379002303A,_9002303A,878,234,185,0,0,3,0,1,0,4,4,175,2,3,4,9,0,3,0,1,0,0,0,0,0,0,1,0,1,4,7,46,158,91,124
0,_Los Angeles,_060379002306A,_9002306A,1003,224,170,0,1,10,0,0,2,3,0,167,2,1,4,1,0,6,0,1,0,1,1,0,3,1,5,1,2,2,9,46,153,78,124
0,_Los Angeles,_060379002307B,_9002307B,1312,240,117,0,1,42,0,1,6,3,1,145,6,1,3,1,1,3,0,11,1,2,1,5,3,1,15,2,7,2,8,62,150,79,135
0,_Los Angeles,_060379002316A,_9002316A,1047,235,191,0,0,7,0,0,3,1,3,177,10,1,6,2,0,1,0,1,0,0,2,0,1,0,2,0,4,1,8,63,148,82,135
0,_Los Angeles,_060379002318A,_9002318A,833,116,58,1,0,16,4,2,5,4,1,61,8,1,3,2,2,0,0,2,5,0,0,3,3,1,4,1,6,3,2,39,63,50,54
0,_Los Angeles,_060379002321A,_9002321A,1189,254,103,0,1,37,1,5,5,6,7,140,3,3,4,4,1,4,1,9,2,0,3,3,5,2,12,0,4,8,8,70,138,87,122
0,_Los Angeles,_060379002322B,_9002322B,1090,136,101,0,0,5,0,0,1,1,1,90,10,1,3,3,0,3,0,3,1,0,0,2,3,0,0,0,1,2,2,22,97,48,77
0,_Los Angeles,_060379002323A,_9002323A,952,193,148,0,1,3,0,0,1,5,0,147,3,2,5,3,1,4,0,0,0,1,0,0,1,0,0,0,1,0,6,42,133,87,91
0,_Los Angeles,_060379002324A,_9002324A,983,184,146,0,1,4,0,0,1,0,1,144,1,0,4,4,0,1,0,1,3,0,3,1,1,1,1,0,0,0,8,42,117,74,86
0,_Los Angeles,_060379002329B,_9002329B,1124,196,151,0,0,8,0,0,0,2,3,145,10,1,7,5,0,1,0,0,0,0,0,1,2,0,2,0,4,3,5,49,126,82,100
0,_Los Angeles,_060379002330A,_9002330A,1123,247,194,0,3,4,1,3,2,1,1,191,3,1,1,3,0,1,1,1,0,1,0,1,1,1,1,1,3,1,15,64,158,88,134
0,_Los Angeles,_060379002332A,_9002332A,722,212,75,0,4,55,1,5,8,3,2,83,0,1,10,4,3,4,2,4,2,0,1,16,1,1,26,2,9,10,12,85,111,121,80
0,_Los Angeles,_060379002333B,_9002333B,605,213,184,0,0,3,1,1,2,1,4,177,4,0,7,1,0,0,0,1,0,0,0,1,0,0,2,0,2,0,4,53,130,68,124
0,_Los Angeles,_060379002334A,_9002334A,1254,456,377,0,1,12,1,2,3,7,2,369,5,4,12,3,0,4,0,3,1,0,0,3,0,0,3,0,7,5,8,97,322,163,262
0,_Los Angeles,_060379002337A,_9002337A,1012,180,137,0,0,2,0,0,2,2,3,136,5,1,4,3,0,1,1,3,0,0,1,0,2,2,0,1,0,0,4,25,129,58,105
0,_Los Angeles,_060379002338A,_9002338A,1130,150,90,0,0,14,1,1,11,1,0,90,4,1,1,1,0,2,0,2,2,0,2,3,6,0,6,0,6,4,9,52,89,58,81
0,_Los Angeles,_060379002339B,_9002339B,1155,195,140,0,3,9,0,2,1,6,3,132,2,2,5,0,0,4,0,2,1,1,1,0,4,1,7,0,1,4,10,45,121,79,95
0,_Los Angeles,_060379002341A,_9002341A,944,179,85,0,0,30,0,2,5,3,2,100,2,0,5,2,0,5,0,3,1,0,3,8,1,0,16,4,7,2,3,59,103,51,115
0,_Los Angeles,_060379002342B,_9002342B,931,199,163,0,1,2,0,0,3,2,4,147,4,0,5,3,0,0,0,1,0,0,0,0,1,0,3,0,0,3,4,44,126,77,103
0,_Los Angeles,_060379002343A,_9002343A,1184,174,136,1,0,1,0,0,1,0,2,134,6,0,2,4,0,0,0,1,0,1,0,0,2,2,1,0,0,0,6,34,122,64,101
0,_Los Angeles,_060379002344A,_9002344A,962,97,80,0,0,1,0,0,0,3,0,72,0,1,8,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,5,15,72,36,49
0,_Los Angeles,_060379002345A,_9002345A,1107,135,106,0,0,4,0,1,1,1,1,99,4,0,2,3,0,2,0,0,0,0,0,2,3,0,0,0,1,3,4,29,91,59,69
0,_Los Angeles,_060379002348A,_9002348A,1156,170,127,0,0,3,0,1,3,3,1,128,2,1,8,3,0,1,1,0,0,0,0,1,3,1,1,1,1,0,7,37,112,72,90
0,_Los Angeles,_060379002349A,_9002349A,956,149,97,0,0,5,0,0,0,7,3,106,2,3,2,2,0,0,1,0,1,0,0,0,3,2,3,1,0,2,5,45,94,52,86
0,_Los Angeles,_060379002353B,_9002353B,1117,191,114,0,0,22,0,0,7,2,1,112,4,1,8,2,5,5,1,2,0,0,1,1,9,9,7,0,2,1,7,64,108,86,90
0,_Los Angeles,_060379002356A,_9002356A,960,370,280,0,0,13,1,0,5,5,5,293,6,1,4,5,3,3,1,0,1,0,0,0,2,0,3,0,1,2,22,83,246,136,203
0,_Los Angeles,_060379002357A,_9002357A,1241,188,147,0,0,2,0,1,1,1,2,128,9,1,5,5,0,1,0,2,0,0,2,0,3,0,2,0,1,1,9,34,124,64,107
0,_Los Angeles,_060379002358A,_9002358A,1392,425,240,3,1,74,1,3,6,6,0,286,6,0,6,2,0,12,2,7,1,1,6,8,6,0,28,0,11,3,7,108,274,151,243
0,_Los Angeles,_060379002362A,_9002362A,1198,281,182,0,2,26,0,1,5,7,2,179,2,5,7,9,1,6,1,3,1,0,3,1,1,0,7,0,12,2,18,70,192,115,150
0,_Los Angeles,_060379002368A,_9002368A,1116,205,114,0,1,17,0,1,9,5,0,121,8,0,4,8,1,6,0,6,0,3,0,1,4,1,6,1,7,1,9,64,124,77,110
0,_Los Angeles,_060379002370A,_9002370A,962,186,115,0,2,16,0,4,6,3,1,121,6,3,6,4,1,1,0,1,0,1,0,0,4,1,10,0,9,3,6,64,108,74,98
0,_Los Angeles,_060379002373A,_9002373A,893,136,76,0,1,15,0,3,5,4,1,88,2,2,4,1,2,3,0,0,0,0,1,0,2,0,7,0,3,1,15,37,94,51,79
0,_Los Angeles,_060379002375A,_9002375A,810,148,88,0,0,11,1,1,6,3,5,91,5,1,2,3,0,6,0,1,1,2,1,0,0,0,4,0,2,1,9,40,93,47,93
0,_Los Angeles,_060379002377A,_9002377A,1184,272,154,2,1,30,0,2,9,8,1,167,11,6,5,9,0,10,2,5,1,3,2,1,4,0,13,0,8,2,14,86,164,117,141
0,_Los Angeles,_060379002381A,_9002381A,557,181,54,0,4,75,0,1,7,0,0,61,0,3,0,2,0,9,0,4,3,0,5,7,4,1,38,0,13,10,2,89,84,121,58
0,_Los Angeles,_060379002388A,_9002388A,792,122,73,0,1,5,0,1,6,3,3,85,2,1,1,2,0,0,0,2,1,0,1,2,0,0,2,0,0,0,11,43,72,36,83
0,_Los Angeles,_060379002389A,_9002389A,739,182,104,0,2,26,0,0,3,2,1,125,3,1,1,3,0,3,0,2,5,0,3,2,0,0,10,1,4,3,7,54,119,74,99
0,_Los Angeles,_060379002392A,_9002392A,824,208,106,0,3,41,0,3,8,3,1,127,4,2,3,0,0,1,0,4,1,0,0,3,4,0,13,0,8,8,5,83,113,91,101
0,_Los Angeles,_060379002393A,_9002393A,733,205,116,1,1,23,0,0,8,1,1,148,2,1,2,2,0,1,2,3,2,1,2,2,2,0,12,1,4,0,7,59,133,72,122
0,_Los Angeles,_060379002394A,_9002394A,1262,255,144,0,2,28,2,4,9,4,3,153,10,8,7,6,1,4,0,7,0,2,0,2,4,2,6,2,6,1,11,78,164,84,162
0,_Los Angeles,_060379002395A,_9002395A,669,204,122,0,0,28,0,3,6,3,2,119,3,1,7,4,0,10,0,3,2,0,0,3,4,0,10,0,8,6,9,58,128,90,102
0,_Los Angeles,_060379002397A,_9002397A,950,269,165,0,2,27,0,4,5,3,2,173,5,5,3,9,0,0,2,2,3,4,1,3,2,0,11,0,11,9,6,72,173,101,148
0,_Los Angeles,_060379002398A,_9002398A,860,161,83,1,2,8,1,2,2,3,2,102,5,2,2,3,0,2,0,2,6,0,1,3,2,1,2,0,2,4,4,40,104,45,100
0,_Los Angeles,_060379002401A,_9002401A,1127,222,130,1,4,21,0,2,4,6,5,133,1,3,6,5,1,7,0,0,4,1,2,0,3,0,10,2,5,5,7,63,136,83,121
0,_Los Angeles,_060379002405A,_9002405A,696,141,67,0,1,33,0,0,8,2,0,70,3,2,2,4,0,5,2,3,1,2,1,1,1,0,14,1,9,5,2,51,78,58,69
0,_Los Angeles,_060379002409A,_9002409A,921,216,102,0,2,43,2,4,10,4,1,123,5,4,5,1,0,7,2,3,2,0,2,1,3,1,12,1,7,0,6,82,109,108,91
0,_Los Angeles,_060379002411A,_9002411A,406,90,47,0,0,23,1,0,2,0,1,61,0,0,1,0,2,3,0,2,0,0,1,2,0,0,4,0,0,3,0,27,55,40,44
0,_Los Angeles,_060379002415A,_9002415A,884,209,68,0,5,61,0,4,11,4,1,90,3,3,1,4,3,6,1,2,4,0,2,8,4,1,32,2,15,5,5,71,116,106,88
0,_Los Angeles,_060379002417A,_9002417A,747,220,77,0,2,67,1,2,8,1,1,104,1,3,2,2,0,7,1,7,1,1,4,9,4,0,24,1,16,9,3,93,111,109,100
0,_Los Angeles,_060379002418A,_9002418A,894,250,79,0,2,80,0,5,14,2,2,99,4,5,4,1,1,14,0,9,4,1,3,8,1,2,30,2,15,9,11,93,145,137,102
0,_Los Angeles,_060379002421A,_9002421A,1203,284,113,1,6,81,3,6,12,2,1,126,2,5,2,7,1,11,2,6,4,0,5,13,5,0,31,0,17,7,12,103,160,140,130
0,_Los Angeles,_060379002424A,_9002424A,856,196,100,0,0,44,0,0,4,8,2,113,3,3,3,0,0,7,1,1,2,0,0,0,2,0,18,0,11,6,12,71,111,95,92
0,_Los Angeles,_060379002425A,_9002425A,712,149,55,0,0,35,0,1,3,7,2,75,1,2,2,1,0,3,1,1,4,1,0,9,1,2,11,1,6,2,11,56,81,82,59
0,_Los Angeles,_060379002429A,_9002429A,1098,324,120,1,3,89,0,10,12,4,2,180,2,6,4,4,1,9,0,3,1,0,4,18,7,0,25,3,17,9,5,106,196,156,145
0,_Los Angeles,_060379002430A,_9002430A,1088,41,27,0,0,1,0,0,4,1,0,26,2,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0,1,5,31,11,26
0,_Los Angeles,_060379002432A,_9002432A,855,311,124,1,5,96,1,8,7,7,0,144,1,1,3,4,2,6,0,10,1,4,3,12,2,1,41,3,15,13,9,118,168,153,139
0,_Los Angeles,_060379002433A,_9002433A,1058,360,137,0,4,105,1,4,13,5,2,176,3,1,3,4,2,9,0,11,4,0,4,12,5,1,46,1,16,15,14,128,183,158,161
0,_Los Angeles,_060379002438C,_9002438C,930,302,107,0,7,101,2,4,12,1,0,144,1,0,4,1,1,7,3,5,1,1,2,10,5,0,49,1,20,9,13,120,163,167,116
0,_Los Angeles,_060379002444A,_9002444A,897,283,122,0,2,79,2,7,12,1,2,147,1,2,2,2,3,12,0,3,1,1,4,8,5,0,31,3,9,10,8,112,149,163,104
0,_Los Angeles,_060379002451A,_9002451A,1083,124,85,0,1,4,0,0,3,1,2,86,1,1,5,7,1,0,2,1,1,0,1,0,4,0,2,0,0,1,4,27,78,44,70
0,_Los Angeles,_060379002452A,_9002452A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Los Angeles,_060379002454A,_9002454A,1061,103,81,0,0,0,0,1,0,2,1,62,1,2,10,5,0,2,2,0,0,0,0,1,0,3,0,1,1,0,5,40,50,41,55
0,_Los Angeles,_060379002456A,_9002456A,790,99,76,0,0,3,0,0,0,2,1,68,0,0,7,3,1,0,2,0,0,0,2,0,2,1,0,0,0,1,1,23,58,49,42
0,_Los Angeles,_060379002459A,_9002459A,1019,163,130,0,1,0,1,0,0,1,5,100,3,2,16,10,1,0,1,0,0,0,0,1,1,1,1,0,0,2,4,44,95,63,87
0,_Los Angeles,_060379002461A,_9002461A,798,145,121,0,0,1,0,0,1,0,0,92,2,4,7,9,0,0,5,1,1,0,0,0,1,1,1,0,2,2,6,38,83,91,45
0,_Los Angeles,_060379002464A,_9002464A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Los Angeles,_060379002465A,_9002465A,1036,168,137,0,0,0,0,0,0,3,1,126,3,1,9,5,0,3,2,0,0,0,2,0,0,2,0,1,1,1,4,43,105,82,78
0,_Los Angeles,_060379002466A,_9002466A,786,87,64,1,0,2,0,0,0,4,3,65,3,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,20,48,37,40
0,_Los Angeles,_060379002471A,_9002471A,1020,89,75,0,0,0,0,0,1,0,0,59,1,0,6,0,0,1,0,2,1,0,0,0,0,1,0,1,1,1,1,19,51,40,35
0,_Los Angeles,_060379002472A,_9002472A,1183,151,111,0,0,3,0,1,1,1,1,94,1,1,12,10,0,2,0,0,2,0,1,0,3,1,1,1,0,3,3,35,93,75,56
0,_Los Angeles,_060379002475A,_9002475A,249,72,50,0,1,7,0,0,1,1,3,50,0,3,1,1,1,0,1,1,1,0,0,0,0,0,0,2,1,0,5,27,36,33,31
0,_Los Angeles,_060379002476A,_9002476A,410,109,58,0,2,11,0,0,4,1,2,60,6,1,2,0,0,1,1,1,1,0,0,0,2,0,10,1,1,1,9,34,65,55,49
0,_Los Angeles,_060379002477A,_9002477A,956,197,163,1,0,1,0,2,0,2,1,139,2,1,10,8,0,0,4,1,1,0,1,0,1,2,1,2,0,7,3,43,118,88,82
0,_Los Angeles,_060379002481A,_9002481A,811,106,80,0,0,1,0,0,0,0,4,73,3,0,6,4,0,0,0,1,2,0,0,0,0,0,0,0,0,2,2,23,71,49,49
0,_Los Angeles,_060379002482A,_9002482A,808,121,107,0,0,0,0,0,0,0,0,87,1,3,7,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,4,35,70,60,48
0,_Los Angeles,_060379002484B,_9002484B,806,138,104,0,0,4,0,1,0,0,2,88,1,2,6,4,0,1,3,0,1,0,0,0,1,1,3,0,2,3,3,26,94,68,56
0,_Los Angeles,_060379002485A,_9002485A,1124,131,93,0,0,1,0,0,0,5,4,80,9,0,10,7,0,0,2,0,1,0,0,0,2,0,0,0,1,1,3,39,77,56,60
0,_Los Angeles,_060379002489A,_9002489A,828,167,125,0,0,4,0,1,0,2,0,125,3,1,8,3,0,0,1,2,0,0,0,0,1,0,3,0,2,1,5,42,108,81,69
0,_Los Angeles,_060379002490A,_9002490A,14,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,3
0,_Los Angeles,_060379002491A,_9002491A,651,52,37,0,0,3,0,0,1,0,0,38,1,0,2,2,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,13,31,28,20
0,_Los Angeles,_060379002492A,_9002492A,1015,265,213,0,0,4,0,0,0,0,4,187,3,4,12,11,0,0,1,2,2,0,0,1,1,1,3,0,0,4,7,58,155,122,100
0,_Los Angeles,_060379002494A,_9002494A,1159,117,101,0,0,1,1,0,0,0,4,78,4,0,2,2,0,0,0,4,2,1,0,0,0,0,2,0,1,1,5,24,80,41,64
0,_Los Angeles,_060379002496A,_9002496A,966,172,149,1,0,3,0,0,0,2,4,131,5,2,4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,3,4,40,96,80,70
0,_Los Angeles,_060379002497A,_9002497A,643,187,150,0,1,0,0,0,0,0,0,132,0,1,15,9,0,0,4,1,0,0,0,0,0,0,1,0,2,3,0,44,113,71,91
0,_Los Angeles,_060379002499A,_9002499A,980,278,227,0,1,2,0,0,1,1,5,202,3,1,18,9,0,0,2,0,0,0,0,0,0,0,0,0,4,1,5,60,164,133,109
0,_Los Angeles,_060379002500A,_9002500A,826,231,188,0,0,0,0,0,2,1,1,170,2,1,9,10,3,0,2,2,0,0,0,0,0,1,1,0,4,0,1,55,137,103,104
0,_Los Angeles,_060379002501A,_9002501A,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Los Angeles,_060379002502A,_9002502A,1067,227,194,0,0,3,0,0,0,2,2,181,1,10,4,1,0,0,0,2,0,0,2,0,1,0,2,0,1,0,2,59,129,86,115
0,_Los Angeles,_060379002503A,_9002503A,902,218,186,0,0,1,0,0,1,3,2,150,2,1,10,15,0,0,1,0,0,0,0,1,0,0,1,1,1,3,5,58,118,106,87
0,_Los Angeles,_060379002504A,_9002504A,1034,231,202,0,1,0,1,0,1,1,2,179,5,5,5,2,0,2,0,2,1,0,1,0,0,0,0,0,2,2,1,54,133,97,103
0,_Los Angeles,_060379002507A,_9002507A,787,213,180,1,0,1,0,0,0,0,2,184,1,2,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,40,144,100,98
0,_Los Angeles,_060379002509A,_9002509A,825,234,78,0,5,69,1,5,12,6,0,102,0,3,5,2,4,9,2,5,2,0,3,9,1,0,30,1,16,13,11,77,138,118,107
0,_Los Angeles,_060379002510A,_9002510A,1077,211,181,0,0,3,0,1,1,0,5,162,4,0,2,6,0,1,0,3,2,0,2,0,1,1,3,0,2,3,4,47,136,102,85
0,_Los Angeles,_060379002520A,_9002520A,1095,123,105,0,0,2,0,1,0,0,2,95,2,1,2,2,0,0,0,2,0,0,0,1,0,5,0,0,1,0,3,32,74,48,60
0,_Los Angeles,_060379002521A,_9002521A,1061,149,113,0,0,4,1,0,1,2,1,109,1,0,4,4,0,0,5,2,1,1,0,1,4,1,0,1,2,1,2,26,98,69,66
0,_Los Angeles,_060379002523A,_9002523A,903,126,102,0,0,2,0,0,0,1,1,87,1,0,5,6,0,0,1,1,0,0,0,1,1,1,1,3,0,1,4,37,69,60,53
0,_Los Angeles,_060379002525A,_9002525A,853,125,101,1,0,3,0,0,0,0,1,90,1,2,8,1,0,0,2,0,0,0,0,1,1,1,2,0,0,1,3,42,68,62,50
0,_Los Angeles,_060379002527A,_9002527A,94,17,11,0,0,1,0,0,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,12,10,6
0,_Los Angeles,_060379002529A,_9002529A,1064,153,138,0,1,1,0,0,0,1,4,106,2,0,7,3,0,0,1,0,1,0,0,0,1,2,2,0,0,10,1,39,89,56,74
0,_Los Angeles,_060379002531A,_9002531A,1142,159,137,0,0,0,1,0,0,1,8,110,2,1,5,2,0,0,0,1,0,0,0,0,3,3,2,0,2,2,5,32,105,62,79
0,_Los Angeles,_060379002533A,_9002533A,983,216,109,0,1,30,0,2,3,4,1,140,4,1,3,3,0,6,0,0,5,0,0,1,2,0,12,2,5,2,12,77,123,85,116
0,_Los Angeles,_060379002534A,_9002534A,711,63,53,0,0,1,0,0,1,2,1,43,0,0,2,0,0,0,0,0,1,0,1,0,1,1,1,0,1,2,5,10,47,35,25
0,_Los Angeles,_060379002534C,_9002534C,804,67,49,0,0,1,0,0,1,0,3,51,1,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,27,33,28,32
0,_Los Angeles,_060379002536A,_9002536A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Los Angeles,_060379002537A,_9002537A,778,102,78,0,0,3,0,0,0,1,2,72,1,0,3,1,0,0,0,0,0,0,0,0,2,2,2,1,0,5,5,29,57,48,38
0,_Los Angeles,_060379002539A,_9002539A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Los Angeles,_060379002540A,_9002540A,1120,83,67,0,0,0,0,0,0,0,0,64,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,15,50,24,45
0,_Los Angeles,_060379002540B,_9002540B,637,47,32,0,0,0,0,1,0,1,0,35,2,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,10,32,17,25
0,_Los Angeles,_060379002544A,_9002544A,1016,104,84,1,0,1,0,0,0,2,0,82,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,2,29,57,42,45
0,_Los Angeles,_060379002545A,_9002545A,462,60,37,0,0,4,1,1,0,1,1,37,5,0,1,5,1,1,0,0,1,0,0,0,2,1,0,0,0,0,3,12,44,16,40
0,_Los Angeles,_060379002547A,_9002547A,1191,327,117,1,2,34,0,2,4,1,0,121,27,13,4,17,7,8,7,8,1,5,1,0,3,5,15,1,2,9,6,64,189,76,184
0,_Los Angeles,_060379002551A,_9002551A,931,74,59,0,1,1,0,0,0,0,7,45,1,1,2,2,0,2,0,2,2,0,0,1,1,2,1,0,0,1,1,17,49,27,41
