IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20040302_PRI_ALL_ALL_REG,USA_CA_20040302_PRI_ALL_ALL_VOTED,USA_CA_20040302_PRI_PRE_DEM_LAROUCHE,USA_CA_20040302_PRI_PRE_DEM_LIEBERMAN,USA_CA_20040302_PRI_PRE_DEM_CLARK,USA_CA_20040302_PRI_PRE_DEM_KERRY,USA_CA_20040302_PRI_PRE_DEM_KUCINICH,USA_CA_20040302_PRI_PRE_DEM_DEAN,USA_CA_20040302_PRI_PRE_DEM_BRAUN,USA_CA_20040302_PRI_PRE_DEM_EDWARDS,USA_CA_20040302_PRI_PRE_DEM_GEPHARDT,USA_CA_20040302_PRI_PRE_DEM_SHARPTON,USA_CA_20040302_PRI_PRE_REP_BUSH,USA_CA_20040302_PRI_PRE_OTH_ALL,USA_CA_20040302_PRI_USS_DEM_BOXER,USA_CA_20040302_PRI_USS_REP_CASEY,USA_CA_20040302_PRI_USS_REP_KALOOGIAN,USA_CA_20040302_PRI_USS_REP_BALL,USA_CA_20040302_PRI_USS_REP_HATCH,USA_CA_20040302_PRI_USS_REP_MARIN,USA_CA_20040302_PRI_USS_REP_JONES,USA_CA_20040302_PRI_USS_REP_QURAISHI,USA_CA_20040302_PRI_USS_REP_ZANDT,USA_CA_20040302_PRI_USS_REP_STEWART,USA_CA_20040302_PRI_USS_REP_STOEN,USA_CA_20040302_PRI_USS_OTH_ALL,USA_CA_20040302_PRI_PROP55_YES,USA_CA_20040302_PRI_PROP55_NO,USA_CA_20040302_PRI_PROP56_YES,USA_CA_20040302_PRI_PROP56_NO,USA_CA_20040302_PRI_PROP57_YES,USA_CA_20040302_PRI_PROP57_NO,USA_CA_20040302_PRI_PROP58_YES,USA_CA_20040302_PRI_PROP58_NO
0,_Orange,_060590031231,_0031231,489,219,0,1,0,39,1,2,0,16,0,1,120,2,58,5,8,2,10,36,35,1,0,8,3,1,84,127,30,177,146,63,152,55
0,_Orange,_060590031233,_0031233,652,115,0,4,0,16,1,2,0,4,0,0,69,0,23,2,1,1,3,21,25,0,2,2,4,0,43,68,32,79,87,27,94,20
0,_Orange,_060590031235,_0031235,724,176,0,2,0,28,0,3,0,14,0,0,96,1,40,1,10,5,3,29,36,3,2,4,4,1,96,74,51,120,115,57,128,43
0,_Orange,_060590031237,_0031237,473,193,1,0,2,39,1,4,0,14,0,1,86,5,53,2,7,2,6,18,30,2,1,7,2,5,84,103,49,135,122,64,140,44
0,_Orange,_060590031238,_0031238,715,352,2,0,1,84,2,2,0,23,1,1,186,5,104,7,15,3,3,50,78,1,5,6,7,1,143,197,77,261,216,127,245,92
0,_Orange,_060590031239,_0031239,916,462,1,2,2,80,6,5,1,29,0,2,256,1,110,12,22,2,5,69,129,5,3,8,14,1,145,302,77,369,279,170,302,144
0,_Orange,_060590031241,_0031241,962,276,0,5,2,64,5,3,1,17,3,2,124,1,93,5,17,4,4,26,42,1,8,5,10,1,160,103,87,169,173,84,183,74
0,_Orange,_060590031242,_0031242,867,407,2,5,5,65,1,5,0,37,0,1,224,3,106,13,23,1,10,60,94,1,5,7,10,1,145,252,88,303,238,153,280,115
0,_Orange,_060590031244,_0031244,898,139,0,0,3,18,1,6,0,7,0,1,75,2,31,7,6,1,1,23,29,0,3,1,5,2,53,80,39,95,97,40,108,29
0,_Orange,_060590031245,_0031245,782,302,0,2,0,51,2,4,1,25,0,1,163,3,66,6,10,2,6,49,75,4,0,2,5,4,130,164,56,232,190,99,214,79
0,_Orange,_060590031246,_0031246,808,362,0,2,1,74,1,4,3,27,0,0,181,3,97,4,12,4,4,62,74,5,4,10,8,1,145,206,92,261,234,118,251,101
0,_Orange,_060590031247,_0031247,864,431,0,3,1,96,1,7,0,27,0,1,209,5,120,11,19,5,7,73,69,1,9,6,8,5,150,266,80,336,258,157,285,128
0,_Orange,_060590032100,_0032100,646,172,0,0,0,41,2,1,0,15,0,0,66,3,54,6,4,5,3,20,31,1,2,5,3,1,83,86,56,109,123,46,137,33
0,_Orange,_060590032101,_0032101,546,402,0,0,0,49,4,3,0,22,0,1,249,3,73,7,16,2,12,84,100,5,5,6,4,2,144,244,77,312,293,99,318,74
0,_Orange,_060590032102,_0032102,522,287,0,1,1,30,0,4,1,8,0,1,179,1,40,5,18,0,8,54,76,4,7,6,6,1,96,178,65,212,209,72,223,52
0,_Orange,_060590032103,_0032103,989,191,0,2,0,34,0,2,0,8,0,0,90,8,42,4,11,2,5,20,36,1,6,4,4,8,86,100,41,147,123,65,136,51
0,_Orange,_060590032106,_0032106,756,271,0,2,0,58,3,3,0,17,0,2,142,2,76,12,8,5,7,40,41,0,5,5,11,3,107,152,67,192,173,90,207,54
0,_Orange,_060590032109,_0032109,797,454,0,2,1,56,5,4,1,19,0,1,289,0,77,7,24,3,11,107,83,7,6,7,11,2,188,245,100,332,333,107,358,82
0,_Orange,_060590032110,_0032110,814,333,0,1,1,49,3,3,0,16,0,1,190,1,67,11,14,0,13,49,69,1,4,10,11,2,152,177,91,233,240,87,271,53
0,_Orange,_060590032139,_0032139,263,121,0,0,0,18,1,0,0,8,0,0,79,0,21,1,3,0,3,32,31,1,0,0,4,0,48,67,18,98,91,25,99,17
0,_Orange,_060590032140,_0032140,581,358,0,1,1,67,3,6,0,17,0,2,159,16,92,9,7,2,12,36,67,4,8,6,9,11,156,193,97,250,229,120,261,88
0,_Orange,_060590032141,_0032141,1027,526,0,3,3,78,3,0,1,24,0,1,328,3,96,11,28,1,11,98,129,6,7,5,10,2,218,296,124,393,389,129,427,88
0,_Orange,_060590032142,_0032142,869,420,0,0,2,94,2,5,0,31,0,1,202,4,123,6,16,2,10,75,80,2,7,2,8,4,172,236,117,292,275,135,311,100
0,_Orange,_060590032143,_0032143,530,700,0,6,5,182,7,1,0,48,1,1,309,3,228,18,23,3,16,69,153,3,12,8,13,1,256,408,168,491,417,243,448,207
0,_Orange,_060590032144,_0032144,701,359,0,1,0,48,1,2,0,14,2,1,232,3,54,10,23,2,4,63,105,5,8,5,4,2,129,217,68,275,257,90,284,66
0,_Orange,_060590032145,_0032145,944,491,0,5,2,92,1,5,0,34,0,0,266,4,118,13,20,2,14,81,106,3,7,7,8,2,175,295,99,377,350,130,391,87
0,_Orange,_060590032146,_0032146,979,436,0,2,4,80,8,5,1,37,1,0,210,7,119,9,16,5,8,61,71,1,7,9,9,5,162,256,88,321,267,150,294,117
0,_Orange,_060590032147,_0032147,492,200,0,1,0,50,1,4,0,12,1,0,91,1,66,6,6,1,3,23,46,1,0,2,10,1,77,110,56,129,111,79,137,54
0,_Orange,_060590032149,_0032149,802,414,0,1,2,83,6,6,2,27,1,1,196,8,113,13,16,1,7,73,53,2,4,9,6,4,173,223,104,291,276,127,307,90
0,_Orange,_060590032150,_0032150,867,465,1,0,1,74,3,7,0,41,3,2,252,3,120,8,18,2,17,68,103,2,6,5,9,0,162,280,94,351,301,144,342,100
0,_Orange,_060590032151,_0032151,482,139,0,0,1,35,0,2,0,8,0,0,69,0,39,4,4,2,3,16,36,0,1,1,1,0,56,75,34,98,79,54,91,39
0,_Orange,_060590032152,_0032152,1083,286,0,2,1,56,11,7,0,18,0,1,122,5,86,4,14,3,9,32,53,1,5,5,2,3,126,148,68,205,180,97,208,72
0,_Orange,_060590032153,_0032153,711,357,0,3,2,61,3,7,0,17,0,1,186,4,84,7,9,0,10,47,98,4,5,4,4,3,148,201,82,263,225,119,247,100
0,_Orange,_060590032154,_0032154,788,404,1,4,1,68,2,3,2,27,0,0,205,4,91,10,20,3,11,58,79,2,3,10,13,4,152,244,85,307,300,94,319,71
0,_Orange,_060590032155,_0032155,691,385,0,0,1,62,0,6,0,29,1,1,211,3,81,10,17,1,13,56,85,5,4,8,9,2,135,242,75,301,258,118,292,80
0,_Orange,_060590032157,_0032157,797,781,2,4,4,106,5,5,0,26,0,0,489,6,133,19,29,2,22,153,231,7,12,9,15,6,292,456,124,623,575,179,604,140
0,_Orange,_060590032158,_0032158,774,435,0,7,2,58,5,3,0,21,0,0,257,1,82,12,16,3,4,85,111,2,8,2,10,0,143,279,89,338,305,120,334,93
0,_Orange,_060590032159,_0032159,861,176,0,0,1,19,1,0,0,7,0,0,117,1,26,3,7,0,4,44,50,1,4,1,5,0,59,115,41,132,132,42,146,28
0,_Orange,_060590032160,_0032160,1110,279,1,2,1,62,5,5,0,19,0,1,122,5,82,5,15,2,5,42,49,1,5,3,4,6,121,150,76,198,190,83,190,77
0,_Orange,_060590032161,_0032161,978,330,0,1,0,83,3,3,0,23,1,1,125,2,104,7,7,0,8,46,43,2,4,3,6,2,134,179,84,232,196,120,225,91
0,_Orange,_060590032162,_0032162,515,324,0,1,0,77,8,6,0,17,0,1,146,6,99,7,15,5,5,50,46,1,9,8,9,4,118,197,79,235,199,115,219,91
0,_Orange,_060590032163,_0032163,545,301,1,4,2,57,1,3,0,19,0,0,155,3,74,1,15,2,9,39,72,1,3,4,7,3,108,182,48,238,192,95,207,78
0,_Orange,_060590032165,_0032165,1057,432,0,2,2,86,5,4,1,38,0,3,194,11,124,11,7,3,9,55,77,4,6,7,8,6,176,247,112,303,275,147,310,108
0,_Orange,_060590032166,_0032166,684,331,1,4,3,67,6,3,0,30,0,0,151,1,93,9,10,2,8,57,47,1,5,5,8,2,117,205,62,258,209,114,231,90
0,_Orange,_060590032167,_0032167,722,236,0,2,1,54,2,2,0,13,0,2,105,6,66,5,7,1,12,25,41,1,2,2,11,6,100,123,51,172,138,89,159,67
0,_Orange,_060590032169,_0032169,1006,360,0,1,2,60,4,3,1,21,0,0,184,4,85,8,21,2,12,50,80,1,3,4,17,5,136,215,93,258,230,121,268,86
0,_Orange,_060590032170,_0032170,638,461,0,4,0,102,4,7,2,38,0,0,201,3,147,12,23,3,9,58,62,5,7,11,15,3,179,265,89,351,291,153,325,120
0,_Orange,_060590032171,_0032171,971,599,0,4,5,126,7,8,1,34,2,4,256,3,171,12,28,5,12,72,92,4,7,13,17,2,257,323,138,439,378,203,421,160
0,_Orange,_060590032173,_0032173,807,311,2,1,1,55,4,6,0,20,1,3,143,6,82,6,20,4,10,48,49,4,4,4,2,3,126,176,77,230,220,87,239,64
0,_Orange,_060590032174,_0032174,940,376,0,0,0,92,1,4,0,33,0,1,162,9,122,7,10,4,8,53,74,0,1,6,6,5,158,212,92,271,242,126,276,88
0,_Orange,_060590032175,_0032175,933,545,1,6,2,71,1,2,0,29,1,1,321,3,87,16,25,4,8,104,137,1,8,11,12,3,215,306,119,399,381,145,412,113
0,_Orange,_060590032176,_0032176,931,590,0,5,3,115,5,4,0,39,0,4,303,5,149,13,17,7,8,98,124,6,7,7,9,4,220,347,139,426,388,186,434,142
0,_Orange,_060590032177,_0032177,994,301,0,3,2,42,4,3,0,20,1,3,162,2,71,8,15,4,12,39,66,5,4,7,9,2,131,162,76,212,197,97,227,66
0,_Orange,_060590032178,_0032178,771,158,0,2,1,23,6,2,2,9,0,0,68,6,44,6,8,1,11,17,20,1,0,6,0,3,79,75,48,106,106,48,112,42
0,_Orange,_060590032179,_0032179,932,520,1,4,2,89,3,9,0,36,2,3,267,5,122,20,23,3,17,72,102,2,5,4,13,4,198,301,100,400,349,152,374,119
0,_Orange,_060590032180,_0032180,897,620,1,4,5,137,9,11,1,65,3,4,258,9,213,16,24,5,8,81,91,3,9,11,13,6,215,389,134,471,378,229,429,173
0,_Orange,_060590032182,_0032182,862,422,0,2,1,84,2,2,1,33,1,1,206,11,106,17,18,5,9,49,87,1,8,2,7,8,157,250,83,328,254,159,277,131
0,_Orange,_060590032184,_0032184,847,363,0,1,5,82,2,7,2,24,0,3,178,3,113,12,19,1,13,50,73,1,0,4,5,1,125,222,80,274,211,137,242,106
0,_Orange,_060590032186,_0032186,917,404,1,1,7,72,3,5,0,45,1,0,188,2,116,11,12,1,15,47,76,2,6,5,14,4,156,235,93,297,261,132,282,109
0,_Orange,_060590032188,_0032188,933,435,2,5,1,66,4,15,2,35,1,0,201,9,119,11,24,4,17,62,66,2,6,14,7,5,178,249,84,341,263,155,285,134
0,_Orange,_060590032190,_0032190,650,345,0,2,0,80,5,4,0,24,0,1,174,5,101,7,13,5,6,55,66,1,6,7,4,5,132,201,82,247,227,107,249,82
0,_Orange,_060590032191,_0032191,757,375,0,1,3,93,1,6,1,28,1,0,161,3,117,10,20,1,11,42,57,4,4,3,4,3,150,207,81,281,224,137,254,104
0,_Orange,_060590032193,_0032193,803,410,0,2,2,74,5,5,1,21,1,2,216,5,93,10,19,4,9,49,93,3,4,6,13,4,133,258,93,298,264,132,283,109
0,_Orange,_060590032194,_0032194,1044,324,0,1,2,84,2,9,1,22,0,1,134,5,115,10,6,6,4,41,46,1,4,0,11,4,133,177,91,221,203,106,227,83
0,_Orange,_060590032195,_0032195,1048,364,0,1,2,53,10,5,0,21,0,1,185,6,81,13,8,2,6,73,64,3,5,2,12,3,136,216,102,250,247,107,259,93
0,_Orange,_060590032196,_0032196,1001,266,0,2,3,61,1,7,0,19,1,1,101,8,85,2,8,5,8,27,36,2,1,6,6,3,126,133,76,181,170,92,198,64
0,_Orange,_060590032197,_0032197,996,473,1,2,3,112,1,3,0,37,1,0,206,7,149,19,11,1,16,64,84,4,3,6,6,6,192,266,102,358,327,133,354,103
0,_Orange,_060590032198,_0032198,577,316,0,0,2,53,3,1,0,17,0,3,175,2,74,9,11,3,8,54,78,2,7,4,9,3,129,176,82,228,224,87,245,64
0,_Orange,_060590032200,_0032200,950,561,1,3,2,105,8,5,0,37,0,0,279,3,146,18,16,1,16,84,118,2,9,7,11,1,222,327,148,396,374,171,408,132
0,_Orange,_060590032204,_0032204,515,219,0,1,2,43,3,4,0,11,0,0,109,2,56,5,10,2,8,29,46,0,2,3,11,2,97,119,47,165,133,77,155,57
0,_Orange,_060590032205,_0032205,446,221,0,1,2,33,3,2,0,19,0,0,113,2,55,5,19,3,5,26,35,0,3,5,5,2,74,142,53,163,131,83,153,62
0,_Orange,_060590032207,_0032207,1013,488,0,1,4,117,2,7,0,37,3,1,210,9,156,13,19,3,16,58,73,7,5,3,12,7,204,272,116,357,318,159,347,128
0,_Orange,_060590032208,_0032208,1085,597,0,2,0,92,2,6,0,29,0,0,354,1,118,16,20,3,14,122,150,7,13,10,14,0,251,331,145,431,431,156,492,94
0,_Orange,_060590032209,_0032209,748,409,0,2,2,65,1,3,0,27,1,0,225,4,89,6,12,0,9,73,99,5,13,3,7,3,160,237,102,295,303,100,334,65
0,_Orange,_060590032232,_0032232,903,334,0,1,1,63,7,3,0,20,1,5,176,6,85,7,18,0,10,45,76,0,2,3,14,7,131,191,83,247,227,100,251,76
0,_Orange,_060590032247,_0032247,1028,541,0,3,4,116,5,8,0,43,3,3,240,9,168,12,22,5,12,88,79,5,11,13,11,9,205,325,115,413,349,181,384,140
0,_Orange,_060590032265,_0032265,778,326,0,2,0,60,5,3,0,21,0,1,143,7,81,9,6,2,15,34,52,2,1,7,10,6,124,193,71,242,215,98,238,77
0,_Orange,_060590032266,_0032266,759,453,0,1,3,95,2,3,2,43,0,1,209,4,130,9,23,2,11,62,67,2,8,5,6,4,204,226,107,322,296,127,317,106
0,_Orange,_060590032267,_0032267,629,592,0,5,3,137,7,10,0,33,1,3,276,11,174,25,23,8,20,76,96,9,7,10,13,6,236,338,150,421,380,196,420,157
0,_Orange,_060590032269,_0032269,690,631,0,6,6,93,3,6,2,27,2,1,335,3,131,21,22,4,16,80,146,1,9,15,10,2,247,370,125,488,445,174,475,138
0,_Orange,_060590032270,_0032270,829,457,0,1,5,103,6,9,3,42,1,0,194,9,151,14,9,0,13,57,76,3,7,8,11,8,177,265,116,326,288,155,314,129
0,_Orange,_060590032278,_0032278,745,182,0,3,0,53,3,4,0,12,0,0,67,1,74,4,3,4,9,17,24,2,1,2,7,0,99,76,63,109,126,49,135,42
0,_Orange,_060590032280,_0032280,610,336,0,0,2,74,2,4,1,22,2,0,177,5,97,10,14,1,12,44,78,0,4,8,10,5,141,184,89,234,216,112,233,91
0,_Orange,_060590032282,_0032282,758,313,0,3,1,72,3,1,0,21,2,0,154,3,92,7,17,3,8,46,54,3,6,5,6,2,131,164,71,226,200,98,229,69
0,_Orange,_060590032283,_0032283,769,350,0,0,2,81,3,6,0,18,0,0,167,4,92,6,11,1,9,62,49,2,2,9,8,5,116,227,79,261,213,132,247,96
0,_Orange,_060590032285,_0032285,591,333,0,3,0,48,2,4,0,28,1,0,190,3,73,6,20,1,3,63,74,1,3,3,10,3,109,215,66,260,210,115,236,90
0,_Orange,_060590032286,_0032286,919,144,0,1,0,41,0,2,0,12,1,0,59,2,51,5,2,1,3,9,26,1,4,5,8,2,67,70,42,93,84,53,92,43
0,_Orange,_060590032287,_0032287,1008,433,1,3,1,107,5,2,0,29,0,2,211,4,132,8,21,4,13,68,79,2,6,2,14,2,177,246,115,308,296,122,317,103
0,_Orange,_060590032289,_0032289,404,98,0,0,0,6,0,0,0,4,0,0,72,0,7,3,2,0,1,24,38,1,1,0,2,0,33,63,19,76,71,26,81,15
0,_Orange,_060590032290,_0032290,577,278,1,0,2,53,3,5,0,16,0,2,142,2,71,6,12,1,15,34,59,3,4,1,6,2,100,165,63,199,166,100,184,83
0,_Orange,_060590032293,_0032293,657,320,0,4,3,60,4,3,0,22,0,0,160,5,78,2,8,5,12,52,58,3,3,3,8,5,108,204,79,237,205,113,228,88
0,_Orange,_060590032295,_0032295,933,226,0,1,3,43,0,8,0,17,0,3,103,3,67,2,4,1,4,31,43,0,5,2,10,1,88,131,53,162,142,78,155,65
0,_Orange,_060590032300,_0032300,285,144,0,1,1,34,3,1,0,12,0,0,65,1,50,2,5,1,5,24,20,1,1,2,3,1,48,87,32,107,88,51,92,48
0,_Orange,_060590032301,_0032301,932,167,0,1,2,34,2,3,0,7,0,0,91,0,46,5,5,1,3,22,31,1,0,4,8,0,64,99,46,117,107,56,113,48
0,_Orange,_060590032302,_0032302,696,367,0,0,3,72,8,7,1,25,0,2,148,4,99,5,1,0,16,43,74,1,5,9,9,5,146,216,93,263,249,109,265,91
0,_Orange,_060590032303,_0032303,772,376,0,2,1,65,1,6,0,22,0,0,193,4,89,12,24,3,4,57,72,3,3,9,6,4,132,238,78,288,235,135,247,118
0,_Orange,_060590032305,_0032305,894,453,1,4,6,96,2,3,2,34,1,2,213,4,123,15,9,0,9,61,89,4,9,5,6,2,146,282,83,348,270,164,293,133
0,_Orange,_060590032306,_0032306,851,372,1,2,6,75,1,8,0,27,0,2,177,2,103,11,18,2,13,38,57,2,6,9,14,2,134,223,72,284,232,125,256,100
0,_Orange,_060590032307,_0032307,859,366,0,1,1,76,6,3,0,25,0,1,162,5,102,3,22,8,10,40,68,0,2,5,6,2,136,220,89,264,222,130,254,100
0,_Orange,_060590032308,_0032308,779,488,4,8,4,92,3,5,1,36,0,2,250,2,131,6,21,3,11,65,106,4,7,4,11,3,189,286,97,378,315,160,337,138
0,_Orange,_060590032309,_0032309,845,382,0,5,1,61,3,3,1,33,0,2,177,5,93,4,16,2,12,61,60,2,5,2,10,6,120,241,69,293,239,126,252,112
0,_Orange,_060590032312,_0032312,544,180,0,1,0,39,1,3,1,9,1,0,86,5,47,7,7,1,8,33,23,2,2,2,0,3,79,91,39,136,122,49,133,37
0,_Orange,_060590032319,_0032319,1012,607,0,5,3,122,9,4,1,48,1,2,287,6,168,10,25,11,12,67,118,6,7,9,18,7,246,344,148,435,389,201,419,170
0,_Orange,_060590032320,_0032320,755,278,0,2,2,55,3,3,1,19,0,1,125,4,74,5,11,2,7,37,51,2,2,2,9,3,103,167,71,198,173,100,189,83
0,_Orange,_060590032321,_0032321,546,327,0,1,3,65,2,4,2,20,0,2,168,0,81,9,13,1,2,55,72,0,3,2,9,0,120,201,80,242,231,88,243,74
0,_Orange,_060590032323,_0032323,993,342,0,2,3,56,1,2,0,28,0,1,184,3,87,7,23,0,12,47,68,3,6,6,9,3,123,206,61,267,231,99,265,66
0,_Orange,_060590032324,_0032324,1089,120,0,1,2,15,0,2,1,3,0,1,64,2,28,5,5,1,3,13,24,2,1,2,5,1,48,68,27,85,70,45,81,34
0,_Orange,_060590032325,_0032325,849,385,0,2,2,63,2,3,1,28,0,1,195,8,87,10,14,4,11,61,76,3,6,5,9,4,132,241,73,305,245,133,279,97
0,_Orange,_060590032328,_0032328,550,443,0,4,0,75,2,6,0,34,2,0,224,3,106,14,17,5,10,66,91,3,7,4,11,2,156,279,78,356,286,145,320,109
0,_Orange,_060590032329,_0032329,809,486,0,3,3,79,2,8,0,31,1,1,256,2,110,13,13,6,7,86,122,2,4,5,8,2,172,303,92,385,328,148,354,123
0,_Orange,_060590032333,_0032333,1085,403,1,4,3,91,4,7,2,32,2,1,167,12,129,9,17,2,12,50,70,7,4,2,6,10,145,247,103,289,271,118,293,95
0,_Orange,_060590032335,_0032335,1037,402,0,5,1,107,3,7,0,28,1,2,164,4,145,7,7,2,11,36,80,1,5,6,6,4,207,168,153,214,243,126,275,93
0,_Orange,_060590032337,_0032337,643,60,0,1,0,16,0,1,0,5,0,0,25,0,19,3,2,0,3,2,12,0,1,1,4,0,28,31,18,41,35,23,38,20
0,_Orange,_060590032338,_0032338,996,308,0,1,2,62,8,2,1,25,0,2,116,12,92,6,12,3,11,27,44,5,7,2,8,9,137,167,72,227,194,104,218,81
0,_Orange,_060590032340,_0032340,489,220,0,1,0,49,2,2,0,16,0,1,109,3,66,2,5,1,4,51,36,1,4,5,2,1,83,132,57,158,152,63,173,44
0,_Orange,_060590032341,_0032341,1065,380,0,2,2,86,6,8,1,28,1,0,179,4,124,5,14,1,5,59,52,6,5,5,9,1,153,219,97,275,275,100,290,82
0,_Orange,_060590032343,_0032343,904,476,0,4,2,99,1,12,0,33,0,0,218,3,135,14,21,2,13,59,70,4,11,11,5,1,210,258,126,338,337,129,369,92
0,_Orange,_060590032345,_0032345,725,382,1,0,1,89,4,4,1,26,0,1,168,3,107,11,18,5,17,45,60,1,5,9,6,2,153,218,103,268,261,107,279,90
0,_Orange,_060590032346,_0032346,613,121,0,0,1,16,2,2,0,5,0,0,74,0,20,3,3,0,3,24,35,0,2,0,2,0,42,75,34,83,78,37,80,34
0,_Orange,_060590032347,_0032347,599,315,0,1,0,63,1,4,0,22,0,0,159,7,82,8,10,2,6,37,80,3,10,3,5,6,99,205,55,251,185,123,207,97
0,_Orange,_060590032348,_0032348,615,269,0,1,2,48,2,2,0,19,1,2,145,1,66,7,2,2,9,53,52,3,6,7,6,1,99,165,68,197,183,83,205,55
0,_Orange,_060590032349,_0032349,788,214,0,1,0,29,2,1,0,15,0,2,106,2,42,5,3,1,7,36,51,1,5,2,4,2,90,119,53,154,147,61,168,34
0,_Orange,_060590032351,_0032351,886,408,0,5,1,84,3,3,1,34,0,0,194,3,110,9,12,2,23,51,70,5,7,8,9,1,139,258,91,307,250,152,283,119
0,_Orange,_060590032352,_0032352,1004,518,0,2,0,138,0,8,0,33,1,1,225,2,166,15,17,2,9,57,90,4,9,15,17,3,206,288,126,367,304,188,346,145
0,_Orange,_060590032354,_0032354,848,473,1,4,2,72,7,4,0,36,0,2,250,5,108,9,11,3,19,71,101,0,8,7,18,3,189,268,97,359,324,134,348,105
0,_Orange,_060590032355,_0032355,739,424,0,3,1,57,4,4,2,17,2,3,240,2,83,17,24,2,9,66,99,2,3,10,10,2,170,239,97,311,264,148,287,121
0,_Orange,_060590032356,_0032356,710,177,0,1,2,36,1,6,1,15,1,1,79,1,56,1,5,1,4,25,28,3,2,1,2,2,74,94,58,111,113,58,114,52
0,_Orange,_060590032358,_0032358,972,377,0,2,5,78,1,9,1,35,0,1,175,3,116,11,12,1,6,54,78,1,3,3,8,2,157,203,91,269,228,139,262,102
0,_Orange,_060590032361,_0032361,930,268,0,0,1,55,6,2,0,20,1,0,118,5,80,7,6,5,8,32,33,1,2,11,7,4,120,144,70,194,175,86,197,61
0,_Orange,_060590032362,_0032362,183,78,0,0,0,13,0,1,0,3,0,1,50,0,13,3,1,1,3,12,25,0,0,0,2,0,37,40,24,52,48,27,59,16
0,_Orange,_060590032365,_0032365,950,607,0,6,1,135,2,4,3,49,1,0,296,5,179,13,15,4,14,79,138,7,5,11,15,6,241,344,143,445,423,167,441,140
0,_Orange,_060590032366,_0032366,852,358,0,2,0,84,2,10,1,14,5,2,166,6,111,9,15,5,6,57,55,0,4,6,5,4,151,193,78,267,228,115,250,94
0,_Orange,_060590032367,_0032367,788,319,0,2,0,79,1,5,0,28,0,0,135,4,104,6,6,3,12,38,39,4,1,11,11,4,109,199,69,239,205,105,228,81
0,_Orange,_060590032369,_0032369,825,350,0,3,3,68,5,4,2,15,0,3,171,4,87,7,20,3,11,43,65,3,5,6,4,5,121,219,75,267,222,123,245,101
0,_Orange,_060590032370,_0032370,904,237,3,1,1,82,1,3,0,14,1,0,87,5,93,4,7,1,10,23,41,0,1,1,5,4,129,103,87,146,139,94,163,67
0,_Orange,_060590032371,_0032371,781,339,0,2,0,60,2,4,0,23,0,0,193,3,83,10,18,5,5,54,62,2,8,6,10,2,112,217,71,260,223,108,253,79
0,_Orange,_060590032375,_0032375,874,440,0,1,3,87,9,5,1,26,0,0,226,2,106,17,15,2,9,73,85,3,5,10,8,3,181,248,92,336,306,124,339,88
0,_Orange,_060590032376,_0032376,887,241,0,3,1,34,4,2,0,16,0,0,115,4,57,7,11,2,5,36,39,4,7,1,6,3,110,128,54,179,153,80,175,59
0,_Orange,_060590032378,_0032378,1118,259,0,1,1,52,7,6,0,22,0,0,99,5,82,5,10,0,8,27,39,1,5,0,5,4,108,141,67,185,166,84,195,52
0,_Orange,_060590032379,_0032379,789,176,0,0,2,44,3,2,0,15,0,0,68,3,58,3,5,2,6,19,19,0,4,3,11,3,93,79,56,112,109,61,131,35
0,_Orange,_060590032383,_0032383,1071,230,0,1,0,41,2,2,1,14,0,1,117,3,56,4,14,1,8,28,37,1,3,7,6,1,109,112,61,159,152,73,171,55
0,_Orange,_060590032385,_0032385,802,139,0,1,1,28,1,4,0,4,2,0,58,2,33,4,13,1,9,12,15,0,3,1,6,2,64,65,46,85,79,50,86,40
0,_Orange,_060590032388,_0032388,520,65,0,1,1,17,2,0,0,5,1,0,28,0,27,1,1,0,1,8,10,0,1,3,2,0,23,41,17,48,41,22,46,16
0,_Orange,_060590032390,_0032390,720,248,1,1,1,31,2,7,1,20,1,0,124,4,51,6,7,6,4,51,39,1,6,3,3,5,83,157,55,189,167,78,180,62
0,_Orange,_060590032392,_0032392,856,518,0,5,0,101,2,6,1,30,2,1,266,5,118,4,31,0,13,72,123,0,10,7,10,3,181,324,100,405,306,199,350,156
0,_Orange,_060590032393,_0032393,951,469,1,4,3,106,2,4,3,28,0,1,225,4,138,14,17,3,13,53,79,3,13,15,10,5,184,271,123,329,300,156,337,114
0,_Orange,_060590032395,_0032395,653,145,0,1,1,36,2,2,0,9,1,2,58,2,46,3,3,2,3,20,22,1,3,4,1,3,62,82,33,109,92,47,105,38
0,_Orange,_060590032398,_0032398,1074,239,0,0,3,46,5,1,1,13,1,2,103,6,62,6,7,2,1,27,42,2,2,7,6,5,98,136,50,178,153,80,174,58
0,_Orange,_060590032399,_0032399,340,194,0,0,3,35,0,1,0,10,0,0,99,3,46,9,10,0,7,29,33,1,3,2,2,3,70,117,41,148,126,62,143,44
0,_Orange,_060590032400,_0032400,909,204,0,2,2,49,1,1,0,16,0,0,97,4,64,5,4,4,8,26,39,0,2,4,3,2,93,102,64,134,146,54,165,33
0,_Orange,_060590032401,_0032401,774,384,0,1,1,66,2,5,1,21,0,2,210,2,80,11,17,5,9,64,91,4,3,1,5,3,165,200,106,260,267,103,293,80
