IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20201103_GEN_ALL_ALL_REG,USA_CA_20201103_GEN_ALL_ALL_VOTED,USA_CA_20201103_GEN_PRE_DEM_BIDEN,USA_CA_20201103_GEN_PRE_REP_TRUMP,USA_CA_20201103_GEN_PRE_OTH_ALL,USA_CA_20201103_GEN_PROP14_NO,USA_CA_20201103_GEN_PROP14_YES,USA_CA_20201103_GEN_PROP15_NO,USA_CA_20201103_GEN_PROP15_YES,USA_CA_20201103_GEN_PROP16_NO,USA_CA_20201103_GEN_PROP16_YES,USA_CA_20201103_GEN_PROP17_NO,USA_CA_20201103_GEN_PROP17_YES,USA_CA_20201103_GEN_PROP18_NO,USA_CA_20201103_GEN_PROP18_YES,USA_CA_20201103_GEN_PROP19_NO,USA_CA_20201103_GEN_PROP19_YES,USA_CA_20201103_GEN_PROP20_NO,USA_CA_20201103_GEN_PROP20_YES,USA_CA_20201103_GEN_PROP21_NO,USA_CA_20201103_GEN_PROP21_YES,USA_CA_20201103_GEN_PROP22_NO,USA_CA_20201103_GEN_PROP22_YES,USA_CA_20201103_GEN_PROP23_NO,USA_CA_20201103_GEN_PROP23_YES,USA_CA_20201103_GEN_PROP24_NO,USA_CA_20201103_GEN_PROP24_YES,USA_CA_20201103_GEN_PROP25_NO,USA_CA_20201103_GEN_PROP25_YES
0,_Sacramento,_060670046344,_0046344,1643,1262,920,291,35,473,728,534,675,609,579,372,854,601,624,501,688,814,377,644,568,556,656,710,478,496,692,562,609
0,_Sacramento,_060670046419,_0046419,1598,1234,828,362,33,547,631,633,558,694,484,468,735,664,537,536,639,755,421,679,512,489,720,772,405,537,628,647,517
0,_Sacramento,_060670046445,_0046445,1940,1496,1083,341,54,619,785,678,744,717,699,459,976,669,763,632,780,965,437,769,655,633,796,872,540,567,815,685,690
0,_Sacramento,_060670046508,_0046508,1597,1206,836,326,29,444,702,538,623,624,516,417,743,588,573,491,661,745,398,642,511,528,639,691,449,450,675,638,490
0,_Sacramento,_060670046618,_0046618,1770,1247,916,288,25,427,731,489,686,557,611,351,826,544,629,441,711,720,436,632,523,505,666,659,499,362,782,596,546
0,_Sacramento,_060670046641,_0046641,1431,927,649,249,18,360,503,393,487,423,437,302,579,444,432,323,529,540,315,448,412,371,504,472,388,307,534,455,389
0,_Sacramento,_060670046713,_0046713,1893,1280,918,313,24,451,769,556,669,492,723,328,893,555,669,497,697,770,434,668,548,486,734,668,531,369,815,620,550
0,_Sacramento,_060670046867,_0046867,1829,1252,818,392,24,496,675,559,629,644,526,458,736,647,552,514,655,701,472,684,505,472,725,713,461,440,710,661,494
0,_Sacramento,_060670046971,_0046971,325,236,170,58,5,80,138,113,115,105,115,74,152,127,100,96,128,144,80,106,122,90,139,117,104,55,166,115,98
0,_Sacramento,_060670047018,_0047018,1385,1173,857,272,25,465,659,501,633,574,545,410,733,613,525,459,661,740,371,631,491,463,658,685,419,450,653,566,535
0,_Sacramento,_060670047051,_0047051,1679,1471,1102,305,38,524,862,644,766,642,750,437,976,652,755,515,857,911,462,809,585,665,749,885,495,540,824,645,715
0,_Sacramento,_060670047116,_0047116,1660,1496,1008,418,32,727,713,817,638,846,602,620,836,847,610,695,750,884,533,980,458,578,873,982,431,685,715,798,606
0,_Sacramento,_060670047154,_0047154,1751,1512,1061,402,26,601,853,717,745,768,683,529,929,783,673,622,795,920,505,873,574,561,893,900,530,533,892,755,655
0,_Sacramento,_060670047199,_0047199,1515,1288,974,254,41,472,764,567,676,612,623,385,871,614,645,482,748,809,415,683,555,515,724,737,497,467,764,599,616
0,_Sacramento,_060670047226,_0047226,1659,1508,1071,373,29,614,823,756,703,762,670,596,852,765,682,617,807,919,495,958,479,596,858,1004,424,653,763,785,625
0,_Sacramento,_060670047249,_0047249,1467,1273,891,330,17,537,682,659,583,693,534,544,689,703,527,563,650,741,464,812,409,529,696,829,390,526,676,684,517
0,_Sacramento,_060670047302,_0047302,1950,1779,1292,414,28,716,973,816,905,896,800,644,1079,935,791,759,918,1060,600,1146,548,690,1011,1174,500,770,909,904,758
0,_Sacramento,_060670047411,_0047411,1421,1257,944,276,14,505,690,605,595,660,537,465,749,665,542,520,659,747,427,749,429,486,713,787,395,483,674,626,525
0,_Sacramento,_060670047436,_0047436,1361,1205,881,275,27,503,644,581,582,654,496,445,712,621,538,552,586,746,389,727,432,501,657,793,353,481,653,603,536
0,_Sacramento,_060670047515,_0047515,1675,1450,1036,356,35,565,821,653,740,748,638,563,831,765,631,570,793,876,485,877,487,527,859,917,458,575,786,744,610
0,_Sacramento,_060670047530,_0047530,1629,1374,1031,293,27,483,812,538,775,592,709,386,916,624,678,454,811,842,422,653,633,542,742,768,509,440,809,612,633
0,_Sacramento,_060670047563,_0047563,1478,1292,955,267,49,516,711,564,683,641,582,460,784,666,577,531,688,799,410,712,503,534,695,760,460,495,706,642,553
0,_Sacramento,_060670047589,_0047589,1163,997,725,233,18,403,537,472,480,531,410,380,568,521,431,420,513,563,360,582,365,362,580,572,366,365,554,495,417
0,_Sacramento,_060670047619,_0047619,1632,1485,1026,408,22,637,767,789,641,854,554,629,803,845,589,663,723,861,536,951,456,590,833,957,443,640,741,788,590
0,_Sacramento,_060670047693,_0047693,1307,1168,822,302,22,484,635,582,541,621,495,500,622,644,484,513,583,659,429,764,348,418,701,719,386,464,632,595,485
0,_Sacramento,_060670047712,_0047712,1757,1568,1145,357,24,636,880,797,723,804,702,580,942,788,743,703,782,931,542,955,547,575,923,1048,435,604,877,745,706
0,_Sacramento,_060670047833,_0047833,1479,1328,976,306,20,527,743,622,665,642,627,448,839,655,626,519,742,801,453,764,495,584,688,834,416,513,730,622,620
0,_Sacramento,_060670047868,_0047868,1408,1296,945,296,29,541,689,627,627,630,601,479,772,624,622,581,652,802,420,834,402,544,696,891,351,544,668,611,598
0,_Sacramento,_060670047921,_0047921,1859,1610,1144,406,30,653,846,828,710,786,723,617,922,859,674,735,769,974,524,993,525,620,906,1007,501,650,825,826,653
0,_Sacramento,_060670048115,_0048115,1761,1309,916,348,34,562,698,660,611,665,597,443,836,704,573,544,712,774,484,740,522,510,759,813,441,430,801,718,502
0,_Sacramento,_060670048122,_0048122,1961,1505,1151,307,33,554,872,677,779,632,805,379,1086,652,811,502,935,996,427,826,620,581,866,870,571,437,989,752,663
0,_Sacramento,_060670048243,_0048243,1481,1012,742,228,30,328,626,380,586,412,548,258,708,422,542,320,629,604,339,483,477,381,580,529,422,263,663,435,494
0,_Sacramento,_060670048288,_0048288,446,318,223,82,9,132,168,156,151,169,129,105,196,164,142,135,166,185,112,180,124,127,177,193,110,99,187,161,130
0,_Sacramento,_060670048305,_0048305,1531,1128,826,243,44,379,688,517,567,476,589,249,835,488,596,371,699,715,344,609,476,430,655,678,395,313,743,545,507
0,_Sacramento,_060670048320,_0048320,1330,907,708,163,27,301,556,369,505,363,503,194,686,375,501,333,528,612,252,448,417,368,504,472,392,264,584,432,419
0,_Sacramento,_060670048396,_0048396,1820,1244,993,206,26,408,771,508,684,455,730,295,914,511,692,386,800,763,425,623,571,416,779,694,495,324,840,508,657
0,_Sacramento,_060670048447,_0048447,1736,1154,913,194,37,413,685,474,635,432,662,282,831,493,611,402,680,745,345,543,558,457,644,607,489,320,766,557,522
0,_Sacramento,_060670048475,_0048475,1650,1050,806,192,32,356,632,420,585,405,584,239,775,421,587,355,637,662,322,513,479,418,589,542,452,290,682,450,514
0,_Sacramento,_060670048524,_0048524,1379,977,719,234,11,342,584,400,536,397,526,257,680,433,506,362,563,613,309,482,446,364,571,511,428,304,615,483,431
0,_Sacramento,_060670048579,_0048579,1777,1107,863,202,24,354,673,388,661,376,651,203,852,421,627,330,703,674,357,517,533,457,598,559,477,259,754,501,512
0,_Sacramento,_060670048602,_0048602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Sacramento,_060670048613,_0048613,1742,1182,847,293,27,439,685,508,629,480,643,347,787,548,581,432,672,712,390,590,526,461,672,604,520,306,794,545,542
0,_Sacramento,_060670048637,_0048637,1530,1012,759,206,29,347,614,437,546,420,538,269,712,446,529,360,604,610,345,548,424,390,590,525,444,291,657,513,435
0,_Sacramento,_060670048703,_0048703,1013,663,506,124,20,241,390,264,380,250,383,157,482,273,368,219,414,429,200,318,323,252,393,343,301,170,455,313,322
0,_Sacramento,_060670048728,_0048728,1497,1073,784,248,23,369,638,458,575,426,586,274,763,475,567,338,685,674,345,555,477,394,644,592,436,283,722,551,451
0,_Sacramento,_060670048767,_0048767,454,273,184,77,6,111,151,107,159,127,134,83,182,110,157,128,133,162,101,156,107,116,147,150,111,79,181,146,112
0,_Sacramento,_060670048810,_0048810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Sacramento,_060670048864,_0048864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Sacramento,_060670048906,_0048906,2028,1428,1052,331,31,492,845,595,772,597,749,391,983,635,737,525,831,884,459,716,649,584,791,744,611,421,910,675,646
0,_Sacramento,_060670048930,_0048930,1478,1051,802,226,18,382,605,495,503,427,567,295,710,476,518,428,551,616,356,536,451,388,609,604,380,318,654,512,460
0,_Sacramento,_060670048995,_0048995,1850,1371,993,330,30,520,788,555,770,635,678,390,947,644,690,561,749,865,444,713,603,574,755,718,594,403,893,674,608
0,_Sacramento,_060670049006,_0049006,1243,930,650,238,25,360,540,451,453,464,423,323,583,485,416,357,529,577,312,518,376,347,547,551,333,327,553,446,430
0,_Sacramento,_060670049037,_0049037,798,635,475,145,13,232,375,277,342,290,324,186,432,289,326,249,363,400,205,328,282,243,367,399,211,222,385,325,279
0,_Sacramento,_060670049085,_0049085,607,398,291,91,14,137,244,150,237,194,192,102,286,175,212,145,242,254,125,181,204,168,216,204,182,113,268,188,194
0,_Sacramento,_060670049162,_0049162,1579,1043,682,325,25,432,567,502,505,533,465,391,616,514,491,410,583,585,405,588,411,410,590,621,369,355,624,543,430
0,_Sacramento,_060670049208,_0049208,1638,1147,784,320,26,440,648,506,592,531,545,349,757,571,533,437,647,668,420,561,531,439,657,625,453,354,720,573,489
0,_Sacramento,_060670049250,_0049250,1661,1206,869,307,18,426,726,540,616,545,591,373,798,596,569,431,710,704,443,668,478,475,675,678,459,333,789,549,564
0,_Sacramento,_060670049263,_0049263,1264,921,619,275,12,336,534,430,463,430,446,297,591,450,430,345,533,542,330,511,368,351,541,523,336,292,561,421,431
0,_Sacramento,_060670049304,_0049304,1415,1016,774,208,19,372,574,448,512,413,534,247,720,439,524,328,621,630,320,509,448,419,552,534,412,279,643,411,515
0,_Sacramento,_060670049358,_0049358,1431,971,728,208,16,347,550,393,527,408,504,238,701,432,500,300,621,568,348,450,482,314,623,528,391,272,626,440,455
0,_Sacramento,_060670049373,_0049373,1363,1016,744,239,18,381,584,440,534,451,504,297,677,452,518,344,614,596,356,526,442,337,637,586,384,333,617,501,450
0,_Sacramento,_060670049413,_0049413,1528,1061,807,217,20,342,669,396,627,435,580,253,775,430,592,349,659,621,381,495,521,392,634,533,481,262,738,477,514
0,_Sacramento,_060670049457,_0049457,1512,1064,788,219,43,353,642,388,622,406,593,264,752,428,589,372,624,625,371,500,504,419,599,517,486,268,718,478,499
0,_Sacramento,_060670049472,_0049472,1510,1081,762,288,19,416,608,483,557,475,547,305,745,491,559,400,631,659,372,569,467,411,639,608,419,324,687,539,484
0,_Sacramento,_060670049542,_0049542,1303,1014,736,251,17,373,572,431,534,427,520,296,669,490,472,354,598,577,359,547,407,397,568,575,373,321,613,473,453
0,_Sacramento,_060670049596,_0049596,1671,1266,849,382,22,475,716,507,698,572,611,419,781,624,581,460,725,694,480,673,526,478,728,688,497,420,749,604,556
0,_Sacramento,_060670049629,_0049629,1500,1056,787,230,28,396,610,435,573,479,525,279,733,490,526,400,600,665,330,513,491,413,596,581,421,311,667,500,480
0,_Sacramento,_060670049732,_0049732,1410,1124,787,292,30,435,602,507,573,531,531,358,724,548,527,444,609,687,363,629,436,452,623,619,443,338,711,519,519
0,_Sacramento,_060670049740,_0049740,1904,1485,1077,352,40,587,826,668,762,635,784,468,958,733,689,572,835,872,533,782,638,579,852,758,643,431,948,722,658
0,_Sacramento,_060670049802,_0049802,1392,1067,828,185,30,381,613,419,595,452,559,288,731,428,588,380,616,669,323,510,491,417,594,552,459,289,699,490,499
0,_Sacramento,_060670049834,_0049834,1532,1149,812,290,30,406,662,444,645,513,561,351,736,525,561,421,643,682,377,546,538,443,637,597,469,327,724,526,506
0,_Sacramento,_060670049959,_0049959,1490,1168,813,322,21,436,644,485,615,523,570,367,730,567,533,432,647,648,429,566,518,464,631,594,497,332,753,535,527
0,_Sacramento,_060670049981,_0049981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Sacramento,_060670051026,_0051026,1170,1066,672,350,26,480,514,556,460,631,373,446,584,615,413,495,510,615,384,684,337,427,594,694,314,494,499,563,418
0,_Sacramento,_060670051127,_0051127,1482,1212,807,355,34,513,649,534,635,635,508,433,747,594,578,518,620,763,373,628,519,490,665,738,398,470,648,553,569
0,_Sacramento,_060670051180,_0051180,1709,1393,964,358,53,536,797,603,755,752,582,443,913,682,668,545,773,869,449,711,629,555,789,776,536,503,807,641,662
0,_Sacramento,_060670051317,_0051317,1350,1155,800,312,28,485,613,515,601,635,473,411,712,588,529,475,626,694,396,650,456,431,689,704,388,456,626,523,558
0,_Sacramento,_060670051415,_0051415,1966,1722,1068,572,48,820,822,931,733,1006,630,733,919,965,685,781,826,1056,555,1090,542,677,966,1123,498,796,802,902,701
0,_Sacramento,_060670051565,_0051565,786,536,396,109,21,178,328,180,333,249,256,120,401,239,279,193,308,325,180,217,298,208,309,282,234,157,352,241,259
0,_Sacramento,_060670051582,_0051582,1135,937,602,283,33,422,478,463,441,555,349,354,557,512,402,418,475,535,362,503,392,381,520,546,347,397,496,496,394
0,_Sacramento,_060670051608,_0051608,3,5,3,1,0,2,3,2,3,3,2,2,3,2,3,2,3,3,2,3,2,3,2,4,1,2,3,3,2
0,_Sacramento,_060670051646,_0051646,1658,1303,777,486,25,584,664,686,570,779,464,563,706,756,513,616,624,727,511,778,485,449,816,837,404,531,702,742,497
0,_Sacramento,_060670051729,_0051729,1820,1506,954,468,59,675,770,743,707,848,594,603,854,818,644,681,745,881,542,876,556,571,879,909,506,655,760,741,665
0,_Sacramento,_060670051794,_0051794,1638,1381,822,509,34,697,623,745,591,829,488,640,697,845,488,657,650,785,510,855,453,500,824,935,365,608,682,730,553
0,_Sacramento,_060670051844,_0051844,1566,1327,736,520,41,659,618,787,497,831,442,637,657,820,474,666,596,723,543,868,404,423,867,878,391,602,661,732,524
0,_Sacramento,_060670051988,_0051988,1580,1287,736,490,40,636,591,734,505,770,454,591,659,776,472,631,595,715,515,798,432,441,795,788,430,567,644,694,515
0,_Sacramento,_060670052104,_0052104,1502,1300,764,486,33,617,630,695,563,798,441,563,693,775,491,593,646,742,494,796,452,479,775,860,393,596,632,675,545
0,_Sacramento,_060670052218,_0052218,1532,1274,732,476,47,638,582,701,536,802,428,575,662,756,484,624,589,698,508,795,426,451,784,845,363,554,645,695,503
0,_Sacramento,_060670052364,_0052364,1710,1202,726,415,45,506,641,556,600,698,447,428,735,630,536,532,605,676,474,626,535,425,736,679,465,391,732,618,507
0,_Sacramento,_060670052405,_0052405,1709,1380,757,575,34,694,621,795,529,916,384,642,686,852,481,686,623,787,508,880,437,463,849,904,399,614,675,830,464
0,_Sacramento,_060670052516,_0052516,1140,834,504,294,23,336,438,425,361,471,308,325,479,474,327,341,445,471,311,425,369,278,523,515,275,273,504,449,320
0,_Sacramento,_060670052627,_0052627,1999,1581,873,642,50,797,707,892,615,976,528,720,812,954,574,777,730,888,610,967,550,540,978,1010,496,690,789,889,594
0,_Sacramento,_060670052723,_0052723,1753,1378,776,557,30,712,597,749,584,827,487,616,726,829,508,658,648,778,527,856,470,480,853,887,424,599,685,764,528
0,_Sacramento,_060670052737,_0052737,1956,1513,874,580,44,717,713,829,620,928,507,658,800,866,586,683,742,816,608,908,537,498,954,971,467,625,787,838,570
0,_Sacramento,_060670052868,_0052868,1658,1295,708,533,43,646,565,654,579,763,455,582,660,770,468,624,599,704,515,727,508,461,791,768,461,534,683,722,496
0,_Sacramento,_060670052957,_0052957,299,231,162,57,7,91,124,87,135,112,106,66,154,104,117,78,133,151,63,95,125,81,136,131,87,63,149,114,99
0,_Sacramento,_060670053014,_0053014,1499,1299,593,641,40,732,506,815,443,930,308,712,548,892,364,725,518,688,544,905,338,410,839,938,292,634,584,822,391
0,_Sacramento,_060670053067,_0053067,1425,1129,647,427,38,551,545,606,491,727,363,495,610,669,430,520,556,671,410,688,398,389,700,739,334,467,602,603,458
0,_Sacramento,_060670053137,_0053137,1674,1455,748,650,40,791,592,874,529,972,418,712,698,956,455,729,643,809,555,974,399,472,916,998,375,684,672,806,556
0,_Sacramento,_060670053205,_0053205,1693,1295,704,533,36,653,571,706,532,825,399,576,674,740,495,660,545,723,489,769,466,445,800,816,407,557,658,739,461
0,_Sacramento,_060670053228,_0053228,1609,1141,660,441,27,514,555,609,483,687,393,498,603,627,472,522,549,607,474,626,463,334,757,705,377,409,656,642,424
0,_Sacramento,_060670053293,_0053293,1722,1381,739,588,36,677,628,778,551,882,419,600,731,839,500,641,663,777,527,849,466,474,852,869,433,571,716,776,511
0,_Sacramento,_060670053363,_0053363,870,691,337,331,14,341,322,391,278,438,216,337,325,409,256,327,333,357,299,416,243,201,465,420,230,294,354,381,265
0,_Sacramento,_060670053391,_0053391,1511,1191,572,566,36,622,518,712,437,790,350,586,574,779,375,590,536,671,462,760,388,384,773,827,312,505,606,695,414
0,_Sacramento,_060670053404,_0053404,1621,1275,687,545,25,662,552,722,498,792,412,562,659,790,430,575,613,678,507,790,416,421,792,818,378,540,638,713,459
0,_Sacramento,_060670053594,_0053594,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0
0,_Sacramento,_060670053610,_0053610,1202,864,563,264,32,337,491,393,435,483,345,304,535,415,421,335,481,515,309,415,420,326,509,457,359,247,566,412,397
0,_Sacramento,_060670053657,_0053657,1232,922,629,236,45,335,533,368,506,483,387,257,638,433,464,362,504,543,320,380,494,372,521,488,386,281,578,408,440
0,_Sacramento,_060670053682,_0053682,1565,1333,830,446,33,561,691,594,677,728,528,518,757,722,561,541,702,741,507,663,604,538,736,736,505,464,766,658,580
0,_Sacramento,_060670053707,_0053707,12,9,5,4,0,5,3,4,4,3,5,5,3,5,3,3,5,4,4,3,5,6,2,3,5,3,5,5,3
0,_Sacramento,_060670053759,_0053759,3,13,4,7,1,4,8,5,7,5,7,5,7,6,6,7,5,5,7,8,4,2,10,4,8,4,8,4,6
0,_Sacramento,_060670053821,_0053821,1611,1367,700,615,33,733,576,746,576,847,464,654,662,848,466,663,630,713,582,870,433,431,878,876,420,626,661,776,501
0,_Sacramento,_060670053932,_0053932,1922,1674,885,734,32,899,715,968,653,1070,544,796,833,1060,575,810,791,892,710,1126,486,559,1060,1078,501,786,794,938,635
0,_Sacramento,_060670054279,_0054279,31,25,10,14,0,14,9,18,6,16,7,12,12,13,11,15,8,13,11,19,5,9,15,12,11,10,14,16,7
0,_Sacramento,_060670054713,_0054713,328,270,135,133,0,145,105,179,77,162,87,141,117,174,86,129,122,137,117,173,83,82,172,185,71,110,141,171,82
0,_Sacramento,_060670055016,_0055016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Sacramento,_060670055203,_0055203,1516,1172,829,291,35,436,665,476,642,573,524,377,754,573,553,436,674,677,426,527,584,438,694,647,469,405,685,547,546
0,_Sacramento,_060670055299,_0055299,1483,1253,713,475,34,624,570,662,543,742,462,559,656,766,452,637,552,665,517,777,423,449,760,766,418,526,648,718,448
0,_Sacramento,_060670055410,_0055410,519,420,182,218,5,228,170,286,123,295,109,230,174,282,122,248,148,195,200,303,100,120,285,309,87,223,168,271,123
0,_Sacramento,_060670056122,_0056122,1297,1118,580,491,30,574,495,639,445,720,347,566,520,718,367,579,478,555,512,713,352,339,738,722,329,503,543,667,379
0,_Sacramento,_060670056250,_0056250,1247,1083,534,522,15,654,395,693,364,728,320,603,463,744,319,579,457,495,547,784,264,298,757,766,278,515,523,702,335
0,_Sacramento,_060670056586,_0056586,86,67,27,39,0,44,19,50,15,46,19,42,24,47,19,39,26,36,28,50,16,19,47,46,17,31,32,37,26
0,_Sacramento,_060670057019,_0057019,1208,828,475,324,21,383,412,423,372,472,312,352,442,480,319,385,395,457,324,478,310,276,516,494,288,303,471,460,310
0,_Sacramento,_060670057101,_0057101,1218,910,579,299,19,371,486,427,441,472,388,347,522,471,398,388,469,527,331,504,361,347,521,524,335,319,534,452,393
0,_Sacramento,_060670057157,_0057157,1258,987,504,459,17,482,437,610,322,639,274,478,462,608,334,467,454,489,438,637,302,280,664,644,289,426,486,573,349
0,_Sacramento,_060670057315,_0057315,1910,1331,905,380,27,535,723,604,671,617,641,503,774,682,596,564,692,742,508,758,514,493,787,767,493,460,774,699,536
0,_Sacramento,_060670057402,_0057402,1759,1262,845,366,32,499,668,529,652,596,565,422,761,612,573,490,675,688,468,622,539,494,686,624,538,426,719,612,521
0,_Sacramento,_060670057509,_0057509,1406,1064,678,351,23,489,515,508,513,536,469,431,585,555,467,454,550,601,390,593,424,371,646,620,373,350,636,547,436
0,_Sacramento,_060670057584,_0057584,1443,1091,725,327,26,446,594,473,583,517,526,394,660,557,502,445,599,635,398,586,459,416,637,547,492,315,710,534,495
0,_Sacramento,_060670057639,_0057639,1377,1064,634,381,23,452,536,540,482,528,467,391,626,602,410,440,557,595,400,585,421,374,646,632,363,381,594,565,412
0,_Sacramento,_060670057660,_0057660,1524,1273,835,395,27,541,683,640,590,671,550,463,775,669,566,552,664,725,492,720,502,439,791,753,467,468,743,667,538
0,_Sacramento,_060670057761,_0057761,1147,904,659,221,12,326,517,396,466,412,437,292,563,412,445,362,475,513,325,432,413,353,514,503,347,277,559,420,419
0,_Sacramento,_060670057825,_0057825,1688,1279,873,358,29,504,720,554,688,622,617,440,814,612,626,515,703,746,475,661,576,478,756,697,520,396,809,634,561
0,_Sacramento,_060670057862,_0057862,1569,1239,805,390,19,533,637,599,589,611,559,466,719,649,538,531,638,676,489,664,510,480,702,696,458,455,690,607,529
0,_Sacramento,_060670057947,_0057947,1244,993,654,301,29,446,494,480,470,492,450,385,568,543,406,445,491,584,355,572,372,350,606,605,342,346,590,519,413
0,_Sacramento,_060670058033,_0058033,1392,1172,783,360,20,474,639,526,598,579,540,440,685,610,508,514,592,658,447,651,454,436,689,688,417,413,678,593,487
0,_Sacramento,_060670058231,_0058231,1432,1193,705,460,18,608,536,608,554,658,483,544,613,676,482,537,605,634,503,703,443,420,729,729,406,493,638,652,473
