IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20140603_PRI_ALL_ALL_REG,USA_CA_20140603_PRI_ALL_ALL_VOTED,USA_CA_20140603_PRI_ATG_DEM_HARRIS,USA_CA_20140603_PRI_ATG_REP_HAGGERLY,USA_CA_20140603_PRI_ATG_REP_WYMAN,USA_CA_20140603_PRI_ATG_REP_KING,USA_CA_20140603_PRI_ATG_REP_GOLD,USA_CA_20140603_PRI_ATG_OTH_OTHER,USA_CA_20140603_PRI_CON_DEM_YEE,USA_CA_20140603_PRI_CON_DEM_PEREZ,USA_CA_20140603_PRI_CON_DEM_BLAIR,USA_CA_20140603_PRI_CON_REP_EVANS,USA_CA_20140603_PRI_CON_REP_SWEARENGEN,USA_CA_20140603_PRI_CON_OTH_OTHER,USA_CA_20140603_PRI_CON_DEM_AGBEDE,USA_CA_20140603_PRI_CON_DEM_BROWN,USA_CA_20140603_PRI_CON_REP_CHAMP,USA_CA_20140603_PRI_CON_REP_DONNELLY,USA_CA_20140603_PRI_CON_REP_AGUIRRE,USA_CA_20140603_PRI_CON_REP_BLOUNT,USA_CA_20140603_PRI_CON_REP_KASHKARI,USA_CA_20140603_PRI_CON_REP_WINSTON,USA_CA_20140603_PRI_GOV_OTH_OTHER,USA_CA_20140603_PRI_INS_DEM_JONES,USA_CA_20140603_PRI_INS_REP_GAINES,USA_CA_20140603_PRI_INS_OTH_OTHER,USA_CA_20140603_PRI_LTG_DEM_KOREVAAR,USA_CA_20140603_PRI_LTG_DEM_NEWSOM,USA_CA_20140603_PRI_LTG_REP_YANG,USA_CA_20140603_PRI_LTG_REP_FENNELL,USA_CA_20140603_PRI_LTG_REP_NEHRING,USA_CA_20140603_PRI_LTG_OTH_OTHER,USA_CA_20140603_PRI_PROP41_NO,USA_CA_20140603_PRI_PROP41_YES,USA_CA_20140603_PRI_PROP42_NO,USA_CA_20140603_PRI_PROP42_YES,USA_CA_20140603_PRI_SOS_DEM_DROBMAN,USA_CA_20140603_PRI_SOS_DEM_YEE,USA_CA_20140603_PRI_SOS_DEM_CRESSMAN,USA_CA_20140603_PRI_SOS_DEM_PADILLA,USA_CA_20140603_PRI_SOS_REP_ALLMOND,USA_CA_20140603_PRI_SOS_REP_PETERSON,USA_CA_20140603_PRI_SOS_OTH_OTHER,USA_CA_20140603_PRI_SPI_NOP_GUTIERREZ,USA_CA_20140603_PRI_SPI_NOP_TUCK,USA_CA_20140603_PRI_SPI_NOP_TORLAKSON,USA_CA_20140603_PRI_TRS_DEM_CHIANG,USA_CA_20140603_PRI_TRS_REP_CONLON,USA_CA_20140603_PRI_TRS_OTH_OTHER
0,_Mendocino,_06045999126,_999126,139,18,8,1,2,3,1,1,4,5,2,6,0,1,0,12,1,2,0,1,0,0,2,8,7,1,2,6,1,0,6,3,6,9,8,6,0,4,0,6,5,2,1,5,4,7,10,6,1
0,_Mendocino,_06045999127,_999127,91,31,11,5,2,7,2,2,4,6,3,14,2,2,0,14,3,3,0,0,9,0,2,10,17,2,0,12,8,4,4,3,13,17,17,13,4,3,1,6,3,11,3,6,12,11,10,17,4
0,_Mendocino,_06045999128,_999128,170,49,20,0,18,3,3,2,5,10,3,15,8,3,0,27,1,5,0,0,10,3,3,18,22,5,0,26,4,5,10,1,20,28,18,22,1,3,3,11,1,14,8,7,11,21,22,18,6
0,_Mendocino,_06045999129,_999129,13,2,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,1,0,1,2,0,0
0,_Mendocino,_06045999130,_999130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999131,_999131,33,15,4,2,6,0,1,1,1,3,0,7,2,1,0,6,0,1,1,0,5,0,2,4,9,1,1,4,3,0,6,1,7,7,6,8,0,1,1,2,3,5,2,1,9,4,4,9,1
0,_Mendocino,_06045999132,_999132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999133,_999133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999134,_999134,137,25,12,2,2,2,2,2,5,6,3,5,3,1,1,15,0,1,1,0,0,2,3,14,6,2,6,9,3,1,2,2,8,15,14,9,2,4,5,4,3,3,1,8,3,10,11,8,4
0,_Mendocino,_06045999135,_999135,18,9,4,1,0,1,0,3,3,0,0,2,3,0,0,5,0,1,0,3,0,0,0,4,5,0,0,4,1,1,2,1,1,8,2,7,0,1,2,0,0,4,0,0,1,8,4,4,0
0,_Mendocino,_06045999136,_999136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999137,_999137,6,3,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,3,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,3,0,0,1,1,0,3,0
0,_Mendocino,_06045999138,_999138,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,2,1,2,0,1,0,0,0,0,0,2,1,3,0,0
0,_Mendocino,_06045999139,_999139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999140,_999140,88,26,9,2,10,1,1,1,2,7,1,7,3,5,1,10,1,3,0,0,7,1,3,7,12,4,1,8,2,5,4,4,14,10,16,7,0,2,1,5,3,7,6,6,7,6,8,11,5
0,_Mendocino,_06045999141,_999141,220,55,28,1,9,2,2,4,14,9,1,12,7,6,0,34,2,6,0,1,5,0,3,21,20,4,2,24,4,4,9,3,16,33,25,23,0,4,10,10,4,10,8,10,12,18,22,16,9
0,_Mendocino,_06045999142,_999142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999143,_999143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999144,_999144,353,140,57,13,12,19,20,9,23,19,4,50,19,6,0,67,3,28,0,8,28,3,2,57,67,6,4,62,14,12,37,4,81,52,58,68,7,7,6,31,10,50,12,18,35,59,60,64,4
0,_Mendocino,_06045999145,_999145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999146,_999146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999149,_999149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999201,_999201,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999202,_999202,228,98,54,6,14,5,13,2,27,11,8,24,13,7,0,64,2,16,2,1,5,0,5,53,36,3,6,48,12,3,20,3,35,55,38,52,7,8,21,15,3,32,2,16,17,47,52,32,6
0,_Mendocino,_06045999203,_999203,202,82,51,4,5,4,7,3,22,13,4,17,7,10,0,53,0,11,0,2,8,0,4,47,22,5,2,50,3,4,15,4,30,49,28,50,1,4,12,20,9,15,10,10,14,45,45,22,8
0,_Mendocino,_06045999204,_999204,218,68,37,2,5,6,9,3,12,15,6,15,4,6,2,37,5,8,2,2,3,2,5,29,20,7,4,36,6,1,13,5,18,43,34,27,1,7,11,17,8,14,3,15,11,24,35,16,10
0,_Mendocino,_06045999205,_999205,415,131,80,5,6,18,14,4,31,27,17,35,8,9,0,95,8,13,0,1,7,4,2,87,35,5,9,81,14,9,12,4,51,74,57,65,6,7,15,44,12,26,11,33,15,69,77,39,12
0,_Mendocino,_06045999206,_999206,226,48,21,6,7,2,5,5,5,8,8,18,4,1,0,24,5,8,0,2,5,0,2,20,21,3,1,19,1,6,12,4,23,24,30,15,1,4,5,10,7,15,2,9,7,23,24,19,2
0,_Mendocino,_06045999207,_999207,163,31,19,1,0,2,1,5,6,9,3,5,2,3,1,18,3,3,0,0,1,0,4,19,9,0,2,16,0,2,5,3,4,25,12,17,4,2,5,9,2,4,4,3,7,17,19,7,4
0,_Mendocino,_06045999208,_999208,223,48,33,0,7,2,2,3,9,18,6,6,2,4,0,33,1,3,1,1,1,1,6,34,8,3,4,29,3,2,4,4,10,34,14,28,1,5,12,19,4,3,2,16,3,24,29,7,10
0,_Mendocino,_06045999209,_999209,107,26,18,1,2,1,1,2,6,7,4,4,1,3,1,18,1,1,0,0,0,1,4,19,4,2,4,15,1,1,3,1,5,20,8,14,0,2,6,13,1,2,1,7,3,13,17,7,1
0,_Mendocino,_06045999211,_999211,202,75,36,5,7,4,8,7,11,14,5,21,8,4,1,45,0,13,0,5,5,0,2,34,25,5,7,36,2,5,16,2,26,45,26,40,3,10,13,9,5,22,3,14,18,31,43,24,3
0,_Mendocino,_06045999212,_999212,158,45,30,3,2,1,5,1,10,16,8,5,2,2,0,36,0,2,0,1,5,0,1,32,8,3,2,32,1,0,5,3,12,30,21,18,2,8,8,14,1,5,4,9,6,23,30,8,5
0,_Mendocino,_06045999213,_999213,212,87,51,6,11,4,6,8,16,18,11,20,7,11,1,52,1,12,0,6,5,4,4,53,29,3,9,43,10,8,11,4,20,61,36,39,3,8,16,27,7,18,4,20,15,38,49,27,8
0,_Mendocino,_06045999214,_999214,152,51,30,3,6,5,1,5,22,6,2,8,4,4,1,38,0,5,0,1,0,3,2,32,10,5,6,28,3,3,5,3,7,41,15,32,1,10,9,9,2,7,5,6,6,29,29,14,6
0,_Mendocino,_06045999215,_999215,196,87,50,8,11,4,6,2,29,13,2,19,9,6,0,54,0,6,0,2,14,1,4,50,28,3,1,48,17,3,8,3,32,53,40,37,0,13,14,13,3,18,14,11,24,39,47,28,3
0,_Mendocino,_06045999216,_999216,433,204,127,11,14,8,8,10,62,24,10,46,7,27,0,135,9,17,0,4,14,2,17,118,41,18,17,115,10,5,26,15,59,132,75,112,7,16,40,52,6,35,21,38,23,93,112,45,29
0,_Mendocino,_06045999217,_999217,89,36,23,2,2,1,2,2,11,2,3,6,4,6,0,26,0,3,0,0,3,0,1,21,7,3,3,23,5,0,2,1,11,25,16,18,1,4,6,13,2,4,3,13,1,19,22,3,7
0,_Mendocino,_06045999218,_999218,201,53,34,1,0,3,8,3,16,9,5,13,0,4,1,36,0,6,1,0,3,0,5,29,13,5,3,35,2,1,7,2,15,30,19,27,5,3,13,13,2,9,1,11,9,25,34,11,5
0,_Mendocino,_06045999219,_999219,221,46,32,1,5,4,0,2,13,10,6,7,2,7,2,26,0,5,0,0,1,1,11,28,6,10,5,26,3,3,1,8,6,38,17,27,3,7,12,11,2,4,5,20,2,21,24,7,13
0,_Mendocino,_06045999220,_999220,180,77,57,3,3,4,2,4,26,14,5,16,3,5,1,56,1,6,0,1,5,0,7,46,15,6,4,50,2,5,8,2,27,45,33,36,0,6,12,30,1,11,5,11,10,39,42,16,12
0,_Mendocino,_06045999221,_999221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999222,_999222,152,47,24,0,1,7,5,5,15,3,2,13,4,4,0,26,3,4,0,0,3,0,8,17,18,6,2,20,4,1,9,7,19,25,22,22,5,3,6,4,5,12,5,6,12,19,23,12,5
0,_Mendocino,_06045999223,_999223,225,95,58,0,1,8,11,5,26,18,3,14,14,8,0,68,1,6,1,2,12,0,4,56,26,4,7,53,9,6,10,6,33,54,36,46,2,14,12,27,7,18,2,15,14,46,58,24,7
0,_Mendocino,_06045999225,_999225,70,16,10,0,2,1,0,3,6,3,1,1,2,3,0,12,0,2,0,0,2,0,0,9,5,1,0,12,1,0,2,1,1,15,7,8,0,4,3,2,0,4,1,7,0,7,10,4,2
0,_Mendocino,_06045999226,_999226,136,33,15,5,1,2,4,1,7,5,0,10,0,5,0,20,2,3,0,1,2,0,4,16,9,3,5,13,6,1,3,0,14,18,12,19,1,1,6,6,2,8,4,2,2,19,15,11,2
0,_Mendocino,_06045999227,_999227,142,54,40,3,2,2,1,4,14,14,13,4,0,6,2,41,1,3,0,0,0,1,5,41,2,8,9,39,1,1,1,3,7,46,18,33,4,5,14,19,0,3,7,11,7,32,35,5,11
0,_Mendocino,_06045999228,_999228,118,37,19,3,5,4,4,1,7,8,7,10,3,2,0,24,4,4,0,3,1,0,1,19,14,4,5,20,3,0,9,0,7,30,15,22,4,2,8,6,3,9,4,7,3,25,22,11,4
0,_Mendocino,_06045999229,_999229,218,43,22,4,0,6,6,0,12,7,3,14,1,2,0,24,0,5,0,2,4,2,1,22,15,1,3,19,7,3,4,1,13,29,20,17,1,4,6,11,6,9,1,9,7,20,23,15,1
0,_Mendocino,_06045999230,_999230,141,21,9,4,1,2,3,1,3,6,3,5,1,2,0,13,0,1,0,0,2,1,4,12,5,4,1,12,3,2,0,3,3,17,14,7,0,4,4,4,3,3,3,7,10,2,10,4,6
0,_Mendocino,_06045999231,_999231,213,51,26,3,10,3,5,3,13,13,2,10,8,3,0,27,2,9,1,0,7,1,2,29,16,4,1,26,6,2,11,3,19,30,19,30,2,3,7,17,5,13,1,10,8,29,29,17,4
0,_Mendocino,_06045999232,_999232,219,60,40,4,5,2,2,3,15,12,7,8,2,8,1,43,2,5,1,0,1,0,4,36,12,4,4,37,5,4,1,4,18,36,20,31,4,3,11,16,4,7,6,12,10,26,33,10,12
0,_Mendocino,_06045999233,_999233,146,46,24,1,4,4,5,3,9,11,1,13,1,5,0,35,0,4,0,2,3,0,0,24,12,1,3,30,2,0,7,0,16,29,23,17,0,0,7,20,3,10,0,4,10,21,23,16,1
0,_Mendocino,_06045999234,_999234,194,36,16,6,3,2,4,3,8,3,5,14,2,3,3,19,1,6,0,0,3,1,3,15,12,6,2,19,5,1,5,4,17,16,15,18,1,4,4,10,1,12,4,12,7,11,17,16,2
0,_Mendocino,_06045999236,_999236,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
0,_Mendocino,_06045999301,_999301,226,94,66,2,3,3,0,12,18,16,4,7,1,37,2,55,1,6,0,1,1,1,23,51,10,20,3,60,4,2,5,13,31,55,39,41,1,8,13,25,2,6,28,23,9,35,35,9,40
0,_Mendocino,_06045999302,_999302,131,59,34,2,2,5,0,9,9,5,4,7,5,14,0,31,1,7,0,2,0,0,10,29,10,7,5,31,0,2,7,7,20,34,30,24,2,5,8,6,4,4,15,15,7,14,24,11,12
0,_Mendocino,_06045999303,_999303,212,80,39,5,8,1,5,11,8,13,3,19,4,20,1,46,2,8,0,1,4,1,12,32,19,13,2,38,2,3,13,12,23,49,28,41,1,7,14,9,4,9,19,14,12,33,23,19,25
0,_Mendocino,_06045999304,_999304,189,60,27,3,7,5,4,4,10,14,0,12,2,14,1,36,1,9,0,2,3,0,5,29,16,4,3,33,4,4,6,6,10,42,24,20,0,5,5,15,2,14,11,12,7,24,25,16,10
0,_Mendocino,_06045999305,_999305,218,64,31,5,7,1,3,8,12,9,6,14,3,11,1,42,1,2,0,1,5,1,6,31,15,7,5,30,4,3,8,5,13,44,22,31,0,10,8,16,4,7,9,14,9,26,33,10,11
0,_Mendocino,_06045999306,_999306,141,53,30,2,5,2,3,7,10,11,7,10,4,6,1,36,1,7,0,1,2,1,3,31,11,4,1,29,4,6,5,6,13,36,19,22,1,8,7,11,5,10,7,18,8,14,23,14,11
0,_Mendocino,_06045999307,_999307,146,69,23,5,14,5,2,5,8,9,3,22,5,5,0,35,1,8,0,0,10,1,5,25,28,1,2,27,6,7,13,4,29,30,25,31,0,7,8,5,5,21,7,7,9,22,16,27,10
0,_Mendocino,_06045999308,_999308,175,57,29,1,7,5,2,2,12,11,4,12,2,11,0,33,3,5,0,1,2,1,7,26,13,8,3,25,3,1,11,9,10,37,22,22,2,4,10,9,1,12,9,14,5,20,25,14,13
0,_Mendocino,_06045999309,_999309,54,23,14,3,1,1,0,2,5,2,1,4,2,8,0,14,0,2,0,0,3,1,3,12,5,2,2,13,3,0,2,3,7,14,8,9,2,1,1,7,2,4,5,5,4,10,11,7,4
0,_Mendocino,_06045999310,_999310,65,27,16,2,1,2,2,3,7,2,1,8,2,5,0,20,0,4,1,0,1,0,1,18,5,2,5,16,1,2,2,0,14,12,16,11,2,4,7,4,1,6,2,6,6,13,16,7,3
0,_Mendocino,_06045999311,_999311,105,42,23,2,4,0,2,3,10,7,1,6,0,10,1,23,0,3,0,2,0,0,11,20,7,8,1,23,2,0,1,10,9,27,18,19,2,6,4,5,0,6,13,8,5,16,17,5,14
0,_Mendocino,_06045999312,_999312,174,49,33,1,5,1,1,5,11,10,5,6,1,12,0,33,0,3,1,0,0,0,11,33,4,9,4,29,1,0,5,7,6,37,15,30,3,5,10,11,2,5,9,10,5,28,29,4,13
0,_Mendocino,_06045999313,_999313,198,46,25,0,6,2,3,5,13,10,3,6,2,9,0,29,2,7,0,2,0,0,2,25,11,6,1,30,5,0,3,2,15,29,26,17,1,3,7,12,1,8,7,18,6,14,26,9,7
0,_Mendocino,_06045999314,_999314,219,102,80,1,4,4,2,3,35,14,7,11,4,17,0,69,2,4,0,2,4,1,16,64,11,11,5,76,5,4,2,6,31,65,41,55,3,13,25,24,2,10,12,26,10,41,57,14,22
0,_Mendocino,_06045999315,_999315,143,71,51,1,2,0,1,8,22,7,2,3,5,18,1,54,0,3,0,0,2,0,10,37,7,13,4,49,0,0,4,8,14,50,24,31,4,6,9,21,0,4,10,19,7,18,30,9,19
0,_Mendocino,_06045999316,_999316,151,71,37,6,10,1,4,3,17,10,6,18,7,5,2,43,2,4,0,4,13,1,2,31,28,1,2,38,1,6,15,8,26,40,37,29,3,6,5,16,3,22,7,7,19,24,32,26,8
0,_Mendocino,_06045999317,_999317,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0,_Mendocino,_06045999318,_999318,146,63,40,4,6,1,4,2,14,13,3,10,5,10,0,39,5,4,0,0,6,4,3,36,14,4,2,37,6,0,10,5,31,31,31,30,3,8,8,13,3,10,8,11,11,30,29,18,11
0,_Mendocino,_06045999319,_999319,155,78,36,6,9,5,10,7,14,10,4,26,2,15,0,47,3,15,0,2,0,3,5,39,23,6,9,33,6,3,14,6,29,44,39,33,5,3,13,17,5,19,8,17,10,36,33,22,15
0,_Mendocino,_06045999320,_999320,238,88,47,7,4,4,7,5,23,9,9,20,1,10,0,48,4,14,0,0,4,1,9,42,22,8,7,39,6,3,12,7,24,55,39,37,2,8,16,15,5,12,12,20,10,35,40,22,12
0,_Mendocino,_06045999322,_999322,244,79,35,3,13,12,7,2,18,10,7,23,5,3,0,53,0,8,0,1,8,3,2,30,34,3,5,38,5,9,13,1,32,39,41,27,3,7,7,16,6,22,7,14,14,30,38,27,4
0,_Mendocino,_06045999323,_999323,306,82,47,4,6,7,8,5,12,16,10,19,8,12,3,52,0,4,1,2,7,2,6,49,21,6,7,43,6,5,9,9,32,44,43,32,1,16,7,17,0,22,11,18,19,33,42,26,9
0,_Mendocino,_06045999324,_999324,158,46,21,5,6,3,0,6,7,7,4,11,4,10,0,22,6,4,0,1,5,1,7,23,11,6,5,19,3,4,8,5,18,24,24,18,0,5,6,10,5,9,8,13,7,15,17,12,13
0,_Mendocino,_06045999325,_999325,89,32,18,1,1,1,1,1,10,3,1,4,1,7,0,22,0,1,1,0,0,1,3,14,6,3,2,18,3,0,1,4,10,14,11,13,0,2,4,8,0,6,5,5,6,10,13,4,8
0,_Mendocino,_06045999326,_999326,195,101,60,2,3,7,11,4,24,17,7,12,9,11,1,69,3,4,0,1,7,1,6,58,19,5,6,61,3,5,9,5,28,57,38,36,6,11,20,18,4,11,9,15,9,48,52,19,15
0,_Mendocino,_06045999327,_999327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999328,_999328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999329,_999329,41,21,14,1,2,2,1,0,8,4,1,1,2,3,0,16,0,2,0,0,0,0,3,15,3,1,1,14,0,0,3,2,5,15,9,10,0,2,4,5,0,3,6,6,3,10,13,3,4
0,_Mendocino,_06045999330,_999330,131,42,27,1,3,1,1,6,10,7,1,5,6,7,0,27,0,7,0,0,1,1,6,20,9,6,4,19,2,1,8,6,20,19,18,18,0,2,7,8,2,8,8,15,2,18,18,10,10
0,_Mendocino,_06045999401,_999401,113,30,17,2,1,0,2,3,5,5,4,3,3,6,0,13,0,3,0,0,5,0,8,14,6,3,4,12,1,2,3,4,13,16,17,12,0,2,4,8,1,5,7,5,8,7,13,6,6
0,_Mendocino,_06045999402,_999402,103,32,32,0,0,0,0,0,14,3,0,0,0,15,0,21,0,0,0,0,0,0,11,25,2,5,3,25,0,0,0,4,4,27,9,23,0,1,5,14,0,0,10,11,3,12,15,0,17
0,_Mendocino,_06045999403,_999403,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999404,_999404,189,36,25,2,2,0,1,4,7,10,4,7,1,3,1,27,0,1,0,0,3,0,4,24,6,2,6,23,2,3,1,0,9,26,17,15,2,3,10,10,0,6,2,10,2,13,24,5,5
0,_Mendocino,_06045999405,_999405,63,16,13,0,0,0,1,1,2,5,2,1,1,4,0,12,0,0,0,0,0,1,2,13,0,2,1,11,1,0,0,2,1,15,9,6,0,3,2,6,0,0,2,6,1,7,11,0,4
0,_Mendocino,_06045999406,_999406,147,58,38,1,2,5,1,8,19,8,3,8,3,9,0,41,2,2,0,4,1,3,3,33,11,8,2,38,3,2,6,2,8,48,25,28,6,8,7,13,3,5,7,13,9,27,31,11,13
0,_Mendocino,_06045999407,_999407,138,68,43,4,2,3,4,9,21,12,3,12,6,11,0,46,0,1,0,2,8,2,9,43,14,6,9,38,3,2,9,6,27,34,37,25,3,7,10,19,1,12,12,19,9,30,34,16,15
0,_Mendocino,_06045999408,_999408,103,47,30,1,4,6,2,0,13,8,5,13,2,2,0,31,1,8,0,0,5,0,1,27,14,2,5,28,2,1,9,0,13,31,14,30,1,5,8,15,1,11,2,4,9,29,25,15,1
0,_Mendocino,_06045999409,_999409,235,119,83,0,14,7,5,4,27,25,12,22,7,19,1,84,2,8,0,2,13,0,7,75,28,8,8,76,9,8,8,7,38,73,49,63,3,12,14,46,4,23,11,17,17,63,71,25,15
0,_Mendocino,_06045999410,_999410,196,54,26,3,5,7,2,3,15,4,0,15,2,11,1,31,2,7,1,1,1,3,6,22,17,7,1,23,4,3,10,11,21,30,25,28,1,1,6,12,4,13,9,16,4,22,18,18,12
0,_Mendocino,_06045999411,_999411,181,83,54,4,5,5,7,5,24,12,6,19,5,10,0,63,6,8,0,3,0,2,1,50,22,5,3,54,4,9,9,2,20,57,34,41,3,10,14,19,3,22,5,16,16,39,46,25,7
0,_Mendocino,_06045999412,_999412,147,53,28,6,7,6,4,0,13,9,4,16,7,2,0,29,4,6,2,1,4,3,2,28,22,1,1,26,5,1,16,3,17,34,25,26,0,1,9,13,4,20,2,12,10,28,28,21,2
0,_Mendocino,_06045999413,_999413,82,33,20,2,4,0,0,1,9,5,4,4,3,3,0,24,1,0,0,0,3,0,3,18,6,5,0,24,1,0,2,4,9,21,13,17,0,2,7,7,2,3,4,8,2,17,18,6,4
0,_Mendocino,_06045999414,_999414,218,84,62,3,4,1,7,3,26,22,9,13,4,6,0,65,1,5,0,3,3,2,2,63,13,3,1,58,5,0,12,6,21,58,40,39,4,8,14,27,4,11,12,21,9,47,60,12,8
0,_Mendocino,_06045999415,_999415,144,47,31,1,5,3,3,1,8,14,3,11,3,3,0,30,1,7,0,2,0,2,2,27,15,2,5,25,1,7,4,2,12,32,22,19,4,4,3,17,4,11,1,12,4,24,26,14,2
0,_Mendocino,_06045999416,_999416,170,74,51,2,8,3,2,6,29,2,8,16,3,10,0,50,0,14,0,2,1,1,6,48,19,3,7,46,5,0,9,6,27,43,32,33,1,6,13,26,4,11,7,15,10,41,46,15,12
0,_Mendocino,_06045999417,_999417,41,22,13,0,0,0,6,2,5,7,2,5,3,0,0,14,0,0,0,1,6,0,0,15,6,1,3,11,0,4,4,0,6,16,10,12,1,0,3,10,1,6,1,4,0,17,14,8,0
0,_Mendocino,_06045999418,_999418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Mendocino,_06045999419,_999419,209,74,52,4,5,2,3,4,22,10,4,11,6,13,0,53,1,8,0,1,2,0,8,42,17,6,5,46,4,1,10,6,22,50,33,37,0,11,12,20,2,13,6,12,10,38,35,14,17
0,_Mendocino,_06045999420,_999420,206,52,35,0,6,7,4,0,13,17,0,14,2,4,0,40,0,5,0,0,4,1,2,31,16,2,3,31,5,5,4,3,23,28,23,25,1,10,4,16,4,10,4,12,14,17,27,18,6
0,_Mendocino,_06045999421,_999421,236,83,54,6,7,5,5,6,16,11,13,22,5,9,0,50,3,12,0,0,11,0,7,49,24,7,4,44,9,6,12,5,17,60,39,35,2,8,12,24,7,15,9,18,10,37,43,27,10
0,_Mendocino,_06045999423,_999423,77,33,22,2,2,1,5,1,11,4,4,10,2,2,0,26,0,2,0,0,3,1,1,20,11,2,2,21,1,1,7,1,10,20,13,18,2,3,7,9,2,7,2,5,8,17,18,10,4
0,_Mendocino,_06045999424,_999424,200,68,56,3,1,1,2,3,19,22,11,3,3,6,1,59,0,3,0,0,1,1,2,50,9,5,6,48,3,2,2,6,22,44,31,33,5,5,17,25,1,8,5,19,8,33,48,9,7
0,_Mendocino,_06045999425,_999425,207,102,74,3,9,2,5,3,42,15,7,14,7,7,1,78,1,5,0,1,10,1,4,62,23,5,6,69,3,2,12,6,21,76,42,51,1,2,32,27,6,14,10,15,8,64,59,22,12
