IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20060606_PRI_ALL_ALL_REG,USA_CA_20060606_PRI_ALL_ALL_VOTED,USA_CA_20060606_PRI_PROP81_YES,USA_CA_20060606_PRI_PROP81_NO,USA_CA_20060606_PRI_PROP82_YES,USA_CA_20060606_PRI_PROP82_NO,USA_CA_20060606_PRI_GOV_DEM_ANGELIDES,USA_CA_20060606_PRI_GOV_DEM_WESTLY,USA_CA_20060606_PRI_GOV_DEM_OTHER,USA_CA_20060606_PRI_GOV_REP_SCHWARZENEGGER,USA_CA_20060606_PRI_GOV_REP_OTHER,USA_CA_20060606_PRI_GOV_OTH_OTHER,USA_CA_20060606_PRI_LTG_DEM_GARAMENDI,USA_CA_20060606_PRI_LTG_DEM_SPEIER,USA_CA_20060606_PRI_LTG_DEM_FIGUEROA,USA_CA_20060606_PRI_LTG_REP_MCCLINTOCK,USA_CA_20060606_PRI_LTG_REP_FARMER,USA_CA_20060606_PRI_LTG_OTH_OTHER,USA_CA_20060606_PRI_SOS_DEM_BOWEN,USA_CA_20060606_PRI_SOS_DEM_ORTIZ,USA_CA_20060606_PRI_SOS_REP_MCPHERSON,USA_CA_20060606_PRI_SOS_OTH_OTHER,USA_CA_20060606_PRI_CON_DEM_DUNN,USA_CA_20060606_PRI_CON_DEM_CHIANG,USA_CA_20060606_PRI_CON_REP_HARRIS,USA_CA_20060606_PRI_CON_REP_STRICKLAND,USA_CA_20060606_PRI_CON_REP_MALDONADO,USA_CA_20060606_PRI_CON_REP_DAVIS,USA_CA_20060606_PRI_CON_REP_STRIERINGER,USA_CA_20060606_PRI_CON_OTH_OTHER,USA_CA_20060606_PRI_INS_DEM_BUSTAMANTE,USA_CA_20060606_PRI_INS_DEM_KRAFT,USA_CA_20060606_PRI_INS_REP_POIZNER,USA_CA_20060606_PRI_INS_OTH_OTHER,USA_CA_20060606_PRI_TRS_DEM_LOCKYER,USA_CA_20060606_PRI_TRS_REP_PARRISH,USA_CA_20060606_PRI_TRS_REP_RICHMAN,USA_CA_20060606_PRI_TRS_OTH_OTHER,USA_CA_20060606_PRI_ATG_DEM_DELGADILLO,USA_CA_20060606_PRI_ATG_DEM_BROWN,USA_CA_20060606_PRI_ATG_REP_POOCHIGIAN,USA_CA_20060606_PRI_ATG_OTH_OTHER,USA_CA_20060606_PRI_USS_DEM_FEINSTEIN,USA_CA_20060606_PRI_USS_DEM_CHURCH,USA_CA_20060606_PRI_USS_DEM_FERNALD,USA_CA_20060606_PRI_USS_REP_MOUNTJOY,USA_CA_20060606_PRI_USS_OTH_OTHER
0,_Riverside,_0606522810,_22810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606522810A,_22810A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606522813,_22813,53,14,2,11,3,11,0,1,0,9,0,0,1,0,0,10,0,0,0,1,8,0,0,1,1,2,3,0,0,0,1,0,6,0,0,4,2,0,1,0,6,0,1,0,0,10,0
0,_Riverside,_0606522813A,_22813A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606522826,_22826,1103,293,91,194,72,217,45,54,9,129,15,5,58,30,18,135,12,5,64,31,132,5,54,44,6,48,43,10,27,5,66,33,129,4,93,74,52,5,40,65,129,1,81,7,19,130,2
0,_Riverside,_0606522857,_22857,1459,338,127,193,144,181,72,108,15,95,21,2,60,47,85,97,19,2,83,103,98,2,119,63,9,38,33,13,21,2,142,45,105,1,182,63,46,2,112,76,102,2,149,14,20,106,2
0,_Riverside,_0606522858,_22858,1277,230,79,144,71,153,33,41,14,96,10,3,44,21,29,98,4,4,52,36,97,2,49,37,6,40,32,6,12,4,59,33,93,2,87,53,41,2,50,46,89,3,68,15,11,94,2
0,_Riverside,_0606522865,_22865,363,69,21,41,32,31,10,13,4,29,4,0,14,5,9,26,6,0,16,9,32,1,17,9,1,10,9,4,3,0,17,9,26,1,22,14,17,0,12,15,28,0,23,1,3,28,0
0,_Riverside,_0606522865A,_22865A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606522901,_22901,857,171,56,109,49,118,31,22,4,80,10,3,32,10,18,87,4,2,21,33,84,3,29,27,5,40,28,4,5,2,49,8,68,1,54,53,27,2,35,26,74,0,54,3,4,74,1
0,_Riverside,_0606522905,_22905,1474,349,87,248,85,258,33,54,19,171,23,1,49,30,31,184,12,3,59,42,171,3,54,52,15,102,33,12,14,2,74,39,158,3,98,104,76,3,57,56,167,2,82,15,16,166,4
0,_Riverside,_0606522906,_22906,103,26,2,23,1,24,0,2,2,16,0,1,4,0,0,16,0,1,2,1,15,1,2,2,2,5,4,2,1,1,1,3,12,1,3,7,6,1,1,2,13,1,2,1,1,13,1
0,_Riverside,_0606522906A,_22906A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606522910,_22910,125,31,5,22,5,23,2,1,1,21,1,0,2,0,2,17,2,0,2,2,15,0,0,4,1,5,6,2,1,0,4,0,17,0,3,7,8,0,2,2,15,0,4,0,0,16,0
0,_Riverside,_0606523002,_23002,1285,297,61,224,41,251,27,37,12,172,18,4,39,23,15,188,7,4,48,23,176,3,50,22,7,86,51,11,18,4,42,36,161,4,66,96,74,4,34,40,168,2,56,9,11,169,2
0,_Riverside,_0606523004,_23004,1398,322,93,215,75,243,40,49,17,165,13,4,58,33,24,166,8,5,62,42,157,5,79,29,9,66,52,17,17,4,67,42,149,4,108,90,69,4,55,59,149,1,82,12,21,151,4
0,_Riverside,_0606523005,_23005,1109,239,54,178,43,191,24,32,12,131,18,5,35,18,14,137,11,4,27,34,134,4,41,25,4,70,38,8,15,4,45,19,129,4,61,69,62,4,35,30,128,2,48,7,12,128,4
0,_Riverside,_0606523010,_23010,761,174,49,122,31,140,18,28,9,92,11,1,30,16,12,94,9,0,34,17,95,2,30,24,7,41,40,8,4,2,34,22,93,1,56,54,42,1,31,28,96,0,37,7,11,95,1
0,_Riverside,_0606523013,_23013,1652,445,116,315,80,357,57,69,19,228,29,3,84,42,18,246,12,4,84,47,238,5,75,58,11,118,71,12,25,2,77,69,231,4,122,141,91,4,68,79,233,1,112,8,25,231,4
0,_Riverside,_0606523016,_23016,1288,275,78,190,61,208,38,41,13,139,21,4,48,27,14,150,11,4,54,29,144,4,51,34,11,53,55,12,23,6,61,28,135,5,79,94,57,5,53,34,139,0,71,7,10,141,4
0,_Riverside,_0606523018,_23018,990,175,55,113,48,122,31,23,4,76,14,0,26,22,13,85,5,0,31,26,85,0,32,27,5,39,25,5,11,0,33,23,81,0,57,45,37,0,23,36,79,0,41,9,10,81,0
0,_Riverside,_0606523020,_23020,1377,326,66,242,56,265,34,43,23,172,20,6,70,16,18,182,12,4,56,36,173,4,61,33,10,82,57,9,17,5,64,35,164,4,94,98,69,4,61,45,161,4,69,13,19,166,6
0,_Riverside,_0606523023,_23023,859,183,50,129,46,134,26,28,9,90,15,2,30,20,16,99,4,2,42,18,90,2,36,25,4,28,28,9,20,2,43,24,88,2,59,51,41,2,27,41,88,0,44,4,18,85,2
0,_Riverside,_0606523024,_23024,792,165,49,113,39,124,23,12,3,93,11,1,21,7,8,102,10,1,25,12,101,1,23,13,3,38,33,4,18,1,28,10,96,1,33,45,50,1,20,19,96,0,28,4,6,93,1
0,_Riverside,_0606530003,_30003,799,325,77,226,38,274,21,20,5,254,8,0,29,12,5,242,11,0,25,12,228,0,27,13,12,111,62,18,15,0,26,17,198,2,40,138,74,0,20,24,209,0,40,3,3,207,1
0,_Riverside,_0606530006,_30006,1439,420,117,283,78,332,51,48,10,237,25,0,59,38,11,249,13,0,64,35,235,0,54,43,15,105,72,24,16,1,69,39,200,0,91,140,78,1,49,60,217,0,96,11,6,216,0
0,_Riverside,_0606530007,_30007,1322,402,135,242,103,288,49,50,17,199,31,8,58,30,24,212,15,9,54,49,202,8,51,52,9,105,49,20,23,9,74,37,178,8,96,102,90,10,59,53,187,5,95,4,16,186,7
0,_Riverside,_0606530009,_30009,1003,249,53,184,36,204,24,23,3,145,22,2,24,14,10,161,11,2,27,16,150,2,29,16,7,89,35,14,14,3,32,16,132,2,45,96,54,2,24,20,146,2,41,1,7,141,2
0,_Riverside,_0606530011,_30011,1363,344,110,210,63,266,34,41,9,202,14,5,49,19,16,212,10,5,42,36,197,5,50,28,11,107,49,11,26,5,52,28,187,4,73,131,65,5,44,41,188,1,66,7,9,184,5
0,_Riverside,_0606530016,_30016,1479,435,118,289,93,316,51,55,16,225,32,5,85,22,14,247,10,4,74,40,224,5,61,53,9,122,62,14,21,5,84,35,189,5,111,136,87,5,51,70,220,1,96,9,14,222,5
0,_Riverside,_0606530021,_30021,1448,384,118,241,89,281,44,43,15,190,27,11,40,35,27,210,9,11,55,38,196,12,65,34,11,88,54,23,19,11,54,47,180,9,95,119,72,11,44,59,181,3,85,6,15,183,9
0,_Riverside,_0606530054,_30054,1311,356,96,240,54,288,43,38,11,195,21,4,49,29,14,205,11,4,57,24,187,4,56,27,9,99,44,19,25,4,56,35,165,4,80,111,75,4,45,44,184,2,69,10,13,183,3
0,_Riverside,_0606530059,_30059,1279,323,91,216,75,238,39,30,8,189,13,1,42,17,19,199,6,2,44,25,182,3,37,30,13,92,38,14,19,2,43,31,164,3,69,93,79,3,33,42,170,0,65,1,12,170,2
0,_Riverside,_0606530061,_30061,1508,339,132,194,83,245,47,45,6,168,27,5,40,33,23,179,16,6,61,31,183,6,45,42,14,91,42,13,19,6,69,25,166,5,87,98,76,6,45,53,173,2,80,14,6,167,5
0,_Riverside,_0606530062,_30062,903,188,71,106,40,142,33,25,4,85,16,2,37,16,9,90,6,2,40,15,87,2,25,30,0,48,22,9,5,2,46,11,72,2,57,51,32,2,27,34,81,0,54,1,5,78,2
0,_Riverside,_0606530063,_30063,892,540,137,364,89,421,67,60,7,357,10,5,90,37,7,352,16,5,90,25,334,5,71,52,12,149,120,26,35,5,80,41,302,4,117,212,119,5,44,86,327,2,127,4,4,311,3
0,_Riverside,_0606530065,_30065,1399,846,234,536,125,668,98,104,19,511,36,6,125,75,23,507,28,6,154,43,494,6,102,100,24,270,150,24,33,7,129,87,422,4,202,361,137,8,87,141,464,0,201,10,12,442,6
0,_Riverside,_0606530066,_30066,1110,277,103,162,67,201,41,33,11,145,13,4,52,18,12,154,3,4,50,20,144,4,47,31,14,65,41,11,12,3,51,30,131,4,78,85,61,4,41,43,136,2,69,8,10,141,4
0,_Riverside,_0606530070,_30070,1203,347,127,187,95,228,56,60,8,159,27,2,71,40,14,175,9,2,85,27,166,2,68,42,11,85,47,11,16,2,70,49,138,3,105,112,52,2,51,71,157,0,99,12,10,157,2
0,_Riverside,_0606530074,_30074,1575,382,101,262,63,307,47,35,11,206,30,1,45,29,19,223,14,1,48,40,210,1,53,36,12,96,79,9,14,1,66,30,178,1,85,133,66,1,39,55,196,0,85,1,16,205,0
0,_Riverside,_0606530077,_30077,1332,355,90,249,69,275,43,45,15,197,23,3,59,26,14,201,17,3,59,34,194,3,49,42,17,99,53,11,23,3,59,41,176,3,91,139,59,3,35,63,186,1,82,9,9,180,3
0,_Riverside,_0606530078,_30078,1008,253,67,170,51,193,34,23,6,141,16,5,32,21,11,148,9,3,37,20,141,3,38,20,5,68,42,10,18,3,40,22,122,3,57,72,63,3,24,37,133,3,56,2,6,138,4
0,_Riverside,_0606530079,_30079,1357,331,113,201,87,233,58,38,16,154,16,3,51,34,21,160,10,4,60,31,153,4,55,35,7,74,42,19,14,4,72,32,135,4,94,100,52,4,44,59,151,1,86,7,16,148,4
0,_Riverside,_0606530085,_30085,1185,221,62,147,69,143,36,23,9,114,11,3,38,13,18,118,8,3,35,23,110,3,31,30,4,46,34,6,22,3,44,23,98,3,59,70,40,3,39,27,102,1,57,4,8,101,3
0,_Riverside,_0606530094,_30094,1743,334,122,192,96,226,49,21,10,171,31,4,39,20,19,186,14,6,39,29,179,6,37,31,5,72,60,14,32,5,57,20,168,5,71,102,72,6,34,44,170,2,64,3,9,168,5
0,_Riverside,_0606530096,_30096,1482,375,120,236,86,273,44,39,13,215,23,2,51,31,13,231,7,1,56,31,218,2,49,40,15,103,57,15,27,1,58,32,184,1,82,123,89,1,45,49,205,0,78,6,13,198,1
0,_Riverside,_0606530099,_30099,1533,393,101,268,81,300,40,41,16,204,28,3,50,31,19,220,13,2,55,34,198,3,39,47,14,93,61,20,23,3,69,28,180,4,83,118,86,3,43,54,196,2,83,8,10,197,2
0,_Riverside,_0606530100,_30100,1266,381,110,252,77,291,59,38,6,201,23,0,69,24,14,219,5,0,60,34,198,0,52,45,3,95,69,10,22,0,65,36,183,0,98,129,68,0,46,57,182,0,90,6,11,188,0
0,_Riverside,_0606530102,_30102,1608,594,147,396,115,439,88,81,15,321,25,2,111,53,18,335,12,4,127,40,317,4,104,71,11,167,98,20,35,3,111,70,286,3,168,216,105,3,76,110,303,0,166,14,6,291,4
0,_Riverside,_0606530109,_30109,795,263,88,153,65,185,48,43,9,119,9,2,64,27,15,121,6,2,69,28,113,2,48,49,3,62,32,10,9,2,59,40,96,1,96,83,26,2,43,65,105,0,93,7,7,106,2
0,_Riverside,_0606530114,_30114,1368,266,89,167,61,198,32,33,10,133,17,2,32,25,16,143,5,3,45,26,132,3,37,33,6,63,37,10,22,4,56,19,120,4,66,86,48,3,40,34,125,1,56,5,16,125,4
0,_Riverside,_0606530115,_30115,1189,273,85,175,64,201,44,26,11,133,15,6,41,21,15,148,5,7,40,26,135,8,36,38,6,72,45,9,9,8,52,21,117,9,72,85,49,8,31,46,130,4,65,5,9,125,8
0,_Riverside,_0606530116,_30116,1224,275,86,165,78,177,44,51,12,112,13,8,62,25,19,118,5,8,63,34,108,9,59,40,2,53,32,8,16,9,62,39,97,8,97,62,47,9,42,62,105,5,93,6,7,100,8
0,_Riverside,_0606530119,_30119,907,178,54,117,39,132,32,24,7,81,3,5,26,19,14,87,2,5,40,13,86,5,29,26,4,39,26,5,8,5,43,16,71,5,53,48,32,5,27,30,82,3,53,2,7,79,5
0,_Riverside,_0606530915,_30915,6,2,0,2,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,0
0,_Riverside,_0606530915A,_30915A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606530916,_30916,14,7,1,6,2,5,0,1,0,6,0,0,1,0,0,5,0,0,1,0,5,0,0,1,0,4,1,0,1,0,0,1,4,0,1,3,3,0,1,0,4,0,1,0,0,6,0
0,_Riverside,_0606530916A,_30916A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606530932,_30932,9,3,0,3,0,3,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
0,_Riverside,_0606530932A,_30932A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606530934,_30934,1712,452,115,305,64,364,49,31,10,296,21,3,45,35,13,297,13,3,65,21,275,3,53,30,10,109,116,7,37,3,55,34,242,2,77,163,100,3,40,50,246,3,76,5,11,252,2
0,_Riverside,_0606530936,_30936,1769,514,151,345,99,404,51,56,19,315,18,7,66,41,20,321,12,6,78,40,289,5,63,54,8,124,107,13,42,5,75,48,280,5,112,196,98,6,42,83,279,3,95,12,18,277,6
0,_Riverside,_0606530943,_30943,402,123,38,72,19,93,17,10,6,58,11,2,20,8,4,62,5,2,22,8,61,2,17,11,2,26,21,1,11,2,12,17,57,2,26,41,19,2,12,17,55,2,17,2,10,52,2
0,_Riverside,_0606530943A,_30943A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606530962,_30962,494,139,37,84,29,94,11,11,7,78,7,3,20,5,3,76,6,3,15,10,78,4,14,11,4,42,10,5,13,3,16,14,68,4,26,36,35,3,14,15,73,1,15,2,13,70,4
0,_Riverside,_0606530970,_30970,43,8,2,5,0,7,0,1,0,4,1,1,1,0,1,5,0,1,2,0,4,1,0,2,0,5,0,0,0,1,0,2,5,1,2,2,2,1,2,0,4,1,1,0,1,4,1
0,_Riverside,_0606530970A,_30970A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606530977,_30977,89,30,7,18,7,20,8,0,2,7,2,1,6,1,3,8,2,0,4,6,6,1,6,4,0,2,2,0,3,1,8,2,5,1,10,7,0,0,3,6,6,0,7,2,1,5,1
0,_Riverside,_0606530977A,_30977A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606530978,_30978,4,4,2,0,1,2,0,0,0,1,2,0,0,0,0,2,1,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,2,0,0,2,1,0,1,0,2,0,0,0,0,3,0
0,_Riverside,_0606530978A,_30978A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606530994,_30994,1406,235,82,147,68,162,32,27,8,133,7,1,26,18,21,133,8,1,33,28,131,1,39,22,5,45,41,7,33,1,52,15,125,1,63,70,57,0,29,38,128,0,59,4,4,125,1
0,_Riverside,_0606530996,_30996,1415,566,176,364,109,438,78,55,8,345,21,5,94,37,12,352,15,7,93,39,337,6,67,59,7,118,152,11,60,6,87,49,316,5,136,240,94,5,61,84,317,3,133,6,8,324,5
0,_Riverside,_0606531847,_31847,2,2,2,0,2,0,0,1,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
0,_Riverside,_0606531847A,_31847A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606531851,_31851,27,4,1,3,3,1,1,0,1,1,0,0,1,0,1,1,0,0,2,0,1,0,2,0,0,0,0,0,1,0,1,1,1,0,2,1,0,0,1,1,1,0,1,0,1,1,0
0,_Riverside,_0606531851A,_31851A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606531853,_31853,106,38,13,23,12,23,8,6,2,14,3,2,6,8,1,14,4,2,7,7,12,2,10,5,1,10,3,1,2,2,8,6,13,2,15,12,5,2,4,11,12,2,11,1,3,11,2
0,_Riverside,_0606531853A,_31853A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606532900,_32900,14,7,0,5,0,7,0,0,0,6,0,1,0,0,0,6,0,1,0,0,4,1,0,0,0,1,2,0,0,1,0,0,3,1,0,1,2,1,0,0,5,1,0,0,0,1,1
0,_Riverside,_0606532900A,_32900A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606532904,_32904,701,244,66,159,66,164,38,40,13,99,27,4,53,24,13,118,12,3,56,24,119,4,40,38,4,39,43,11,20,4,54,31,109,3,70,67,52,4,37,49,107,0,80,1,8,107,2
0,_Riverside,_0606533005,_33005,1391,401,101,279,81,304,41,40,13,261,14,2,66,25,6,263,13,3,51,35,243,2,54,35,11,92,91,7,49,2,55,40,233,2,88,157,83,2,48,50,234,0,71,10,11,240,3
0,_Riverside,_0606533010,_33010,1266,358,93,244,46,294,39,37,10,217,17,3,57,26,9,217,15,4,62,21,205,4,50,33,9,73,83,8,39,4,52,32,195,2,78,132,68,4,28,56,196,1,72,6,8,206,4
0,_Riverside,_0606533014,_33014,1430,401,96,286,78,310,45,44,8,238,21,5,71,22,7,240,15,5,68,22,229,5,55,35,9,79,94,7,43,5,57,31,214,4,85,149,79,4,36,60,217,3,71,11,11,225,3
0,_Riverside,_0606533019,_33019,1214,368,97,258,71,288,41,36,4,250,12,1,53,25,6,248,7,1,45,27,226,1,42,35,3,67,103,14,48,1,42,39,209,0,77,148,79,1,30,53,211,0,62,9,9,223,0
0,_Riverside,_0606533021,_33021,725,272,64,191,52,209,35,25,5,171,8,3,37,24,3,167,6,3,48,14,160,3,44,19,2,55,54,6,40,3,37,25,142,3,53,113,46,3,21,40,146,1,57,2,5,152,3
0,_Riverside,_0606533901,_33901,1309,283,72,200,71,203,39,31,17,127,26,7,43,20,26,137,15,7,48,33,134,8,44,33,7,58,41,8,29,7,61,26,128,8,71,85,52,9,49,40,126,4,61,4,21,132,6
0,_Riverside,_0606534750,_34750,41,5,3,2,4,1,3,0,0,1,1,0,2,1,0,2,0,0,0,1,2,0,0,1,0,1,0,1,0,0,2,1,0,0,3,1,1,0,0,3,2,0,2,0,1,2,0
0,_Riverside,_0606534750A,_34750A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606534751,_34751,9,6,0,6,0,6,0,2,0,4,0,0,2,0,0,4,0,0,2,0,4,0,2,0,1,2,0,0,0,0,0,2,1,0,2,2,0,0,2,0,0,0,2,0,0,1,0
0,_Riverside,_0606534751A,_34751A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606535702,_35702,1696,988,217,705,214,730,134,119,16,590,33,13,152,87,40,578,33,13,177,77,547,15,158,98,12,273,190,30,59,11,150,113,482,11,253,338,204,14,101,172,516,2,238,18,22,520,12
0,_Riverside,_0606535705,_35705,1352,471,120,335,104,356,64,56,15,268,13,9,82,33,19,267,16,8,75,45,253,9,77,40,10,117,91,14,26,9,72,57,219,9,114,141,111,9,63,69,234,2,106,9,18,236,9
0,_Riverside,_0606535711,_35711,57,17,4,12,6,11,1,1,0,6,4,0,1,1,1,10,0,0,1,1,9,0,1,1,0,3,6,0,0,0,2,0,9,0,2,4,5,0,1,2,9,0,3,0,0,8,0
0,_Riverside,_0606535711A,_35711A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606535714,_35714,1132,198,45,149,50,145,31,21,6,96,21,3,28,11,17,111,8,3,31,23,105,3,29,24,3,46,30,8,24,3,30,23,103,3,47,62,47,3,30,29,99,1,48,6,7,102,2
0,_Riverside,_0606535716,_35716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606535716A,_35716A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606535718,_35718,1113,251,82,153,68,166,40,31,8,124,19,4,39,24,13,133,9,4,47,21,129,5,45,25,5,45,49,8,21,4,49,28,116,5,69,81,45,4,45,33,124,2,63,4,8,119,4
0,_Riverside,_0606535726,_35726,956,172,34,131,34,133,18,17,2,106,8,2,24,10,3,106,10,2,24,14,106,2,24,11,4,53,33,6,13,2,26,10,93,2,36,62,47,2,15,22,108,1,28,3,5,103,2
0,_Riverside,_0606535732,_35732,1237,275,75,194,46,224,31,44,13,140,18,1,48,26,15,144,7,3,62,23,138,3,42,42,4,57,36,10,25,3,47,39,133,4,77,92,43,3,44,44,135,1,63,16,12,136,4
0,_Riverside,_0606535734,_35734,90,39,11,23,7,28,8,4,5,22,0,0,13,2,2,17,3,0,13,2,18,0,9,7,0,5,7,0,3,0,6,10,16,0,16,8,7,0,9,8,16,0,7,2,6,18,0
0,_Riverside,_0606535737,_35737,1246,298,65,217,62,227,29,35,2,189,14,4,30,23,12,186,15,2,43,17,184,3,35,25,11,72,63,14,24,2,46,20,157,2,61,119,59,2,27,40,175,0,48,7,12,170,2
0,_Riverside,_0606535745,_35745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606535745A,_35745A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606535750,_35750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606535750A,_35750A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606535752,_35752,19,15,3,12,1,14,4,1,0,4,5,1,1,1,3,9,0,1,1,4,7,1,3,2,2,3,0,2,0,1,4,1,7,1,5,5,3,1,3,2,7,0,3,0,2,8,1
0,_Riverside,_0606535752A,_35752A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Riverside,_0606535754,_35754,311,93,25,61,33,55,9,11,6,47,4,2,13,1,10,51,2,2,13,12,44,2,11,12,1,20,16,3,6,2,14,9,40,2,18,25,19,2,12,14,42,0,19,2,6,40,2
0,_Riverside,_0606535754A,_35754A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
